"amfiteatrov_knyazhna" "amfiteatrov_sovest" "andreev_gubernator" "andreev_sashka" "bely_golub" "bely_peterburg" "chekhov_duel" "chekhov_rasskaz" "gorky_thoma" "gorky_troe" "korolenko_bez" "korolenko_obshchestve" "kuprin_poedinok" "kuprin_yama" "mamin_gnezdo" "solovyev_posolstvo" "solovyev_rozenkreytser" "tolstoy_murat"
"сел" 0.0139074321317312 0.00460733949181045 0.0206092854198674 0.018504525898626 0.00779892152056687 0.00691802144586648 0.0423094447699017 0.0412484531830056 0.0219669462068253 0.0410779859339018 0.0415167450871852 0.00557973440464234 0.0179289118644574 0.00441657097429556 0.00224671137622305 0.0143242533482942 0.00897689091795122 0.0731261425959781
"скажи" 0.0180796617712506 0.00921467898362091 0.00936785700903061 0.00925226294931302 0.00779892152056687 0.00207540643375994 0.0390548720952939 0.00687474219716761 0.0361808525759475 0.0336092612186469 0.0138389150290617 0.033478406427854 0.0119526079096383 0.0154579984100344 0.00224671137622305 0.0477475111609807 0.0243658467772962 0.0337505273519899
"народ" 0.0431130396083667 0.020733027713147 0.0412185708397347 0.0447192709216796 0.0378804759570391 0.00207540643375994 0.00976371802382347 0.0022915807323892 0.0116295597565545 0.00746872471525487 0.0438232309253621 0 0 0.00331242823072167 0.0168503353216729 0.0167116289063433 0.00641206494139373 0.0309379834059907
"понимаю" 0.0152981753449043 0.0299477066967679 0.0168621426162551 0.018504525898626 0 0.0103770321687997 0.0390548720952939 0.0412484531830056 0.032304332657096 0.0236509615983071 0.00461297167635391 0 0.0164348358757526 0.0231869976150517 0.0348240263314573 0.00716212667414711 0.01025930390623 0.00281254394599916
"ясно" 0.00556297285269248 0.00691100923771568 0.0430921422415408 0.0200465697235115 0.0178261063327243 0.00830162573503978 0.0227820087222548 0.022915807323892 0.0155060796754061 0.0224061741457646 0.0345972875726543 0.033478406427854 0.0179289118644574 0.00331242823072167 0.0123569125692268 0.00835581445317163 0.0500141065428711 0.00843763183799747
"взгляд" 0.0152981753449043 0.0391623856803889 0.00374714280361225 0.018504525898626 0.0144837113953385 0.0325147007955725 0.0162728633730391 0.011457903661946 0.0103373864502707 0.0112030870728823 0.0253713442199465 0.050217609641781 0.0119526079096383 0.00441657097429556 0.00898684550489221 0.0179053166853678 0.0359075636718049 0.00281254394599916
"заговорил" 0.011125945705385 0.0115183487295261 0.00562071420541837 0.00771021912442752 0.00111413164579527 0.000691802144586648 0.00325457267460782 0.00687474219716761 0.0503947589450697 0.0684633098898363 0.00922594335270781 0.0223189376185694 0.0358578237289149 0.00552071371786945 0.0337006706433458 0.0131305655692697 0.00641206494139373 0.0253128955139924
"пять" 0.0166889185580774 0.00691100923771568 0.0112414284108367 0.018504525898626 0.0222826329159053 0.011760636457973 0.0260365813968626 0.0320821302534488 0.00904521314398687 0.0174270243355947 0.00461297167635391 0 0.0343637477402101 0.0408532815122339 0.0179736910097844 0.00835581445317163 0.00512965195311498 0.0309379834059907
"алексей" 0.0069537160658656 0 0.00749428560722449 0.00308408764977101 0 0.000691802144586648 0 0 0 0 0 0 0 0 0 0.237543868025879 0 0.00281254394599916
"андрей" 0.0139074321317312 0.0760211016148725 0 0.0971487609677867 0.00111413164579527 0.00484261501210654 0 0.224574911774142 0 0 0 0 0 0 0 0 0 0
"могла" 0.00556297285269248 0.0414660554262941 0.00936785700903061 0.012336350599084 0.016711974686929 0.0124524386025597 0.0227820087222548 0.0206242265915028 0.00258434661256768 0.00248957490508496 0 0.00557973440464234 0.00448222796611436 0.0187704266407561 0.0325773149552343 0.0286485066965884 0.0564261714842648 0.0168752636759949
"шел" 0.0152981753449043 0.00230366974590523 0.0281035710270918 0.015420438248855 0.0211685012701101 0.0159114493254929 0.0227820087222548 0.0206242265915028 0.0297199860445283 0 0.0392102592490082 0.0223189376185694 0.0239052158192766 0.009937284692165 0.00898684550489221 0.0155179411273187 0.0218010208007387 0.0281254394599916
"эх" 0.0250333778371162 0.0161256882213366 0.00187357140180612 0.0308408764977101 0.0033423949373858 0.0013836042891733 0 0.00687474219716761 0.0904521314398687 0.0535258604593266 0.00691945751453086 0 0.0224111398305718 0.00662485646144334 0.00449342275244611 0.0143242533482942 0.00512965195311498 0.00281254394599916
"небо" 0.0069537160658656 0.00691100923771568 0.029977142428898 0.021588613548397 0.0412228708944249 0.013836042891733 0.0325457267460782 0.0022915807323892 0.0155060796754061 0.031119686313562 0.0392102592490082 0.033478406427854 0.0179289118644574 0.00772899920501722 0.0134802682573383 0.0107431900112207 0.00256482597655749 0.00843763183799747
"зина" 0.21834668446818 0 0 0 0 0 0 0.0022915807323892 0 0 0 0 0 0 0 0 0.0666854753904948 0
"пожалуй" 0.034768580329328 0.0345550461885784 0.00562071420541837 0.0431772270967941 0.0233967645617006 0.0131442407471463 0.0130182906984313 0.0252073880562812 0.0116295597565545 0.00871351216779735 0.0299843158963004 0.0111594688092847 0.0119526079096383 0.0165621411536083 0.0179736910097844 0.00477475111609807 0.0115417168945087 0
"какого" 0.0208611481975968 0.0184293579672418 0.0168621426162551 0.00771021912442752 0.0133695797495432 0.0228294707713594 0.00976371802382347 0.0183326458591136 0.00775303983770303 0.0124478745254248 0.0322908017344773 0.0278986720232117 0.0239052158192766 0.0154579984100344 0.0235904694503421 0.0214863800224413 0.0128241298827875 0.00281254394599916
"мной" 0.011125945705385 0.00691100923771568 0.00562071420541837 0.00308408764977101 0.0100271848121574 0.011760636457973 0.0260365813968626 0.0389568724506164 0.0374730258822313 0.0298748988610195 0.00230648583817695 0.050217609641781 0.0298815197740957 0.0253952831021995 0.0168503353216729 0.00954950223219615 0.00897689091795122 0.0112501757839966
"одним" 0.0069537160658656 0.0299477066967679 0.0206092854198674 0.00616817529954201 0.0033423949373858 0.00345901072293324 0.0390548720952939 0.0183326458591136 0.0116295597565545 0.00622393726271239 0.0322908017344773 0.00557973440464234 0.0164348358757526 0.0231869976150517 0.0370707377076804 0.0274548189175639 0.0243658467772962 0.0281254394599916
"хочешь" 0.0389408099688473 0.0253403672049575 0.0224828568216735 0.018504525898626 0.00779892152056687 0.00345901072293324 0.0260365813968626 0.0022915807323892 0.0167982529816899 0.026140536503392 0.0207583725435926 0.0111594688092847 0.0134466838983431 0.029811854076495 0.0112335568811153 0.0226800678014659 0.0128241298827875 0.00843763183799747
"бога" 0.0152981753449043 0.0322513764426732 0.00374714280361225 0.0107943067741985 0.0100271848121574 0.00415081286751989 0.0455640174445095 0.0320821302534488 0.0219669462068253 0.0336092612186469 0.0276778300581234 0.00557973440464234 0.0149407598870479 0.0143538556664606 0.00898684550489221 0.0155179411273187 0.0320603247069686 0.00843763183799747
"оттого" 0.00417222963951936 0.0115183487295261 0.0281035710270918 0.012336350599084 0.0356522126654485 0.0304392943618125 0.0195274360476469 0.034373710985838 0.0245512928193929 0.0174270243355947 0.0138389150290617 0.00557973440464234 0.020917063841867 0.0176662838971822 0.00224671137622305 0.00238737555804904 0.00512965195311498 0
"руках" 0.0166889185580774 0.0276440369508627 0.014988571214449 0.00771021912442752 0.0211685012701101 0.0193704600484262 0.00650914534921565 0.00916632292955681 0.0167982529816899 0.0161822368830522 0.0230648583817695 0.0446378752371387 0.0179289118644574 0.0165621411536083 0.021343758074119 0.00716212667414711 0.0192361948241812 0.0140627197299958
"елена" 0.00139074321317312 0.110576147803451 0 0.217428179308856 0.00111413164579527 0 0 0 0 0 0 0 0 0.0132497129228867 0 0 0.00128241298827875 0.00281254394599916
"идти" 0.0180796617712506 0.020733027713147 0.0168621426162551 0.0292988326728246 0.0122554481037479 0.00484261501210654 0.0358002994206861 0.0297905495210596 0.0219669462068253 0.028630111408477 0 0.0111594688092847 0.0194229878531622 0.0154579984100344 0.0202204023860075 0.0155179411273187 0.0166713688476237 0
"рука" 0.00417222963951936 0.00921467898362091 0.0206092854198674 0.0107943067741985 0.0412228708944249 0.0463507436873054 0.0130182906984313 0 0.0129217330628384 0.00746872471525487 0.00461297167635391 0.0446378752371387 0.00747037994352393 0.00552071371786945 0.0168503353216729 0.0167116289063433 0.00769447792967247 0.00281254394599916
"будут" 0.0194704049844237 0.00921467898362091 0.029977142428898 0.00462613147465651 0.0200543696243148 0.00968523002421308 0.0260365813968626 0.0274989687886704 0.0232591195131091 0.0124478745254248 0.0161454008672387 0.0111594688092847 0.00298815197740957 0.0209787121279039 0.0157269796335614 0.0190990044643923 0.0269306727538537 0.0168752636759949
"землю" 0.0250333778371162 0.00691100923771568 0.0355978566343163 0.0323829203225956 0.016711974686929 0.00760982359045313 0.00976371802382347 0 0.0155060796754061 0.028630111408477 0.0322908017344773 0.033478406427854 0.0283874437853909 0.00883314194859111 0.0112335568811153 0.00954950223219615 0.0115417168945087 0.0140627197299958
"письмо" 0.00417222963951936 0.0253403672049575 0.029977142428898 0.012336350599084 0.00222826329159053 0.025596679349706 0.0227820087222548 0.0481231953801732 0.0103373864502707 0.0124478745254248 0.0322908017344773 0 0.0239052158192766 0.00441657097429556 0.0157269796335614 0.0119368777902452 0.01025930390623 0.0421881591899873
"денег" 0.0264241210502893 0.0230366974590523 0.0168621426162551 0.00925226294931302 0.00445652658318107 0 0.0618368808175487 0.0137494843943352 0.0335965059633798 0.0423227733864443 0.0184518867054156 0.0111594688092847 0.0134466838983431 0.0287077113329211 0.00112335568811153 0.0190990044643923 0.00512965195311498 0.0112501757839966
"никого" 0.0125166889185581 0.0115183487295261 0.0224828568216735 0.015420438248855 0.0200543696243148 0.0214458664821861 0.0130182906984313 0.00687474219716761 0.0142139063691222 0.0186718117881372 0.0115324291908848 0.016739203213927 0.0119526079096383 0.0110414274357389 0.00449342275244611 0.0202926922434168 0.0384723896483624 0.0225003515679933
"сначала" 0.00139074321317312 0.00460733949181045 0 0 0.00557065822897634 0.00484261501210654 0.0325457267460782 0.0206242265915028 0.0258434661256768 0.0211613866932221 0.0461297167635391 0.0390581408324964 0.0253992918079814 0.0276035685893472 0.0370707377076804 0.0119368777902452 0.0179537818359024 0.0168752636759949
"антоныч" 0 0 0 0 0 0 0 0 0 0 0 0 0.00149407598870479 0 0.222424426246082 0 0 0.00843763183799747
"нечего" 0.0166889185580774 0.0437697251721993 0 0.00308408764977101 0.0155978430411337 0.0145278450363196 0.00650914534921565 0.00687474219716761 0.00904521314398687 0.0174270243355947 0.0184518867054156 0.016739203213927 0.0104585319209335 0.0110414274357389 0.0157269796335614 0.0441664478239072 0.0256482597655749 0.0253128955139924
"хотелось" 0.0069537160658656 0.00691100923771568 0.0168621426162551 0.0138783944239695 0.0033423949373858 0.0110688343133864 0.0260365813968626 0.0549979375773409 0.0284278127382445 0.0410779859339018 0.0184518867054156 0.0111594688092847 0.0149407598870479 0.00883314194859111 0.0112335568811153 0.0214863800224413 0.0141065428710662 0.00843763183799747
"чай" 0.0208611481975968 0.00230366974590523 0.00749428560722449 0.0292988326728246 0.0278532911448817 0.00415081286751989 0.0227820087222548 0.022915807323892 0.0465182390262182 0.0473019231966142 0 0 0.00747037994352393 0.00883314194859111 0.00674013412866916 0.0167116289063433 0.00512965195311498 0.0112501757839966
"верно" 0.0125166889185581 0.00921467898362091 0.00562071420541837 0.0138783944239695 0.0144837113953385 0.0242130750605327 0.0130182906984313 0.0160410651267244 0.0348886792696636 0.0298748988610195 0.0115324291908848 0 0.0119526079096383 0.0209787121279039 0.0112335568811153 0.0155179411273187 0.0115417168945087 0.00562508789199831
"девушка" 0.0222518914107699 0.00460733949181045 0.00374714280361225 0.00308408764977101 0.0033423949373858 0.00276720857834659 0 0.00687474219716761 0.0297199860445283 0.0473019231966142 0.0553556601162469 0 0.00149407598870479 0.0342284250507906 0.0471809389006841 0.00119368777902452 0.01025930390623 0.00281254394599916
"котором" 0.00973520249221184 0.00691100923771568 0.0206092854198674 0.0169624820737405 0.0100271848121574 0.011760636457973 0.00976371802382347 0.00687474219716761 0.0232591195131091 0.00746872471525487 0.0345972875726543 0.0223189376185694 0.00597630395481914 0.0242911403586256 0.021343758074119 0.00835581445317163 0.0320603247069686 0.0478132470819857
"люблю" 0.0139074321317312 0.0621990831394411 0.00374714280361225 0.0200465697235115 0.00557065822897634 0.00345901072293324 0.0227820087222548 0.0297905495210596 0.0219669462068253 0.028630111408477 0.00230648583817695 0 0.0343637477402101 0.01987456938433 0.0224671137622305 0.0107431900112207 0.01025930390623 0
"анна" 0.00556297285269248 0 0.0655749990632143 0 0.00222826329159053 0.0588031822898651 0.00325457267460782 0 0 0.00248957490508496 0.108404834394317 0 0.00149407598870479 0.0220828548714778 0 0.00358106333707356 0 0
"калиостро" 0 0.00230366974590523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25520018466747 0
"оттуда" 0.00556297285269248 0.00460733949181045 0.0262299996252857 0.00462613147465651 0.0423370025402202 0.0546523694223452 0.00976371802382347 0.0045831614647784 0.00646086653141919 0.0186718117881372 0.0115324291908848 0.0390581408324964 0.00448222796611436 0.00662485646144334 0.00674013412866916 0.00477475111609807 0.00384723896483624 0.00281254394599916
"посмотрел" 0.0125166889185581 0.00691100923771568 0.0168621426162551 0.00462613147465651 0.00557065822897634 0.0214458664821861 0.0292911540714704 0.0160410651267244 0.0374730258822313 0.0336092612186469 0.0645816034689547 0.0278986720232117 0.0179289118644574 0.00331242823072167 0.0168503353216729 0.00238737555804904 0.00256482597655749 0.00281254394599916
"тело" 0.0208611481975968 0.0161256882213366 0.0318507138307041 0.0169624820737405 0.0133695797495432 0.0345901072293324 0.00976371802382347 0.00916632292955681 0.0116295597565545 0.0298748988610195 0.0161454008672387 0.00557973440464234 0.0119526079096383 0.0143538556664606 0.00449342275244611 0.00238737555804904 0.00897689091795122 0.0168752636759949
"рук" 0.0180796617712506 0.0138220184754314 0.0206092854198674 0.0107943067741985 0.0189402379785195 0.0124524386025597 0 0.00687474219716761 0.0206747729005414 0.0149374494305097 0.0161454008672387 0.016739203213927 0.0313755957628005 0.01987456938433 0.0269605365146766 0.0107431900112207 0.0128241298827875 0.0112501757839966
"скажу" 0.0222518914107699 0.0230366974590523 0.0262299996252857 0.0107943067741985 0.00445652658318107 0.00691802144586648 0.0162728633730391 0.00916632292955681 0.0245512928193929 0.0323644737661044 0.0299843158963004 0.0446378752371387 0.0164348358757526 0.0165621411536083 0.0179736910097844 0.0143242533482942 0.01025930390623 0.00281254394599916
"воздух" 0.00417222963951936 0.00691100923771568 0.0337242852325102 0.0246727011981681 0.045679397477606 0.0145278450363196 0.0227820087222548 0.0045831614647784 0.0271356394319606 0.0149374494305097 0.0115324291908848 0.00557973440464234 0.0179289118644574 0.0110414274357389 0.0179736910097844 0.00358106333707356 0.00641206494139373 0.00562508789199831
"ног" 0.00834445927903872 0.0161256882213366 0.0524599992505714 0.015420438248855 0.0200543696243148 0.0193704600484262 0 0.00687474219716761 0.0167982529816899 0.0186718117881372 0.0230648583817695 0.016739203213927 0.0253992918079814 0.0110414274357389 0.0168503353216729 0.00596843889512259 0.00641206494139373 0.0140627197299958
"хуже" 0.0333778371161549 0.0414660554262941 0.00936785700903061 0.00616817529954201 0.0033423949373858 0.000691802144586648 0.0162728633730391 0.022915807323892 0.0193825995942576 0.0273853239559345 0.0276778300581234 0.016739203213927 0.00448222796611436 0.0287077113329211 0.021343758074119 0.0190990044643923 0.0115417168945087 0.00843763183799747
