"bulgakov_istoriya" "bulgakov_vvedenie" "gorsky_istoriya1" "gorsky_istoriya2" "gorsky_vasiliy" "gumilevsky_otcy" "gumilevsky_rus" "gumilevsky_vvedenie" "orlinsky_besedy" "orlinsky_orthodox" "rzhanicyn_deva" "rzhanicyn_lik1" "rzhanicyn_lik2"
"свидетельствуют" 0.00461446172304001 0.0117693213024716 0 0 0.00967351874244256 0.00293478898867171 0.00628634292000629 0 0.0162886346052042 0.0162892979312592 0.00842530963012891 0.0157972891851758 0.00939172901731209
"свободу" 0 0 0.00422457859828482 0.00383788762665029 0.00483675937122128 0.00880436696601514 0.00628634292000629 0.0235275664653753 0.0203607932565053 0.0108595319541728 0 0.00947837351110549 0.00626115267820806
"свято" 0.00461446172304001 0.0117693213024716 0.00422457859828482 0 0.00483675937122128 0.00293478898867171 0 0 0.0244329519078063 0.013574414942716 0.0337012385205156 0.0157972891851758 0.00313057633910403
"святую" 0.0461446172304001 0.0078462142016477 0 0 0 0 0.00628634292000629 0 0.00407215865130105 0.0190041809198024 0.0252759288903867 0.00315945783703516 0.00626115267820806
"семени" 0 0.027461749705767 0.00422457859828482 0.0191894381332515 0 0 0 0 0 0.00542976597708639 0.0168506192602578 0.0126378313481407 0.0219140343737282
"случаю" 0.02768677033824 0 0.0126737357948545 0.026865213386552 0.0241837968561064 0.00293478898867171 0.0157158573000157 0 0.00407215865130105 0 0 0 0
"слышать" 0.00461446172304001 0.0117693213024716 0.00422457859828482 0.0422167638931532 0.00967351874244256 0 0.0125726858400126 0 0 0.0108595319541728 0.00842530963012891 0 0.00313057633910403
"смотреть" 0.00461446172304001 0.0078462142016477 0.00844915719656964 0.0230273257599018 0.00483675937122128 0.0117391559546869 0.00628634292000629 0 0.00814431730260211 0.0217190639083456 0 0 0
"смысла" 0.00461446172304001 0.0078462142016477 0.00422457859828482 0.00383788762665029 0 0.0146739449433586 0.00314317146000314 0.0313700886205003 0.00407215865130105 0.00271488298854319 0 0.0157972891851758 0.00626115267820806
"совести" 0 0.0235386426049431 0.00844915719656964 0 0 0.00293478898867171 0.00942951438000943 0.0196063053878127 0.0122164759539032 0.0162892979312592 0 0.00315945783703516 0.00313057633910403
"сознание" 0 0.0313848568065908 0.0211228929914241 0 0 0 0.00314317146000314 0.043133871853188 0.00407215865130105 0.00542976597708639 0 0 0
"старался" 0.0230723086152 0 0.00422457859828482 0.0153515505066012 0.033857315598549 0.00880436696601514 0.0157158573000157 0 0 0 0 0.00315945783703516 0.00626115267820806
"стране" 0.0461446172304001 0.0117693213024716 0.0126737357948545 0.00767577525330058 0.00483675937122128 0.00293478898867171 0.0157158573000157 0 0.00407215865130105 0 0 0.00631891567407033 0
"указывал" 0 0.00392310710082385 0 0.0307031010132023 0.0193470374848851 0.00880436696601514 0.00942951438000943 0.00392126107756254 0.00407215865130105 0.00542976597708639 0 0.00947837351110549 0.00626115267820806
"умом" 0 0.0353079639074147 0 0 0.00483675937122128 0.00293478898867171 0.00628634292000629 0.0274488275429378 0.00407215865130105 0.0162892979312592 0 0 0.00313057633910403
"уст" 0.00461446172304001 0.00392310710082385 0.00422457859828482 0.0115136628799509 0 0.00586957797734343 0.00942951438000943 0.00392126107756254 0.00407215865130105 0.013574414942716 0.00842530963012891 0.018956747022211 0.00939172901731209
"царствие" 0 0.00392310710082385 0.0295720501879937 0.0230273257599018 0 0 0.00314317146000314 0 0.0529380624669137 0 0 0 0
"человеческих" 0 0.0196155355041193 0 0.00383788762665029 0 0.00880436696601514 0 0.0274488275429378 0.00814431730260211 0.00814464896562958 0.00842530963012891 0.0126378313481407 0.00626115267820806
"чём" 0 0.0235386426049431 0 0 0 0 0 0.00784252215512509 0.0407215865130105 0 0.00842530963012891 0.0126378313481407 0.0156528816955201
"явно" 0.00461446172304001 0.0117693213024716 0 0.00383788762665029 0.0145102781136638 0.00586957797734343 0 0 0.0366494278617095 0.0244339468968887 0 0 0
"божественные" 0 0.0196155355041193 0.00422457859828482 0.026865213386552 0 0.00293478898867171 0 0.0117637832326876 0.00814431730260211 0.00814464896562958 0.00842530963012891 0.00947837351110549 0.00313057633910403
"важности" 0 0 0.00844915719656964 0.0191894381332515 0 0.0234783119093737 0 0.00784252215512509 0.0162886346052042 0.00542976597708639 0.0168506192602578 0.00315945783703516 0.00313057633910403
"временам" 0.02768677033824 0.00392310710082385 0.0126737357948545 0 0.00967351874244256 0.0117391559546869 0.0188590287600189 0 0 0.00271488298854319 0.0168506192602578 0.00315945783703516 0.00313057633910403
"второй" 0.00922892344608001 0 0.0126737357948545 0.00383788762665029 0.0145102781136638 0.020543522920702 0.0125726858400126 0 0.00407215865130105 0.0108595319541728 0 0.00315945783703516 0.00313057633910403
"глава" 0.01845784689216 0.0156924284032954 0 0.00383788762665029 0.0193470374848851 0.00880436696601514 0.00942951438000943 0 0.0285051105591074 0 0 0 0.00313057633910403
"глаголю" 0 0 0.00422457859828482 0.00383788762665029 0 0 0 0.00392126107756254 0.0122164759539032 0.0108595319541728 0 0.0252756626962813 0.0281751870519363
"греческих" 0.0784458492916801 0 0 0 0.00967351874244256 0.00293478898867171 0.0188590287600189 0 0 0 0 0 0.00313057633910403
"деятельности" 0 0.027461749705767 0.00844915719656964 0.00767577525330058 0.00483675937122128 0.00586957797734343 0 0.00784252215512509 0.00407215865130105 0.0190041809198024 0 0.00315945783703516 0.00626115267820806
"евстафий" 0.00461446172304001 0 0 0 0.0628778718258767 0.0322826788753889 0 0 0 0 0.00842530963012891 0 0.00313057633910403
"знамение" 0.00461446172304001 0 0.00844915719656964 0.0307031010132023 0 0.00586957797734343 0.00628634292000629 0 0.0244329519078063 0 0.00842530963012891 0.0126378313481407 0.00313057633910403
"знают" 0 0.0078462142016477 0 0.0153515505066012 0.00483675937122128 0.00586957797734343 0.00314317146000314 0.0196063053878127 0.00814431730260211 0.0162892979312592 0 0.00631891567407033 0.00626115267820806
"избрал" 0.00922892344608001 0.0078462142016477 0.00844915719656964 0.0307031010132023 0.00967351874244256 0.00586957797734343 0.0125726858400126 0.0117637832326876 0 0 0 0.00315945783703516 0.00313057633910403
"имеем" 0.00461446172304001 0.0117693213024716 0.00844915719656964 0 0.0145102781136638 0.00586957797734343 0.00314317146000314 0.00392126107756254 0.0122164759539032 0.013574414942716 0.00842530963012891 0.00631891567407033 0.00939172901731209
"ипостаси" 0 0 0 0 0.0193470374848851 0.00293478898867171 0 0.00392126107756254 0 0.0108595319541728 0.0337012385205156 0.0315945783703517 0.00939172901731209
"источник" 0.01384338516912 0.0078462142016477 0.00844915719656964 0.0115136628799509 0 0.00586957797734343 0 0.0156850443102502 0.00814431730260211 0.00814464896562958 0.00842530963012891 0.0126378313481407 0.00313057633910403
"ка" 0 0 0 0 0 0 0.00314317146000314 0 0.0488659038156127 0 0.0168506192602578 0.00315945783703516 0.0344363397301443
"касательно" 0.01845784689216 0.0156924284032954 0.00422457859828482 0.00767577525330058 0.00967351874244256 0.0117391559546869 0 0 0.00814431730260211 0.00814464896562958 0.00842530963012891 0.00947837351110549 0.00313057633910403
"кесарию" 0.00461446172304001 0 0 0 0.111245465538089 0.00880436696601514 0 0 0 0 0 0 0
"коих" 0.0461446172304001 0 0.0168983143931393 0.0115136628799509 0.00967351874244256 0.00293478898867171 0 0 0.0162886346052042 0.00814464896562958 0 0 0
"крови" 0 0.00392310710082385 0.00844915719656964 0.0191894381332515 0 0.00293478898867171 0.0188590287600189 0.00392126107756254 0.00814431730260211 0.00271488298854319 0 0.00315945783703516 0.0219140343737282
"матфея" 0.00461446172304001 0 0.0295720501879937 0.0153515505066012 0.00483675937122128 0.00880436696601514 0 0 0.00407215865130105 0.00542976597708639 0.0337012385205156 0.00315945783703516 0.00939172901731209
"моей" 0 0 0.00844915719656964 0.0422167638931532 0 0.00880436696601514 0.00942951438000943 0.00392126107756254 0 0 0.0252759288903867 0.00315945783703516 0.00939172901731209
"монастыря" 0 0 0 0 0 0.00880436696601514 0.0597202577400597 0 0 0 0 0 0.0156528816955201
"н" 0 0 0 0 0.0145102781136638 0 0.0125726858400126 0.0705826993961258 0 0 0 0 0.00626115267820806
"называя" 0.00461446172304001 0.00392310710082385 0 0.00383788762665029 0.00967351874244256 0.020543522920702 0.00314317146000314 0.0196063053878127 0 0.00542976597708639 0 0.0126378313481407 0.00939172901731209
"народом" 0.00461446172304001 0 0.0168983143931393 0.0345409886398526 0.00483675937122128 0 0.0125726858400126 0.00784252215512509 0 0 0 0.0126378313481407 0.00626115267820806
"находится" 0.0230723086152 0.0156924284032954 0 0.00383788762665029 0.0145102781136638 0.00293478898867171 0 0.0196063053878127 0.00407215865130105 0.00271488298854319 0.0252759288903867 0.00631891567407033 0.00313057633910403
"необходимое" 0 0.0156924284032954 0.00422457859828482 0 0 0 0.00628634292000629 0.00392126107756254 0.0203607932565053 0.0217190639083456 0.0168506192602578 0.00631891567407033 0.00626115267820806
"несмотря" 0.01845784689216 0.0196155355041193 0.0126737357948545 0.0345409886398526 0 0 0.00942951438000943 0 0.00407215865130105 0 0.0168506192602578 0 0
"ниже" 0 0.00392310710082385 0.00422457859828482 0.0191894381332515 0.00967351874244256 0 0 0.0117637832326876 0.00814431730260211 0.0162892979312592 0.00842530963012891 0.00947837351110549 0.00939172901731209
"никакой" 0.00922892344608001 0.0117693213024716 0.0168983143931393 0.0230273257599018 0.00967351874244256 0.00293478898867171 0.00314317146000314 0.00392126107756254 0.00814431730260211 0.00271488298854319 0.0168506192602578 0 0.00626115267820806
"нравственного" 0 0.0196155355041193 0.0168983143931393 0.00383788762665029 0.00967351874244256 0.00880436696601514 0 0.0196063053878127 0 0.0162892979312592 0 0 0.00313057633910403
"обстоятельств" 0.00922892344608001 0.0078462142016477 0.0295720501879937 0.00767577525330058 0.00483675937122128 0.00293478898867171 0.00314317146000314 0.00392126107756254 0.00407215865130105 0.00542976597708639 0.00842530963012891 0.0126378313481407 0.00626115267820806
"оное" 0 0 0.00844915719656964 0.00383788762665029 0.00483675937122128 0 0.00314317146000314 0 0.0285051105591074 0.00814464896562958 0.0252759288903867 0.0221162048592462 0.00626115267820806
"отечества" 0.0969036961838401 0 0.00844915719656964 0 0 0.00293478898867171 0.00628634292000629 0 0 0.00271488298854319 0 0 0
"откуда" 0.01845784689216 0.0196155355041193 0.0126737357948545 0.0153515505066012 0 0.00880436696601514 0.00314317146000314 0.00784252215512509 0 0.013574414942716 0 0 0
"отношения" 0.00922892344608001 0.0078462142016477 0.0168983143931393 0.0115136628799509 0.0241837968561064 0.00586957797734343 0.00628634292000629 0.0196063053878127 0 0 0 0 0.00626115267820806
"патриархов" 0.01845784689216 0.0706159278148294 0 0 0 0 0 0 0 0.00271488298854319 0.0337012385205156 0 0
"подобным" 0.00922892344608001 0.0156924284032954 0.00422457859828482 0 0.00483675937122128 0 0.00314317146000314 0.00784252215512509 0.00407215865130105 0 0.00842530963012891 0.0126378313481407 0.0313057633910403
"православная" 0.00461446172304001 0 0 0 0.00483675937122128 0 0.00314317146000314 0 0.0162886346052042 0.0325785958625183 0 0.0126378313481407 0.0125223053564161
"принятию" 0.00922892344608001 0.0078462142016477 0.00844915719656964 0.00767577525330058 0 0 0 0.0156850443102502 0.0407215865130105 0.0108595319541728 0 0 0.00313057633910403
"проповедовал" 0.0738313875686401 0.00392310710082385 0 0 0.00967351874244256 0.00880436696601514 0.00942951438000943 0 0.00814431730260211 0 0 0 0
"прп" 0 0 0 0 0 0.0792393026941363 0 0 0 0 0 0 0
"псалмопевец" 0 0 0 0 0 0 0 0.0117637832326876 0 0.0542976597708639 0 0.0126378313481407 0
"ревность" 0.00922892344608001 0 0.0211228929914241 0 0.033857315598549 0.0117391559546869 0.00628634292000629 0 0.00814431730260211 0.00542976597708639 0 0 0.00939172901731209
"римской" 0.0369156937843201 0 0.0126737357948545 0 0.00483675937122128 0.00586957797734343 0.00942951438000943 0.00392126107756254 0.0162886346052042 0 0 0.00631891567407033 0.00939172901731209
"роде" 0.00461446172304001 0.0588466065123578 0.00422457859828482 0 0.00967351874244256 0 0 0 0 0.00814464896562958 0.00842530963012891 0.00315945783703516 0.00939172901731209
"священник" 0.00461446172304001 0 0.00422457859828482 0 0 0.00586957797734343 0.00314317146000314 0 0.0814431730260211 0.00271488298854319 0 0 0.00313057633910403
"священном" 0 0 0 0 0 0.00293478898867171 0 0 0.00407215865130105 0.0624423087364935 0 0 0.00626115267820806
"создания" 0 0.0078462142016477 0.0337966287862786 0 0 0 0 0.0196063053878127 0.00407215865130105 0.0190041809198024 0 0.00631891567407033 0.00626115267820806
"сотворении" 0 0.0078462142016477 0.00422457859828482 0 0 0.00293478898867171 0.00314317146000314 0.00784252215512509 0 0.0434381278166911 0 0.00631891567407033 0.00626115267820806
"суде" 0 0 0 0.00767577525330058 0.00967351874244256 0.0264131008980454 0.00628634292000629 0 0.0122164759539032 0.00271488298854319 0 0.0221162048592462 0.00313057633910403
"твоих" 0 0 0.00844915719656964 0 0 0.00293478898867171 0 0.00392126107756254 0.0162886346052042 0.00814464896562958 0.0168506192602578 0.0442324097184923 0
"токмо" 0 0.0078462142016477 0 0.00383788762665029 0 0 0.00314317146000314 0.0117637832326876 0.00407215865130105 0.0190041809198024 0 0.018956747022211 0.0187834580346242
"флп" 0 0 0 0 0 0.00293478898867171 0 0 0.0122164759539032 0 0 0.0442324097184923 0.0281751870519363
"христианских" 0.01845784689216 0 0.00422457859828482 0 0.00483675937122128 0.0176087339320303 0.0125726858400126 0.00784252215512509 0.00407215865130105 0.013574414942716 0 0.00631891567407033 0.00313057633910403
"авраама" 0.00461446172304001 0.0117693213024716 0.0253474715897089 0.00383788762665029 0 0.00880436696601514 0 0.0196063053878127 0 0.00271488298854319 0.0252759288903867 0 0.00939172901731209
"благочестии" 0.00461446172304001 0.0313848568065908 0 0 0.0145102781136638 0.0117391559546869 0.00628634292000629 0 0.00814431730260211 0.0162892979312592 0 0 0
"блаженства" 0 0.0117693213024716 0.00422457859828482 0 0 0 0 0.00784252215512509 0.0162886346052042 0.0352934788510615 0 0.00631891567407033 0.00313057633910403
"богов" 0 0.0431541781090624 0 0 0 0.00586957797734343 0.00314317146000314 0.0235275664653753 0 0 0 0.00947837351110549 0.00939172901731209
"важно" 0.0230723086152 0 0.00422457859828482 0 0.00967351874244256 0.00880436696601514 0.00314317146000314 0.00392126107756254 0.0162886346052042 0.00271488298854319 0.0337012385205156 0.00631891567407033 0.00626115267820806
"ведение" 0.00461446172304001 0 0 0 0 0 0 0.0352913496980629 0 0.0162892979312592 0 0.0221162048592462 0.00939172901731209
"весть" 0.00922892344608001 0 0.0126737357948545 0.00383788762665029 0 0 0.0125726858400126 0.00784252215512509 0 0.0217190639083456 0 0.0157972891851758 0.00313057633910403
"вода" 0.00461446172304001 0.00392310710082385 0 0.00383788762665029 0.00483675937122128 0.00293478898867171 0.00628634292000629 0 0.0325772692104084 0 0 0.0284351205333165 0.00626115267820806
"давидова" 0 0 0.0253474715897089 0.00383788762665029 0 0 0 0 0 0 0.00842530963012891 0.0315945783703517 0.0250446107128322
"добрых" 0.00922892344608001 0 0.00422457859828482 0.00383788762665029 0 0.00880436696601514 0.00628634292000629 0.00784252215512509 0.00407215865130105 0.0380083618396047 0 0 0
"дуная" 0.11074708135296 0 0 0 0 0 0.00628634292000629 0 0 0 0 0 0
"душою" 0 0 0 0 0 0 0.00628634292000629 0 0.0122164759539032 0.0325785958625183 0.00842530963012891 0 0.0250446107128322
"евангелистов" 0 0 0.0211228929914241 0.00383788762665029 0 0.00293478898867171 0 0 0 0.013574414942716 0 0.0221162048592462 0.0219140343737282
"евстафия" 0 0 0 0 0.0580411124546554 0.041087045841404 0 0 0 0 0 0 0
"единаго" 0 0 0 0 0 0 0 0.0117637832326876 0.0122164759539032 0.0271488298854319 0 0.00315945783703516 0.0281751870519363
"жители" 0.0369156937843201 0.00392310710082385 0.00844915719656964 0.0191894381332515 0.00483675937122128 0.00586957797734343 0.0125726858400126 0 0.00814431730260211 0 0 0 0.00313057633910403
"зависит" 0 0.0078462142016477 0.00844915719656964 0 0.00483675937122128 0.00293478898867171 0.00314317146000314 0.043133871853188 0.0122164759539032 0.013574414942716 0 0 0
"звезды" 0.00922892344608001 0 0.0168983143931393 0 0 0.00293478898867171 0 0 0 0.0488678937937775 0 0 0.00313057633910403
"знаю" 0 0 0.00844915719656964 0.00383788762665029 0.00483675937122128 0 0.00314317146000314 0.00784252215512509 0.00407215865130105 0 0.0505518577807734 0.018956747022211 0.0187834580346242
"иудейского" 0 0.00392310710082385 0.046470364581133 0.0307031010132023 0 0 0 0 0 0 0 0.0157972891851758 0.00313057633910403
"лицем" 0 0.00392310710082385 0.0126737357948545 0.00383788762665029 0 0 0 0.00784252215512509 0.00407215865130105 0 0 0.0442324097184923 0.0125223053564161
"мк" 0 0 0 0 0 0.00293478898867171 0 0 0.0203607932565053 0.00814464896562958 0.00842530963012891 0.0221162048592462 0.0281751870519363
"мною" 0 0.0196155355041193 0.0168983143931393 0.0191894381332515 0.00483675937122128 0.0117391559546869 0.00628634292000629 0.00392126107756254 0 0.00271488298854319 0 0.00631891567407033 0.00313057633910403
"молитвою" 0 0 0 0 0 0.020543522920702 0.0188590287600189 0 0.0122164759539032 0.0190041809198024 0 0.00315945783703516 0.00626115267820806
"молитву" 0 0 0 0.00383788762665029 0 0.00586957797734343 0.0597202577400597 0 0.0122164759539032 0.00271488298854319 0 0 0
"называли" 0.01845784689216 0.0156924284032954 0.00844915719656964 0.00383788762665029 0.00967351874244256 0.00293478898867171 0.0125726858400126 0.0156850443102502 0 0 0.0168506192602578 0.00631891567407033 0
"нынешней" 0.10613261962992 0 0 0 0 0 0.00628634292000629 0 0.00407215865130105 0 0 0 0
"объяснения" 0 0.00392310710082385 0.00422457859828482 0.0153515505066012 0.00483675937122128 0.0234783119093737 0 0.0156850443102502 0 0.00271488298854319 0.00842530963012891 0.00631891567407033 0.00939172901731209
"определения" 0.00461446172304001 0.00392310710082385 0.00844915719656964 0 0.0145102781136638 0.0117391559546869 0.00942951438000943 0.0156850443102502 0 0.00542976597708639 0.0337012385205156 0 0.00626115267820806
"особенною" 0.00922892344608001 0 0 0 0 0.00586957797734343 0.00314317146000314 0.00392126107756254 0 0 0.0168506192602578 0.037913494044422 0.0187834580346242
"отче" 0 0.00392310710082385 0 0.00383788762665029 0.00967351874244256 0.0117391559546869 0.00628634292000629 0.00784252215512509 0.00407215865130105 0.00542976597708639 0 0.0157972891851758 0.0187834580346242
"паки" 0 0 0.00844915719656964 0 0 0 0 0.00392126107756254 0.0122164759539032 0.00271488298854319 0 0.0221162048592462 0.0375669160692483
"период" 0.0369156937843201 0.0156924284032954 0.00422457859828482 0 0 0.0146739449433586 0.022002200220022 0 0 0 0.00842530963012891 0 0
"подобные" 0 0.0156924284032954 0.00422457859828482 0.00383788762665029 0.00483675937122128 0.00880436696601514 0.00314317146000314 0.00392126107756254 0.0122164759539032 0.00542976597708639 0.0168506192602578 0.00631891567407033 0.0156528816955201
"последних" 0.00461446172304001 0.00392310710082385 0.0126737357948545 0.00767577525330058 0.00967351874244256 0.00880436696601514 0.0125726858400126 0.0156850443102502 0 0.00814464896562958 0.00842530963012891 0.00631891567407033 0
"последователей" 0.00461446172304001 0 0.0168983143931393 0.0460546515198035 0.00483675937122128 0.0146739449433586 0 0 0.00407215865130105 0.00271488298854319 0.00842530963012891 0 0
"приидет" 0 0.0078462142016477 0.00422457859828482 0.00383788762665029 0 0.00586957797734343 0 0.00392126107756254 0.0203607932565053 0.0190041809198024 0.00842530963012891 0.018956747022211 0
"приходит" 0 0.0078462142016477 0 0.0383788762665029 0 0.00293478898867171 0 0.00392126107756254 0.00814431730260211 0.00542976597708639 0.00842530963012891 0.0157972891851758 0.00626115267820806
"происхождения" 0.01845784689216 0.0196155355041193 0.0168983143931393 0.0153515505066012 0 0 0.00628634292000629 0.00784252215512509 0.00407215865130105 0.00542976597708639 0 0.00315945783703516 0.00313057633910403
"проповедью" 0 0 0.0168983143931393 0.0307031010132023 0.00483675937122128 0.00880436696601514 0.00942951438000943 0.00392126107756254 0.00407215865130105 0.00271488298854319 0 0.00631891567407033 0.00626115267820806
"родиться" 0 0.00392310710082385 0.0295720501879937 0 0 0 0 0 0.0122164759539032 0 0.0337012385205156 0.0315945783703517 0.00313057633910403
"сверхъестественное" 0 0.0666928207140055 0 0 0 0 0 0 0.0244329519078063 0.00271488298854319 0.0168506192602578 0 0
"свойств" 0 0.0117693213024716 0 0 0 0.00586957797734343 0.00942951438000943 0.0274488275429378 0 0.00542976597708639 0 0.0252756626962813 0.00313057633910403
"сделался" 0.00461446172304001 0.00392310710082385 0 0 0.033857315598549 0.00293478898867171 0.00314317146000314 0.00784252215512509 0 0.00271488298854319 0.0252759288903867 0.00947837351110549 0.0187834580346242
"составе" 0.03230123206128 0.0078462142016477 0.00422457859828482 0 0 0.00586957797734343 0.00314317146000314 0.0156850443102502 0.00407215865130105 0.00271488298854319 0 0.00315945783703516 0.0187834580346242
"спустя" 0.00922892344608001 0.0078462142016477 0.0211228929914241 0 0 0.00880436696601514 0.0314317146000314 0 0 0 0 0.00315945783703516 0.00939172901731209
"становится" 0 0.0313848568065908 0 0.0115136628799509 0.00483675937122128 0.00586957797734343 0.00314317146000314 0.0117637832326876 0.0244329519078063 0 0 0.00315945783703516 0.00313057633910403
"таинствах" 0 0 0 0 0.00483675937122128 0.00293478898867171 0.00314317146000314 0.00392126107756254 0.0855153316773221 0.00271488298854319 0 0 0
"творить" 0 0.00392310710082385 0.0211228929914241 0.0345409886398526 0 0.00293478898867171 0.0157158573000157 0 0 0.013574414942716 0 0 0
"употребляет" 0 0 0.00422457859828482 0.00767577525330058 0 0.00880436696601514 0.00628634292000629 0 0.0162886346052042 0.00271488298854319 0.00842530963012891 0.0284351205333165 0.00939172901731209
"черты" 0 0.0078462142016477 0.00422457859828482 0.00767577525330058 0 0.00586957797734343 0.00942951438000943 0.0196063053878127 0 0.00271488298854319 0.0168506192602578 0.018956747022211 0.00626115267820806
"язычества" 0.00461446172304001 0.0078462142016477 0 0 0.0145102781136638 0.020543522920702 0.0345748860600346 0.00392126107756254 0.00407215865130105 0 0 0 0
"архиепископа" 0.0369156937843201 0 0 0 0.0532043530834341 0.00586957797734343 0.00942951438000943 0 0 0 0.00842530963012891 0 0
"благоговением" 0.00922892344608001 0 0.00844915719656964 0 0 0 0 0 0.0366494278617095 0.0244339468968887 0 0.00631891567407033 0.00313057633910403
"божескому" 0 0 0 0 0 0 0 0 0 0.00542976597708639 0.0168506192602578 0.037913494044422 0.0281751870519363
"вами" 0.00922892344608001 0 0 0.00383788762665029 0.00967351874244256 0.00586957797734343 0.00314317146000314 0.00784252215512509 0.0162886346052042 0.013574414942716 0.0168506192602578 0.00631891567407033 0.00626115267820806
"ваш" 0 0.00392310710082385 0 0.00383788762665029 0 0.00880436696601514 0 0.00392126107756254 0.0122164759539032 0.0407232448281479 0 0 0.00313057633910403
"вашим" 0 0.00392310710082385 0.00422457859828482 0.00767577525330058 0 0.00293478898867171 0 0 0 0.0434381278166911 0 0.00315945783703516 0.00939172901731209
"видя" 0 0.0078462142016477 0.00422457859828482 0.0383788762665029 0.00483675937122128 0.00293478898867171 0.00942951438000943 0 0.00407215865130105 0.00542976597708639 0 0.00631891567407033 0.00626115267820806
"внешних" 0.00461446172304001 0.0431541781090624 0 0.00767577525330058 0.00483675937122128 0 0.00314317146000314 0.0117637832326876 0.0162886346052042 0 0 0.00315945783703516 0.00313057633910403
"всяком" 0 0.00392310710082385 0.00422457859828482 0.00767577525330058 0 0.00293478898867171 0.00628634292000629 0.0117637832326876 0.00407215865130105 0.0271488298854319 0 0.00315945783703516 0.00939172901731209
"галилее" 0.00461446172304001 0 0.0168983143931393 0.0767577525330058 0 0 0 0 0 0 0 0 0
"глагол" 0 0 0.00422457859828482 0 0 0.00586957797734343 0 0.0196063053878127 0 0.00542976597708639 0 0.0284351205333165 0.0187834580346242
"гонения" 0.0507590789534401 0 0 0.00767577525330058 0.0145102781136638 0.0146739449433586 0 0 0 0.00542976597708639 0 0.00315945783703516 0.00313057633910403
"делом" 0.00461446172304001 0.00392310710082385 0.0126737357948545 0.00767577525330058 0.0145102781136638 0.00586957797734343 0.0282885431400283 0.00392126107756254 0 0.00542976597708639 0 0 0.00313057633910403
"духовное" 0.00461446172304001 0 0.00422457859828482 0.00767577525330058 0.00483675937122128 0.020543522920702 0.00942951438000943 0.0117637832326876 0.00407215865130105 0.00542976597708639 0.0168506192602578 0 0.00626115267820806
"единый" 0 0 0 0 0 0.0117391559546869 0 0.0392126107756254 0 0.00542976597708639 0.00842530963012891 0.0157972891851758 0.00939172901731209
"ежели" 0 0 0.0211228929914241 0.0230273257599018 0.0193470374848851 0 0 0 0 0 0.00842530963012891 0.00947837351110549 0.0187834580346242
"епископами" 0.01845784689216 0 0 0 0.0386940749697703 0.0176087339320303 0.0157158573000157 0 0 0 0.00842530963012891 0 0.00313057633910403
"естестве" 0 0.00392310710082385 0 0 0 0 0 0 0 0.00814464896562958 0.00842530963012891 0.0252756626962813 0.0375669160692483
"ж" 0.0599880023995201 0.0156924284032954 0 0.00383788762665029 0 0.00293478898867171 0.00628634292000629 0 0 0 0.00842530963012891 0.00315945783703516 0.00626115267820806
"западе" 0 0 0 0 0.0435308343409915 0.020543522920702 0.0188590287600189 0.00392126107756254 0 0.00542976597708639 0 0 0
"захарии" 0 0 0.0887161505639812 0 0 0.00293478898867171 0 0.00392126107756254 0 0.00271488298854319 0.00842530963012891 0 0
"известен" 0.00461446172304001 0 0.00422457859828482 0.0191894381332515 0.00967351874244256 0 0.0377180575200377 0.00784252215512509 0 0 0.00842530963012891 0 0.00313057633910403
"известные" 0.00461446172304001 0.0235386426049431 0.0168983143931393 0.00383788762665029 0 0.0146739449433586 0.0157158573000157 0.00784252215512509 0.00407215865130105 0 0 0 0
"изложение" 0 0 0 0 0 0.0352174678640606 0 0.0235275664653753 0 0.00814464896562958 0 0.00947837351110549 0.00313057633910403
"исполнять" 0 0.00392310710082385 0 0.00767577525330058 0 0 0.00628634292000629 0.00392126107756254 0.00407215865130105 0.0434381278166911 0 0.00315945783703516 0.00313057633910403
"коринфянам" 0 0 0 0 0 0 0 0.0313700886205003 0.0122164759539032 0.00814464896562958 0 0.0157972891851758 0.0187834580346242
"марию" 0 0 0.046470364581133 0 0 0 0.00314317146000314 0 0 0 0.092678405931418 0 0.00626115267820806
"мои" 0.00461446172304001 0 0.00422457859828482 0.00767577525330058 0.00483675937122128 0.0264131008980454 0.00628634292000629 0.0117637832326876 0 0.00542976597708639 0 0 0.0125223053564161
"наставлений" 0 0.00392310710082385 0 0.0230273257599018 0.00967351874244256 0.0234783119093737 0.00314317146000314 0.0117637832326876 0.00407215865130105 0 0.00842530963012891 0 0.00626115267820806
"небеса" 0 0 0.00422457859828482 0.00383788762665029 0 0 0 0.0117637832326876 0 0.0298637128739751 0 0.00947837351110549 0.0187834580346242
"нисский" 0 0 0.00422457859828482 0 0.0386940749697703 0.020543522920702 0 0.00392126107756254 0 0 0.0421265481506445 0 0.00939172901731209
"новым" 0.00461446172304001 0.0078462142016477 0.0126737357948545 0.0230273257599018 0.00967351874244256 0.00880436696601514 0.00942951438000943 0 0.00407215865130105 0.00271488298854319 0 0.00315945783703516 0.00626115267820806
"ночь" 0.00461446172304001 0 0.0211228929914241 0.00383788762665029 0 0.00880436696601514 0.0251453716800251 0 0.00407215865130105 0.0162892979312592 0 0 0
"объяснить" 0 0.027461749705767 0.0168983143931393 0.0153515505066012 0.00483675937122128 0.00293478898867171 0.00628634292000629 0.00784252215512509 0 0 0.0168506192602578 0.00315945783703516 0.00313057633910403
