"aksakovis_publ1" "aksakovis_publ2" "aksakovks_publ1" "aksakovks_publ2" "annenkov_letters" "annenkov_notes1" "annenkov_notes2" "herzen_natura1" "herzen_natura2" "herzen_notes" "herzen_russkie" "samarin_publ1" "samarin_publ2"
"возникновения" 0 0 0 0 0 0 0 0.0101495365044996 0.0156813548690607 0 0 0 0
"восстания" 0 0 0 0 0 0.00618218911316497 0.0110466721900028 0 0.00261355914484345 0 0 0.00602300789014034 0
"вотчинников" 0 0 0 0 0 0 0 0 0 0 0 0.0271035355056315 0
"вошел" 0.00690512360171247 0 0.00583907509050566 0 0 0.00309109455658249 0.00276166804750069 0.00338317883483321 0 0.0170280395050517 0 0 0.00244415114630689
"вошли" 0 0 0 0.0131726272805111 0.00578051388768462 0 0 0 0 0.00567601316835055 0 0.00301150394507017 0.00733245343892066
"вправе" 0.00690512360171247 0 0 0 0 0 0.00276166804750069 0 0.00261355914484345 0 0 0.00301150394507017 0.0122207557315344
"врагами" 0.0138102472034249 0 0.0116781501810113 0.00658631364025555 0 0 0 0.00338317883483321 0.00784067743453034 0 0 0 0
"временному" 0 0 0 0 0 0.00927328366974746 0.0110466721900028 0.00676635766966642 0 0 0 0 0
"всеобщую" 0.00690512360171247 0 0 0 0 0.00309109455658249 0 0.0101495365044996 0.0104542365793738 0 0 0 0
"всесословности" 0 0 0 0 0 0 0 0 0 0 0 0 0.021997360316762
"вспомнить" 0 0 0 0 0 0 0 0.0135327153393328 0 0.00567601316835055 0 0.0090345118352105 0.00244415114630689
"встретили" 0 0 0.00583907509050566 0 0.00289025694384231 0.00927328366974746 0.00276166804750069 0 0 0 0 0.00602300789014034 0.00244415114630689
"встречает" 0.00690512360171247 0 0.017517225271517 0 0.00289025694384231 0 0 0 0 0.00567601316835055 0 0.0090345118352105 0
"встрече" 0 0 0.00583907509050566 0 0 0 0 0.00338317883483321 0 0.0227040526734022 0 0.00301150394507017 0.00488830229261377
"всякие" 0.00690512360171247 0.00974184120798831 0.00583907509050566 0.00658631364025555 0.00289025694384231 0 0.00276166804750069 0 0.0052271182896869 0 0 0 0.00244415114630689
"выборные" 0 0 0 0.0197589409207666 0 0.00309109455658249 0 0 0 0 0 0 0.0122207557315344
"выбрать" 0 0 0.00583907509050566 0.0131726272805111 0 0.00309109455658249 0.00552333609500138 0 0 0 0 0.00602300789014034 0.00244415114630689
"вывода" 0 0 0 0 0.00289025694384231 0 0 0.00676635766966642 0.0052271182896869 0 0 0.00301150394507017 0.00733245343892066
"вызвать" 0.0138102472034249 0 0 0.00658631364025555 0 0 0 0.00338317883483321 0 0 0 0.00301150394507017 0.00977660458522755
"выйдет" 0.00690512360171247 0 0 0 0.00578051388768462 0.00309109455658249 0 0.0101495365044996 0 0 0 0.00301150394507017 0.00244415114630689
"выразил" 0 0 0 0 0 0 0 0.00338317883483321 0.00784067743453034 0 0 0.0090345118352105 0.00488830229261377
"высказывается" 0 0 0 0.0131726272805111 0 0 0 0.00338317883483321 0.00784067743453034 0 0 0 0.00733245343892066
"высокой" 0 0 0 0 0.00578051388768462 0 0.00276166804750069 0.00676635766966642 0.0052271182896869 0.00567601316835055 0 0 0.00244415114630689
"высоте" 0 0.00974184120798831 0 0 0 0.00618218911316497 0 0.00676635766966642 0.00784067743453034 0 0 0 0.00244415114630689
"высоту" 0 0 0 0.00658631364025555 0.00289025694384231 0.00309109455658249 0 0 0.0130677957242172 0 0 0 0.00244415114630689
"выступает" 0 0.0194836824159766 0.0233563003620227 0 0 0 0 0.00338317883483321 0 0.0113520263367011 0 0 0
"галереи" 0 0 0 0 0.0231220555507385 0.00309109455658249 0 0 0 0 0 0 0
"головою" 0 0 0 0 0 0 0.00276166804750069 0 0.00261355914484345 0.0283800658417528 0 0 0.00488830229261377
"гордо" 0 0 0 0.00658631364025555 0 0 0 0 0.00784067743453034 0.0283800658417528 0 0 0
"городов" 0 0.00974184120798831 0.00583907509050566 0.0131726272805111 0 0.00309109455658249 0.00276166804750069 0 0 0 0.0243348475016223 0 0
"господ" 0 0.00974184120798831 0 0 0 0.00309109455658249 0 0 0.00261355914484345 0 0 0.0090345118352105 0.00733245343892066
"государственная" 0.0207153708051374 0 0 0.0131726272805111 0 0 0 0 0 0 0.0162232316677482 0.00602300789014034 0
"граждан" 0 0 0 0 0.00867077083152692 0.00618218911316497 0.00552333609500138 0 0.00261355914484345 0 0 0.00301150394507017 0
"графа" 0 0 0 0 0.00289025694384231 0.0185465673394949 0 0 0 0 0 0 0.00488830229261377
"грек" 0 0 0 0 0 0 0 0.016915894174166 0.0104542365793738 0 0 0 0
"греческая" 0 0 0 0 0 0 0 0.0202990730089993 0.00784067743453034 0 0 0 0
"гридни" 0 0 0.052551675814551 0 0 0 0 0 0 0 0 0 0
"губернский" 0 0 0 0 0 0 0 0 0 0.0113520263367011 0 0.0090345118352105 0.00977660458522755
"гудшо" 0 0 0 0 0 0.0123643782263299 0.0138083402375035 0 0 0 0 0 0
"дальнейшего" 0 0 0.00583907509050566 0 0.00289025694384231 0 0 0.00338317883483321 0 0 0 0.0090345118352105 0.00733245343892066
"дано" 0 0 0 0 0 0 0.00552333609500138 0.00338317883483321 0.00261355914484345 0.00567601316835055 0 0.0090345118352105 0.00244415114630689
"дворов" 0 0.0681928884559182 0 0 0.00289025694384231 0 0 0 0 0 0 0.00301150394507017 0
"девушки" 0 0.00974184120798831 0 0 0.0144512847192115 0.00309109455658249 0 0 0 0.0113520263367011 0 0 0
"действительная" 0 0 0 0.00658631364025555 0 0 0 0.00676635766966642 0.0052271182896869 0 0.00811161583387411 0.00301150394507017 0.00488830229261377
"делалось" 0 0 0 0.00658631364025555 0 0.00309109455658249 0.0165700082850041 0 0 0 0.00811161583387411 0 0
"демонстрация" 0 0 0 0 0 0.0278198510092424 0 0 0 0 0 0 0
"департамента" 0 0.00974184120798831 0 0 0 0.0185465673394949 0.00552333609500138 0 0 0 0 0 0
"депутат" 0.00690512360171247 0 0 0 0 0 0.0220933443800055 0 0 0 0 0 0
"депутацию" 0 0 0 0 0 0.0216376618960774 0.00552333609500138 0 0 0 0 0 0
"деревнях" 0 0 0 0 0 0 0 0 0 0 0 0.018069023670421 0.00733245343892066
"деревьев" 0 0 0 0 0.00867077083152692 0.0154554727829124 0 0 0 0.00567601316835055 0 0 0
"деревья" 0 0.00974184120798831 0.00583907509050566 0 0.00578051388768462 0.00618218911316497 0 0 0.0052271182896869 0.00567601316835055 0 0 0
"держаться" 0 0 0 0 0 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.0052271182896869 0 0.00811161583387411 0.00602300789014034 0.00244415114630689
"детям" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.00276166804750069 0.00338317883483321 0 0.00567601316835055 0.00811161583387411 0.0090345118352105 0
"джордано" 0 0 0 0 0 0 0 0 0.023522032303591 0 0 0 0
"добро" 0 0 0 0.0329315682012777 0.00289025694384231 0 0 0 0.0052271182896869 0 0 0.00301150394507017 0
"доброе" 0.00690512360171247 0.0194836824159766 0.00583907509050566 0.00658631364025555 0 0 0.00276166804750069 0 0.00261355914484345 0 0 0.00602300789014034 0
"добросовестно" 0 0 0 0 0.00289025694384231 0 0 0 0.0052271182896869 0 0.00811161583387411 0.00301150394507017 0.00977660458522755
"добрым" 0.00690512360171247 0 0.0233563003620227 0 0.00289025694384231 0 0.00276166804750069 0 0 0.0113520263367011 0 0 0
"доказательства" 0 0 0 0 0 0 0 0.00338317883483321 0.0052271182896869 0 0 0.0090345118352105 0.00733245343892066
"документ" 0 0 0 0 0 0.0123643782263299 0.0138083402375035 0 0 0 0 0 0
"дочери" 0 0 0.0408735256335396 0 0 0 0.00276166804750069 0 0 0.00567601316835055 0 0 0
"древнее" 0 0 0.0233563003620227 0.0329315682012777 0 0 0 0 0 0 0 0 0
"древности" 0 0 0.017517225271517 0.0197589409207666 0.00289025694384231 0 0 0 0.0052271182896869 0 0 0 0
"евдокимович" 0 0 0 0 0 0 0 0 0 0.051084118515155 0 0 0
"европейских" 0.00690512360171247 0 0 0 0.00289025694384231 0.00618218911316497 0.00276166804750069 0 0 0 0.0243348475016223 0.00301150394507017 0
"единстве" 0 0 0 0 0 0 0 0.0236822518438325 0.0052271182896869 0 0 0 0
"ездил" 0 0 0.035034450543034 0.00658631364025555 0.00289025694384231 0 0 0 0 0.00567601316835055 0 0 0
"железной" 0 0 0 0 0.00578051388768462 0.0123643782263299 0 0 0.00261355914484345 0 0.00811161583387411 0 0.00244415114630689
"железные" 0 0 0.017517225271517 0 0.00578051388768462 0.00618218911316497 0.00276166804750069 0 0 0 0.00811161583387411 0 0
"женой" 0 0.00974184120798831 0.017517225271517 0 0.00289025694384231 0.00927328366974746 0.00276166804750069 0 0 0 0 0 0
"жены" 0 0 0.017517225271517 0 0.00289025694384231 0.00309109455658249 0.00552333609500138 0 0 0 0.00811161583387411 0.00301150394507017 0
"жертв" 0 0.00974184120798831 0 0 0.00289025694384231 0 0.0110466721900028 0 0 0 0 0.00301150394507017 0.00488830229261377
"жила" 0 0 0 0 0.0115610277753692 0.00309109455658249 0.00276166804750069 0 0.0052271182896869 0.00567601316835055 0 0 0
"забыть" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.00276166804750069 0.0135327153393328 0.0052271182896869 0 0 0 0
"задачу" 0.0138102472034249 0.00974184120798831 0 0 0 0 0 0 0.0052271182896869 0.00567601316835055 0 0 0.00733245343892066
"задельной" 0 0 0 0 0 0.0185465673394949 0.00552333609500138 0 0 0 0 0.00301150394507017 0
"законодательным" 0 0 0 0 0 0 0 0 0 0 0 0.0240920315605613 0.00244415114630689
"замечает" 0 0.00974184120798831 0 0.0131726272805111 0 0 0 0.00338317883483321 0.00784067743453034 0.00567601316835055 0.00811161583387411 0 0
"замечательная" 0.00690512360171247 0 0.0116781501810113 0 0 0.00618218911316497 0 0 0 0 0 0.00602300789014034 0.00488830229261377
"замечательный" 0 0 0.017517225271517 0 0.00289025694384231 0.0123643782263299 0.00276166804750069 0 0 0 0 0 0
"замечательных" 0.00690512360171247 0 0 0 0.00289025694384231 0.00927328366974746 0.00552333609500138 0 0 0 0.00811161583387411 0.00301150394507017 0
"западные" 0 0.00974184120798831 0 0 0 0 0.00276166804750069 0 0 0 0.0486696950032446 0.00301150394507017 0
"захотят" 0 0 0 0.00658631364025555 0 0 0 0 0 0.00567601316835055 0 0.0150575197253508 0.00488830229261377
"здание" 0 0 0 0.00658631364025555 0 0 0.00276166804750069 0.00338317883483321 0.00261355914484345 0.00567601316835055 0.00811161583387411 0 0.00733245343892066
"здания" 0.00690512360171247 0 0 0 0.00867077083152692 0 0.00276166804750069 0.00676635766966642 0 0 0.0162232316677482 0 0
"зелена" 0 0 0.052551675814551 0 0 0 0 0 0 0 0 0 0
"земледелия" 0 0 0 0 0 0.00309109455658249 0.0110466721900028 0 0 0 0 0.0120460157802807 0
"земного" 0 0 0 0 0.00289025694384231 0 0 0.00338317883483321 0.00784067743453034 0.00567601316835055 0.0162232316677482 0 0.00244415114630689
"земское" 0.00690512360171247 0 0 0.0197589409207666 0 0 0 0 0 0 0 0 0.0122207557315344
"знаменитые" 0 0 0 0 0.0144512847192115 0 0.00552333609500138 0 0.0052271182896869 0 0 0 0
"значительно" 0 0 0 0 0 0 0.00276166804750069 0 0.0052271182896869 0 0 0.0090345118352105 0.00733245343892066
"известен" 0 0 0.00583907509050566 0 0.00289025694384231 0 0.00552333609500138 0.0101495365044996 0.00261355914484345 0 0 0.00301150394507017 0
"известны" 0 0 0.0116781501810113 0.00658631364025555 0.00289025694384231 0.00927328366974746 0 0 0 0 0 0 0.00488830229261377
"издал" 0 0 0 0 0 0.00618218911316497 0.00828500414250207 0 0.0052271182896869 0.00567601316835055 0 0.00301150394507017 0
"изменить" 0 0.00974184120798831 0 0 0 0 0.00552333609500138 0 0.0052271182896869 0.00567601316835055 0 0.00301150394507017 0.00488830229261377
"имением" 0 0.00974184120798831 0 0 0 0 0 0 0 0 0 0.0240920315605613 0
"имею" 0 0 0 0 0.00867077083152692 0.00309109455658249 0 0 0.00261355914484345 0.00567601316835055 0 0 0.00733245343892066
"имеющее" 0.00690512360171247 0 0 0.00658631364025555 0 0 0 0.0135327153393328 0.00261355914484345 0 0 0 0.00488830229261377
"императора" 0.00690512360171247 0 0 0.00658631364025555 0.00578051388768462 0 0 0 0 0 0.0243348475016223 0 0.00488830229261377
"иного" 0.00690512360171247 0 0.00583907509050566 0 0 0 0 0 0.0052271182896869 0 0 0.00301150394507017 0.00977660458522755
"интересами" 0.00690512360171247 0 0 0.00658631364025555 0 0.00309109455658249 0.00552333609500138 0.00338317883483321 0.00261355914484345 0 0.00811161583387411 0 0.00244415114630689
"исполняет" 0 0 0.017517225271517 0 0 0.00618218911316497 0.00276166804750069 0.00338317883483321 0.00261355914484345 0 0 0.00301150394507017 0
"исчезает" 0.00690512360171247 0 0 0 0 0 0 0.00676635766966642 0.00784067743453034 0.00567601316835055 0 0.00301150394507017 0.00244415114630689
"июнь" 0 0 0 0 0 0.00309109455658249 0.00276166804750069 0 0.0052271182896869 0 0 0 0.0122207557315344
"казнь" 0 0.00974184120798831 0.00583907509050566 0.00658631364025555 0 0 0.0110466721900028 0 0 0 0.00811161583387411 0.00301150394507017 0
"каков" 0 0 0.0116781501810113 0.00658631364025555 0.00289025694384231 0.00309109455658249 0 0 0.00261355914484345 0 0 0.00602300789014034 0.00244415114630689
"камня" 0 0 0 0 0.00867077083152692 0 0 0.0135327153393328 0.00261355914484345 0 0 0 0.00244415114630689
"канал" 0 0 0 0 0.00578051388768462 0.00927328366974746 0.0110466721900028 0 0 0 0 0 0
"капиталы" 0 0.00974184120798831 0 0 0.00289025694384231 0.00618218911316497 0.00828500414250207 0 0 0 0 0.00602300789014034 0
"карамзина" 0 0 0 0.0197589409207666 0.0115610277753692 0 0 0 0 0.0113520263367011 0 0 0
"кареты" 0 0 0 0 0.0115610277753692 0.00927328366974746 0.00276166804750069 0 0 0 0 0.00301150394507017 0
"карла" 0 0 0 0 0.00867077083152692 0.00309109455658249 0.00276166804750069 0 0.00261355914484345 0.0170280395050517 0 0 0
"категории" 0 0 0 0 0 0 0 0.0101495365044996 0.0052271182896869 0 0 0.00301150394507017 0.00733245343892066
"кирши" 0 0 0.052551675814551 0 0 0 0 0 0 0 0 0 0
"классы" 0.0207153708051374 0.0389673648319532 0 0 0 0 0.00552333609500138 0 0 0 0 0 0
"комиссией" 0 0 0 0 0 0.00618218911316497 0.0165700082850041 0 0 0 0 0 0.00244415114630689
"комитеты" 0 0 0 0 0 0.00618218911316497 0.0165700082850041 0 0 0 0 0 0.00244415114630689
"комнату" 0 0 0 0 0.0173415416630538 0 0.00276166804750069 0 0.00261355914484345 0.00567601316835055 0 0 0
"комнаты" 0 0 0 0 0.00867077083152692 0 0.00276166804750069 0.00338317883483321 0 0.0170280395050517 0 0.00301150394507017 0
"кончилось" 0 0 0 0.0131726272805111 0 0.00309109455658249 0.00828500414250207 0 0 0.0113520263367011 0 0.00301150394507017 0
"кормиться" 0 0 0 0.0592768227622999 0 0 0 0 0 0 0 0 0
"коссидьера" 0 0 0 0 0 0.0154554727829124 0.0110466721900028 0 0 0 0 0 0
"крайних" 0 0 0 0.00658631364025555 0 0 0 0.00338317883483321 0.00261355914484345 0 0 0.00602300789014034 0.00977660458522755
"краю" 0 0 0.0116781501810113 0 0.00289025694384231 0 0.00276166804750069 0.00676635766966642 0.00784067743453034 0 0 0 0
"крепостной" 0 0 0 0 0 0.00309109455658249 0 0 0 0 0 0.0240920315605613 0
"крестьянах" 0 0 0 0 0 0 0 0 0 0 0.00811161583387411 0.0240920315605613 0
"криках" 0 0 0 0 0 0.00618218911316497 0.0193316763325048 0 0 0 0 0 0
"кричал" 0 0 0.00583907509050566 0 0 0.00927328366974746 0 0 0 0.0283800658417528 0 0 0
"культура" 0 0.0876765708718948 0 0 0 0 0 0 0 0 0 0 0
"курс" 0 0 0 0 0.0144512847192115 0.00309109455658249 0.00276166804750069 0 0 0.0113520263367011 0 0 0
"ласковый" 0 0 0.052551675814551 0 0 0 0 0 0 0 0 0 0
"лестницы" 0 0.00974184120798831 0 0 0.0115610277753692 0.00309109455658249 0 0 0 0.0113520263367011 0 0.00301150394507017 0
"либерализма" 0.0207153708051374 0 0 0 0 0.00309109455658249 0.00828500414250207 0 0 0 0.00811161583387411 0 0.00244415114630689
"либеральной" 0.0207153708051374 0.00974184120798831 0 0 0 0.00309109455658249 0.00276166804750069 0 0 0 0.00811161583387411 0 0.00488830229261377
"листы" 0 0 0 0 0 0.0123643782263299 0.00276166804750069 0 0 0.0113520263367011 0 0 0.00488830229261377
"логикой" 0 0 0 0 0 0 0.00276166804750069 0.0236822518438325 0.00261355914484345 0 0 0 0
"ложно" 0.0138102472034249 0 0 0 0.00289025694384231 0 0.00276166804750069 0.00338317883483321 0.0104542365793738 0 0 0 0
"ложным" 0.00690512360171247 0.0194836824159766 0 0 0 0 0 0.00676635766966642 0.00784067743453034 0 0 0.00301150394507017 0
"лукреций" 0 0 0 0 0 0 0 0 0.023522032303591 0 0 0 0
"лучших" 0 0 0 0 0.00289025694384231 0 0 0 0.00261355914484345 0.0113520263367011 0 0.0090345118352105 0.00488830229261377
"манифестации" 0 0 0 0 0 0.0154554727829124 0.0110466721900028 0 0 0 0 0 0
"материальных" 0 0 0 0 0 0 0.00276166804750069 0 0.00261355914484345 0 0 0 0.0171090580241482
"медленно" 0 0 0 0.00658631364025555 0.00578051388768462 0 0.00828500414250207 0 0 0 0 0.0090345118352105 0
"меньшинство" 0.00690512360171247 0 0 0 0 0.00309109455658249 0.00276166804750069 0 0 0 0.0486696950032446 0 0
"мерой" 0.00690512360171247 0 0 0.00658631364025555 0.00289025694384231 0.0123643782263299 0.00276166804750069 0 0 0 0.00811161583387411 0 0
"местной" 0 0.0194836824159766 0 0 0 0 0 0 0 0 0 0.0150575197253508 0.00488830229261377
"моментов" 0 0 0 0 0 0 0 0.0202990730089993 0.0052271182896869 0 0 0 0.00244415114630689
"мэр" 0 0 0 0 0 0.0123643782263299 0.0138083402375035 0 0 0 0 0 0
"мэра" 0 0 0 0 0 0.0185465673394949 0.00828500414250207 0 0 0 0 0 0
"мэрии" 0 0 0 0 0 0.0216376618960774 0.00552333609500138 0 0 0 0 0 0
"наблюдение" 0 0.00974184120798831 0 0 0.00289025694384231 0.00309109455658249 0 0 0.00261355914484345 0 0 0.0150575197253508 0
"наведение" 0 0 0 0 0 0 0 0.00338317883483321 0.0209084731587476 0 0 0 0
"называют" 0 0.0194836824159766 0 0 0.00578051388768462 0.00309109455658249 0.00276166804750069 0.00338317883483321 0 0 0 0.00301150394507017 0.00244415114630689
"намерений" 0.00690512360171247 0 0 0.00658631364025555 0 0.00309109455658249 0.00828500414250207 0 0 0 0 0.00301150394507017 0.00488830229261377
"напоминает" 0 0 0.00583907509050566 0 0.00289025694384231 0 0 0.00676635766966642 0.0052271182896869 0 0.00811161583387411 0 0.00488830229261377
"население" 0.00690512360171247 0 0 0 0 0.00309109455658249 0.00552333609500138 0 0 0.00567601316835055 0.0243348475016223 0.00301150394507017 0
"натуральных" 0 0 0 0 0 0 0 0 0 0 0 0.0150575197253508 0.00977660458522755
"натуры" 0 0 0 0 0.00867077083152692 0 0 0.00338317883483321 0.0104542365793738 0 0 0 0.00244415114630689
"находился" 0.00690512360171247 0.00974184120798831 0 0 0.00867077083152692 0 0.00828500414250207 0 0 0 0 0.00301150394507017 0
"начинаются" 0 0 0.0116781501810113 0 0.00867077083152692 0.00618218911316497 0 0.00338317883483321 0.00261355914484345 0 0 0 0
"недостатки" 0 0.00974184120798831 0 0.00658631364025555 0.00289025694384231 0.00309109455658249 0 0.00338317883483321 0.0052271182896869 0 0 0.00602300789014034 0
"неисправности" 0 0 0 0 0 0 0 0 0 0 0 0.0271035355056315 0
"некому" 0 0.0194836824159766 0.0233563003620227 0 0 0 0 0 0.00261355914484345 0.00567601316835055 0 0 0.00244415114630689
"необходимого" 0 0 0 0 0 0.00309109455658249 0 0.016915894174166 0.00261355914484345 0 0 0.00301150394507017 0.00244415114630689
"непосредственности" 0.00690512360171247 0 0 0 0 0 0 0.00676635766966642 0.0130677957242172 0.00567601316835055 0 0 0
"несколькими" 0 0 0 0 0.00289025694384231 0 0.00276166804750069 0 0.00261355914484345 0 0 0.00301150394507017 0.0122207557315344
"никем" 0 0 0 0 0.00867077083152692 0.00927328366974746 0 0.00338317883483321 0 0.00567601316835055 0 0.00301150394507017 0
"нить" 0.0138102472034249 0 0 0 0.00289025694384231 0 0 0.00338317883483321 0.0130677957242172 0 0 0 0
"нравственном" 0.00690512360171247 0 0 0.0197589409207666 0 0 0 0.00338317883483321 0.00261355914484345 0 0 0.0090345118352105 0
"нравы" 0 0 0 0 0.00289025694384231 0 0 0.00338317883483321 0.0052271182896869 0.0113520263367011 0.0243348475016223 0 0
"нынешнего" 0 0 0 0 0.0115610277753692 0 0.00276166804750069 0 0 0.00567601316835055 0 0.00301150394507017 0.00488830229261377
"обеим" 0 0 0 0 0.0115610277753692 0.00309109455658249 0 0.00338317883483321 0.00261355914484345 0.00567601316835055 0 0 0.00244415114630689
"областях" 0 0 0 0.00658631364025555 0 0 0.00276166804750069 0.00676635766966642 0.00784067743453034 0 0 0.00602300789014034 0
"обойтись" 0 0.00974184120798831 0 0 0 0 0.00552333609500138 0.00338317883483321 0.00261355914484345 0 0 0 0.00977660458522755
"обратился" 0.00690512360171247 0.00974184120798831 0 0 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.00338317883483321 0 0.00567601316835055 0 0 0.00244415114630689
"обращаться" 0 0 0 0.0131726272805111 0 0.00309109455658249 0.00276166804750069 0 0.00261355914484345 0 0.0162232316677482 0.00301150394507017 0.00244415114630689
"обстоятельствам" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.00828500414250207 0 0.00261355914484345 0.0113520263367011 0 0.00301150394507017 0
"обусловливается" 0.0138102472034249 0 0 0 0 0 0 0 0 0 0 0 0.0171090580241482
"общественным" 0.0138102472034249 0.00974184120798831 0 0 0 0 0 0.00338317883483321 0 0 0 0.00602300789014034 0.00733245343892066
"общую" 0 0 0 0.0131726272805111 0.00289025694384231 0.00309109455658249 0.00552333609500138 0 0.00261355914484345 0 0 0.00301150394507017 0.00244415114630689
"обыкновенного" 0 0 0.00583907509050566 0 0 0 0 0.0135327153393328 0.0052271182896869 0.00567601316835055 0 0 0.00244415114630689
"обязаны" 0.00690512360171247 0.00974184120798831 0 0 0.00578051388768462 0 0 0 0 0 0 0.0150575197253508 0
"ограничения" 0 0 0 0.00658631364025555 0 0.00618218911316497 0 0.00338317883483321 0 0 0 0.0120460157802807 0.00244415114630689
"ограниченности" 0 0 0 0 0 0.00309109455658249 0 0.00338317883483321 0.0104542365793738 0 0.0162232316677482 0 0.00244415114630689
"ограниченность" 0 0 0 0 0 0 0.00276166804750069 0.0135327153393328 0.0104542365793738 0 0 0 0
"огромная" 0 0 0 0 0.00867077083152692 0 0.00552333609500138 0 0.0052271182896869 0 0 0.00301150394507017 0.00244415114630689
"оказались" 0 0.00974184120798831 0 0 0 0.00309109455658249 0.0110466721900028 0 0.00261355914484345 0 0 0.00602300789014034 0
"окон" 0 0 0 0 0.00867077083152692 0.0123643782263299 0.00276166804750069 0 0 0.00567601316835055 0 0 0
"окончании" 0 0.0194836824159766 0 0.00658631364025555 0.0115610277753692 0 0.00276166804750069 0 0 0.00567601316835055 0 0 0
"описать" 0 0 0 0 0.0115610277753692 0.00618218911316497 0 0 0.00261355914484345 0.0113520263367011 0 0 0
"определенный" 0 0 0.00583907509050566 0 0.00289025694384231 0 0 0 0.00261355914484345 0 0 0.0150575197253508 0.00244415114630689
"опричнина" 0 0 0 0.0592768227622999 0 0 0 0 0 0 0 0 0
"опыту" 0 0 0 0 0 0 0 0.00338317883483321 0.00784067743453034 0 0 0.00602300789014034 0.00733245343892066
"органом" 0 0.00974184120798831 0 0 0 0.00927328366974746 0 0.00676635766966642 0.0052271182896869 0 0 0 0.00244415114630689
"органы" 0 0 0 0 0 0 0 0.0135327153393328 0.0130677957242172 0 0 0 0
"орды" 0 0 0.052551675814551 0 0 0 0 0 0 0 0 0 0
"оружия" 0 0 0 0.00658631364025555 0 0.0154554727829124 0.00552333609500138 0 0 0 0 0 0.00244415114630689
"основана" 0 0 0 0 0.00289025694384231 0.00618218911316497 0.00276166804750069 0.00676635766966642 0.00784067743453034 0 0 0 0
"оснований" 0 0 0 0.00658631364025555 0 0.00309109455658249 0 0.00676635766966642 0.00784067743453034 0 0.00811161583387411 0 0.00244415114630689
"основу" 0 0 0.00583907509050566 0 0 0 0 0.016915894174166 0.0052271182896869 0 0 0 0.00244415114630689
"основы" 0.0207153708051374 0 0 0 0 0 0 0.00338317883483321 0.0104542365793738 0 0 0.00301150394507017 0
"особой" 0 0 0.00583907509050566 0 0.00578051388768462 0.00309109455658249 0 0 0 0 0 0 0.0122207557315344
"оставив" 0 0.00974184120798831 0 0.00658631364025555 0.00578051388768462 0.00618218911316497 0 0.00338317883483321 0 0 0 0.00301150394507017 0.00244415114630689
"остановились" 0 0 0.0116781501810113 0 0.00578051388768462 0.00309109455658249 0.00276166804750069 0 0.00261355914484345 0 0 0 0.00488830229261377
"ответом" 0 0 0 0 0 0 0 0 0.0052271182896869 0 0.00811161583387411 0.00301150394507017 0.0122207557315344
"отдавать" 0 0 0.0116781501810113 0 0 0.00618218911316497 0 0 0 0 0 0.0150575197253508 0
"отдавая" 0 0 0 0 0 0.00309109455658249 0.00276166804750069 0 0 0 0.0162232316677482 0.0120460157802807 0.00244415114630689
"отделаться" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.00676635766966642 0.0052271182896869 0 0.00811161583387411 0 0
"открыл" 0 0 0 0 0.00867077083152692 0.00309109455658249 0.00828500414250207 0.00338317883483321 0.00261355914484345 0 0 0 0
"отныне" 0 0.00974184120798831 0 0.00658631364025555 0 0.00927328366974746 0.0110466721900028 0 0 0 0 0 0
"отпор" 0 0 0 0 0.00289025694384231 0.00618218911316497 0.00828500414250207 0 0.00261355914484345 0 0.00811161583387411 0.00301150394507017 0
"отрицательно" 0.00690512360171247 0 0 0 0 0 0 0.00338317883483321 0.0052271182896869 0 0.00811161583387411 0 0.00977660458522755
"отрицательного" 0.00690512360171247 0.00974184120798831 0 0 0 0 0 0 0.0104542365793738 0.00567601316835055 0 0 0.00488830229261377
"отсутствии" 0.0138102472034249 0.00974184120798831 0 0 0 0 0.00276166804750069 0.00338317883483321 0.00261355914484345 0 0.00811161583387411 0.00301150394507017 0.00244415114630689
"отыскать" 0 0 0 0.00658631364025555 0.00289025694384231 0.00618218911316497 0 0 0.00261355914484345 0 0 0 0.00977660458522755
"офицеров" 0 0 0 0 0.00289025694384231 0.0154554727829124 0.00276166804750069 0 0 0 0.00811161583387411 0 0.00244415114630689
"оценке" 0 0 0 0 0 0 0.00828500414250207 0 0 0 0 0.0150575197253508 0.00244415114630689
"падение" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.00276166804750069 0 0.00261355914484345 0.0113520263367011 0.0162232316677482 0 0.00244415114630689
"пажеса" 0 0 0 0 0 0.00927328366974746 0.0165700082850041 0 0 0 0 0 0
"парижские" 0 0 0 0 0.00867077083152692 0.00618218911316497 0.00828500414250207 0 0.00261355914484345 0 0 0 0
"переворот" 0.00690512360171247 0 0 0 0.00289025694384231 0 0.00276166804750069 0.00676635766966642 0.00784067743453034 0.00567601316835055 0 0 0
"передо" 0 0 0.00583907509050566 0 0.0144512847192115 0 0 0 0 0.0170280395050517 0 0 0
"периода" 0.0138102472034249 0.00974184120798831 0 0.00658631364025555 0.00578051388768462 0 0 0 0 0 0.00811161583387411 0 0.00488830229261377
