"fem_bez" "fem_knjazhna" "fem_mimochka" "fem_semeinye" "fem_zhena" "musc_kreytserova" "musc_polunoshchniki" "musc_slepoy" "musc_step" "musc_zoloto"
"пантелей" 0 0 0 0 0 0 0 0 0.207812334894861 0
"скучно" 0.00683168993236627 0.0197761801726344 0.0304071517620944 0.0204325870574156 0.05824111822947 0.0117753267653177 0.00344589937973811 0 0.0176112148215984 0.00489697978771593
"слепого" 0 0 0.00912214552862833 0 0 0 0 0.150918988842775 0 0
"юлия" 0 0 0 0.172217519483931 0 0 0 0 0 0
"дней" 0.0170792248309157 0.00814313301226123 0.00608143035241889 0.0233515280656178 0.009706853038245 0.00392510892177258 0 0.0269498194362098 0 0.0171394292570057
"должен" 0 0 0.0152035758810472 0.0116757640328089 0.01941370607649 0.0549515249048161 0.0379048931771192 0.0161698916617259 0.00704448592863936 0.0171394292570057
"зыков" 0 0 0 0 0 0 0 0 0 0.0710062069218809
"какія" 0.0398515246054699 0.0267560084688583 0 0 0 0 0 0 0 0
"котором" 0 0 0.0212850062334661 0.0291894100820222 0 0.0274757624524081 0.0103376981392143 0.0377297472106937 0.0211334577859181 0.0134666944162188
"кубанскій" 0.0660396693462073 0 0 0 0 0 0 0 0 0
"мимочке" 0 0 0.176361480220148 0 0 0 0 0 0 0
"молодого" 0.0113861498872771 0 0.0212850062334661 0.0788114072214601 0.01941370607649 0.00785021784354516 0 0.0188648736053468 0 0.00367273484078694
"небо" 0.00227722997745542 0.00232660943207464 0.0334478669383039 0.00875682302460667 0.009706853038245 0 0 0.0242548374925888 0.0915783170723116 0.00489697978771593
"николай" 0 0.0221027896047091 0 0 0 0 0.134390075809786 0 0 0
"продолжала" 0.0113861498872771 0.0127963518764105 0.00912214552862833 0.0437841151230334 0.05824111822947 0.00392510892177258 0.0241212956581668 0.00538996388724196 0 0.00367273484078694
"против" 0 0 0.027366436585885 0.0321083510902245 0.029120559114735 0.0471013070612709 0.0206753962784287 0.0188648736053468 0.00704448592863936 0.00979395957543185
"самая" 0.0136633798647325 0.00465321886414928 0.00912214552862833 0.00583788201640445 0.01941370607649 0.0196255446088629 0.0137835975189524 0.0161698916617259 0 0.0244848989385796
"счастья" 0.0148019948534603 0.00232660943207464 0.00912214552862833 0.0204325870574156 0.05824111822947 0 0.00689179875947622 0.0188648736053468 0.00704448592863936 0.0195879191508637
"большая" 0.00569307494363856 0.029082617900933 0 0.00875682302460667 0.01941370607649 0.00785021784354516 0.0172294968986906 0.00538996388724196 0.010566728892959 0.0122424494692898
"бывает" 0 0 0.0121628607048378 0.00291894100820222 0.009706853038245 0.0431761981394984 0.031013094417643 0.0161698916617259 0.0211334577859181 0.0232606539916506
"вид" 0 0 0.0243257214096756 0.00875682302460667 0.01941370607649 0.0235506535306355 0.0344589937973811 0.0134749097181049 0.0211334577859181 0.0208121640977927
"девушка" 0 0 0.00608143035241889 0.05254093814764 0 0.00785021784354516 0.0103376981392143 0.0619845847032825 0 0.0110182045223608
"денегъ" 0.00910891990982169 0.0570019310858286 0 0 0 0 0 0 0 0
"ею" 0.0102475348985494 0.0139596565924478 0.0395292972907228 0.0291894100820222 0.009706853038245 0.0117753267653177 0 0.0161698916617259 0.00704448592863936 0.00122424494692898
"жюли" 0 0 0.170280049867729 0.00291894100820222 0 0 0 0 0 0
"иван" 0 0 0 0.00291894100820222 0 0.0235506535306355 0 0 0.162023176358705 0.00489697978771593
"карачунского" 0 0 0 0 0 0 0 0 0 0.0697819619749519
"ночью" 0.00797030492109398 0.0116330471603732 0 0.00583788201640445 0.009706853038245 0.0117753267653177 0.0103376981392143 0.0161698916617259 0.0246557007502378 0.0220364090447217
"оттого" 0.0113861498872771 0.00581652358018659 0.00912214552862833 0.0145947050410111 0 0.0471013070612709 0.0447966919365955 0.0134749097181049 0.0140889718572787 0
"павлович" 0 0 0 0 0.553290623179965 0 0 0 0 0
"поздно" 0.0227722997745542 0.0116330471603732 0.0304071517620944 0.00583788201640445 0.009706853038245 0.00392510892177258 0 0.00269498194362098 0 0.0146909393631478
"рабочие" 0 0 0 0 0 0 0 0 0 0.0697819619749519
"рано" 0.00683168993236627 0.0267560084688583 0.0121628607048378 0.0145947050410111 0.029120559114735 0.00392510892177258 0.00689179875947622 0.0107799277744839 0.00704448592863936 0.00856971462850287
"богъ" 0.0330198346731036 0.0314092273330076 0 0 0 0 0 0 0 0
"вперед" 0 0 0.00608143035241889 0.00583788201640445 0.009706853038245 0.0235506535306355 0.00344589937973811 0.0215598555489678 0.0422669155718361 0.0293818787262956
"выйти" 0.015940609842188 0.0116330471603732 0.00608143035241889 0.0233515280656178 0.009706853038245 0.00392510892177258 0.0379048931771192 0.00269498194362098 0.00352224296431968 0.00856971462850287
"дурак" 0 0 0 0.00291894100820222 0 0.00392510892177258 0.0137835975189524 0 0.0176112148215984 0.0550910226118042
"кромѣ" 0.0398515246054699 0.0244293990367837 0 0 0 0 0 0 0 0
"наши" 0.00569307494363856 0.0186128754565971 0.027366436585885 0.00291894100820222 0 0.00392510892177258 0.0137835975189524 0.00269498194362098 0.0176112148215984 0.0171394292570057
"остановился" 0.0148019948534603 0.00116330471603732 0 0.0145947050410111 0.009706853038245 0.0274757624524081 0.00344589937973811 0.0350347652670727 0.0140889718572787 0.0134666944162188
"прошу" 0.015940609842188 0.0325725320490449 0 0.02627046907382 0 0.00392510892177258 0.00689179875947622 0 0.00352224296431968 0.00122424494692898
"чувствовал" 0 0 0.00304071517620944 0.00875682302460667 0 0.0235506535306355 0 0.0538996388724196 0.0211334577859181 0.0244848989385796
"шла" 0.0113861498872771 0.0162862660245225 0.00608143035241889 0.0116757640328089 0.03882741215298 0 0 0.00808494583086293 0.00352224296431968 0.0220364090447217
"будете" 0.0113861498872771 0.0209394848886717 0.0152035758810472 0.02627046907382 0.009706853038245 0.00392510892177258 0.0103376981392143 0 0.00352224296431968 0.00856971462850287
"васильича" 0 0 0 0 0 0 0 0 0 0.067333472081094
"вашей" 0.0204950697970988 0.0162862660245225 0.0121628607048378 0.0321083510902245 0.01941370607649 0 0.0172294968986906 0.00269498194362098 0 0
"видеть" 0 0 0.0121628607048378 0.0379462331066289 0.009706853038245 0.0392510892177258 0.0241212956581668 0.0215598555489678 0.0211334577859181 0.00734546968157389
"волосы" 0.00569307494363856 0.0151229613084851 0.0152035758810472 0.02627046907382 0.029120559114735 0 0 0.0269498194362098 0 0.0122424494692898
"дама" 0.0136633798647325 0.00465321886414928 0.0334478669383039 0.00291894100820222 0 0.074577069513679 0.0103376981392143 0.00269498194362098 0.0140889718572787 0
"десять" 0.00910891990982169 0.0127963518764105 0.00304071517620944 0.0204325870574156 0.01941370607649 0.00785021784354516 0.00344589937973811 0.00269498194362098 0.0211334577859181 0.0195879191508637
"другая" 0.00683168993236627 0.0104697424443359 0.0121628607048378 0.00875682302460667 0.01941370607649 0.0117753267653177 0.0275671950379049 0.00269498194362098 0.0176112148215984 0.0171394292570057
"знали" 0.00910891990982169 0.0127963518764105 0.00304071517620944 0.00875682302460667 0.048534265191225 0.00785021784354516 0.0103376981392143 0.0107799277744839 0 0.0220364090447217
"крайней" 0.0170792248309157 0.00814313301226123 0.0243257214096756 0.0233515280656178 0 0.0353259802959532 0.00689179875947622 0.00538996388724196 0.00352224296431968 0.00367273484078694
"лицом" 0 0 0.00304071517620944 0.00583788201640445 0.03882741215298 0.0157004356870903 0.00344589937973811 0.0619845847032825 0.0387446726075165 0.0110182045223608
"места" 0 0 0.00608143035241889 0.0145947050410111 0.009706853038245 0.0157004356870903 0.00689179875947622 0.0161698916617259 0.0352224296431968 0.0306061236732245
"несмотря" 0.00113861498872771 0.0162862660245225 0.0121628607048378 0.0321083510902245 0.048534265191225 0.0196255446088629 0 0.0134749097181049 0.00704448592863936 0.00979395957543185
"понять" 0.0296039897069205 0.00697982829622391 0 0.00583788201640445 0 0.0117753267653177 0.0137835975189524 0.0215598555489678 0.0140889718572787 0.00244848989385796
"поръ" 0.0284653747181928 0.0348991414811196 0 0 0 0 0 0 0 0
"продолжал" 0 0 0.00912214552862833 0.0116757640328089 0.01941370607649 0.0510264159830435 0 0.0215598555489678 0.0598781303934345 0.00979395957543185
"работу" 0.00455445995491085 0.00814313301226123 0 0.00291894100820222 0.01941370607649 0.00392510892177258 0 0.0242548374925888 0.00352224296431968 0.0367273484078694
"раза" 0.0102475348985494 0.0197761801726344 0.00608143035241889 0.00583788201640445 0.03882741215298 0.0117753267653177 0 0.00269498194362098 0.0140889718572787 0.0159151843100768
"семьи" 0.0239109147632819 0.0162862660245225 0.00912214552862833 0.00291894100820222 0 0.0117753267653177 0.00689179875947622 0.0107799277744839 0 0.00856971462850287
"словом" 0 0 0.0182442910572567 0.0145947050410111 0.009706853038245 0 0.00689179875947622 0 0 0.0501940428240882
"тетки" 0 0.0476954933575301 0.00304071517620944 0.0291894100820222 0 0 0.00344589937973811 0 0 0.00244848989385796
"хотѣла" 0.0193564548083711 0.0442055792094181 0 0 0 0 0 0 0 0
"est" 0.00227722997745542 0.0127963518764105 0.121628607048378 0 0.01941370607649 0 0 0 0 0
"будутъ" 0.0182178398196434 0.0442055792094181 0 0 0 0 0 0 0 0
"еслибъ" 0.0409901395941976 0.0209394848886717 0 0 0 0 0 0 0 0
"женя" 0.0614852093912964 0 0 0 0 0 0 0 0 0
"кое" 0.0113861498872771 0.00581652358018659 0.00304071517620944 0.00875682302460667 0.05824111822947 0.0117753267653177 0.00344589937973811 0.0269498194362098 0.010566728892959 0.0146909393631478
"нами" 0.00455445995491085 0.0267560084688583 0 0.00583788201640445 0.009706853038245 0.0196255446088629 0.0206753962784287 0.00269498194362098 0.010566728892959 0.0110182045223608
"отлично" 0.0136633798647325 0.0127963518764105 0.0152035758810472 0.00583788201640445 0 0 0.0137835975189524 0.0134749097181049 0.0176112148215984 0.0122424494692898
"подумала" 0.00683168993236627 0.025592703752821 0.00304071517620944 0.0408651741148311 0.029120559114735 0 0.00689179875947622 0.00538996388724196 0 0.00489697978771593
"свет" 0 0 0.0121628607048378 0.0204325870574156 0.01941370607649 0.0157004356870903 0.0206753962784287 0.0296448013798308 0.0352224296431968 0.0122424494692898
"сергея" 0 0 0 0.0992439942788756 0.1941370607649 0 0 0 0 0
"силы" 0.0227722997745542 0.00348991414811196 0.0121628607048378 0.0233515280656178 0.01941370607649 0.00392510892177258 0.00344589937973811 0.0296448013798308 0.00704448592863936 0.00244848989385796
"учиться" 0.0148019948534603 0.0279193131848957 0.00304071517620944 0.00291894100820222 0.029120559114735 0 0.0137835975189524 0 0.0281779437145574 0
"ханайскій" 0.0614852093912964 0 0 0 0 0 0 0 0 0
"ясно" 0.0148019948534603 0.00465321886414928 0.0212850062334661 0.0204325870574156 0.009706853038245 0.0274757624524081 0 0.0242548374925888 0 0.00734546968157389
"видѣть" 0.0341584496618313 0.0267560084688583 0 0 0 0 0 0 0 0
"вода" 0 0.00348991414811196 0.0121628607048378 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0.0161698916617259 0.0246557007502378 0.0367273484078694
"всѣми" 0.0250495297520097 0.0360624461971569 0 0 0 0 0 0 0 0
"вышло" 0.00683168993236627 0.00697982829622391 0.00304071517620944 0.00291894100820222 0 0.0117753267653177 0.0447966919365955 0.00808494583086293 0.00352224296431968 0.0232606539916506
"говорилъ" 0.0216336847858265 0.0395523603452688 0 0 0 0 0 0 0 0
"заговорила" 0.00797030492109398 0.0104697424443359 0.00304071517620944 0.05254093814764 0.009706853038245 0.00392510892177258 0.0172294968986906 0.0215598555489678 0 0.00367273484078694
"зато" 0.00227722997745542 0 0.027366436585885 0.00875682302460667 0.05824111822947 0.00392510892177258 0.0275671950379049 0.0404247291543147 0.010566728892959 0.00734546968157389
"могло" 0.0216336847858265 0.00581652358018659 0.00304071517620944 0.0145947050410111 0 0.0235506535306355 0 0.0215598555489678 0.00704448592863936 0.00856971462850287
"олончеев" 0 0 0 0.154703873434718 0 0 0 0 0 0
"отвѣчала" 0.00455445995491085 0.0570019310858286 0 0 0 0 0 0 0 0
"пожалуйста" 0.0193564548083711 0 0.0152035758810472 0.0116757640328089 0.01941370607649 0 0.0585802894555479 0.0134749097181049 0.010566728892959 0
"показалось" 0.00910891990982169 0.00814313301226123 0 0.0204325870574156 0.01941370607649 0.0314008713741806 0.0137835975189524 0.0134749097181049 0.0176112148215984 0.00856971462850287
"рублей" 0.00227722997745542 0.00814313301226123 0.0152035758810472 0 0.01941370607649 0 0.0275671950379049 0 0.0140889718572787 0.0306061236732245
"странно" 0.0204950697970988 0.00232660943207464 0 0.0204325870574156 0.01941370607649 0.00392510892177258 0 0.0350347652670727 0.0176112148215984 0.00612122473464491
"шли" 0 0.0116330471603732 0.0121628607048378 0.00875682302460667 0 0 0 0.0188648736053468 0.0246557007502378 0.0269333888324376
"батюшка" 0.00455445995491085 0.00814313301226123 0.0152035758810472 0.0437841151230334 0 0.00785021784354516 0.0241212956581668 0 0.0211334577859181 0.00734546968157389
"везде" 0 0 0.0121628607048378 0.00875682302460667 0.01941370607649 0.0117753267653177 0.0137835975189524 0 0 0.0440728180894433
"взгляд" 0 0 0.0212850062334661 0.0671356431886512 0.01941370607649 0.0117753267653177 0 0.0296448013798308 0.010566728892959 0.00367273484078694
"громко" 0.0216336847858265 0.0116330471603732 0.0121628607048378 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0.00808494583086293 0.0317001866788771 0.00489697978771593
"зналъ" 0.0375742946280145 0.0221027896047091 0 0 0 0 0 0 0 0
"которыми" 0.0148019948534603 0.00697982829622391 0.0182442910572567 0.0175136460492133 0.01941370607649 0.00392510892177258 0.0137835975189524 0.0269498194362098 0 0.00489697978771593
"любаши" 0 0 0 0.151784932426516 0 0 0 0 0 0
"мимочку" 0 0 0.158117189162891 0 0 0 0 0 0 0
"новые" 0.00227722997745542 0.00116330471603732 0.0243257214096756 0.00583788201640445 0.03882741215298 0.0196255446088629 0.00689179875947622 0.0269498194362098 0.00352224296431968 0.0208121640977927
"обо" 0.0148019948534603 0.0186128754565971 0.00304071517620944 0.02627046907382 0.01941370607649 0 0.0137835975189524 0.0107799277744839 0 0.00367273484078694
"образомъ" 0.0466832145378362 0.0127963518764105 0 0 0 0 0 0 0 0
"посмотрел" 0 0 0.0212850062334661 0.0116757640328089 0 0.00392510892177258 0.0172294968986906 0.0161698916617259 0.0140889718572787 0.0306061236732245
"проговорила" 0.0182178398196434 0.0127963518764105 0 0.0321083510902245 0.01941370607649 0.00392510892177258 0.00344589937973811 0.00538996388724196 0 0.00979395957543185
"разумеется" 0 0 0.027366436585885 0.0437841151230334 0.029120559114735 0.0117753267653177 0.0758097863542385 0 0 0
"случае" 0 0 0.0364885821145133 0.0175136460492133 0 0.0157004356870903 0.0137835975189524 0.0269498194362098 0.00704448592863936 0.0171394292570057
"больно" 0.00455445995491085 0.00465321886414928 0 0.00583788201640445 0 0.00785021784354516 0.0103376981392143 0.00538996388724196 0.0140889718572787 0.0367273484078694
"боюсь" 0.00455445995491085 0.0104697424443359 0.00608143035241889 0.0116757640328089 0.01941370607649 0.0235506535306355 0.0241212956581668 0.0188648736053468 0.00352224296431968 0.0110182045223608
"голосомъ" 0.0250495297520097 0.0337358367650822 0 0 0 0 0 0 0 0
"еслибы" 0.0113861498872771 0.0267560084688583 0.05473287317177 0 0 0 0 0 0 0
"ждала" 0.0250495297520097 0.0162862660245225 0.0121628607048378 0.0145947050410111 0.029120559114735 0.00392510892177258 0 0 0 0.00244848989385796
"лошадь" 0.00797030492109398 0.00581652358018659 0.00304071517620944 0.00583788201640445 0 0.00392510892177258 0 0.00808494583086293 0.00704448592863936 0.0367273484078694
"медленно" 0.0364356796392868 0.0104697424443359 0 0.00291894100820222 0.009706853038245 0 0 0.00269498194362098 0.00352224296431968 0.00734546968157389
