"berdyaev_nerav" "berdyaev_smysl" "berdyaev_smysl2" "fedorov_samoderzhavie" "fedorov_vopros" "florensky_stolp" "florensky_vodorazdely" "lenin_imp" "lenin_mat" "solovjev_nachala" "solovjev_opravdanie"
"человеческой" 0.184621065263547 0.0778871344615167 0.261686901413465 0.0111457868925546 0.0328751361236105 0.0156592546194801 0.0160220952322822 0 0.017749378771743 0.017061061539249 0.070367871625788
"зрения" 0.0369242130527093 0.0161843396283671 0.0373838430590665 0 0.00924613203476546 0.00963646438121853 0.0747697777506504 0.0443524541691307 0.200463572010274 0.0358282292324228 0.107365412377491
"мысли" 0.0395616568421885 0.0273110731228695 0.0249225620393776 0.0557289344627731 0.0883519283322032 0.0373412994772218 0.180820789050042 0.0147841513897102 0.0699534339827518 0.017061061539249 0.0268413530943727
"любви" 0.0632986509475017 0.21646554252941 0.0427243920675045 0.0445831475702185 0.0811604923051635 0.125274036955841 0.00686661224240667 0 0.00208816220844035 0.0119427430774743 0.0362720987761794
"должен" 0.0778045917896375 0.132509280707256 0.103250614163136 0.0278644672313865 0.0380118761429247 0.0349321833819172 0.0320441904645645 0.0110881135422827 0.0261020276055044 0.0597137153873714 0.0848767111362598
"вот" 0.055386319579064 0.0262995518960965 0.0498451240787553 0.0222915737851092 0.0164375680618053 0.151774314004192 0.0793475192455882 0.13675340035482 0.101275867109357 0.00853053076962449 0.0391738666782737
"им" 0.0382429349474489 0.0424838915244636 0.0178018300281269 0.0557289344627731 0.0678049682549467 0.0782962730974006 0.0740068208348275 0.033264340626848 0.0542922174194491 0.0784808830805453 0.0790731753320711
"этим" 0.0646173728422413 0.0424838915244636 0.0783280521237583 0.0780205082478823 0.0708870122665352 0.0409549736201788 0.0434885442019089 0.0739207569485512 0.0626448662532105 0.0563015030795216 0.0812495012586418
"самом" 0.0250557160000527 0.035403242937053 0.0338234770534411 0.0613018279090504 0.0441759641661016 0.0385458575248741 0.0701920362557126 0.0295683027794205 0.0574244607321097 0.196202207701363 0.0747205234789295
"начало" 0.176708733895109 0.0232649882157777 0.160216470253142 0.0390102541239412 0.035957180135199 0.0289093931436556 0.0236516643905119 0.0184801892371378 0.0041763244168807 0.145019023083616 0.0667406617481701
"самого" 0.0316493254737508 0.053610625018966 0.0694271371096949 0.0390102541239412 0.0534220962008671 0.0734780409067913 0.0694290793398897 0.00369603784742756 0.0448954874814676 0.107484687697269 0.0652897777971229
"свое" 0 0.0617027948331496 0.0427243920675045 0.0780205082478823 0.0585588362201812 0.104796550145752 0.0457774149493778 0.00369603784742756 0.0302783520223851 0.112603006159043 0.0906802469404485
"своих" 0.0580237633685432 0.0434954127512366 0.0427243920675045 0.0891662951404369 0.0503400521892786 0.0542051121443542 0.0526440271917845 0.0554405677114134 0.0490718118983483 0.0443587600020473 0.10518908645092
"нельзя" 0.10286030778969 0.0981175589969756 0.0551856730871934 0.0222915737851092 0.0493127041854158 0.0373412994772218 0.0442515011177319 0.0221762270845653 0.0636889473574307 0.0443587600020473 0.0565844740908398
"является" 0.0487927101053659 0.0283225943496424 0.131733542208139 0.0668747213553277 0.0380118761429247 0.0746825989544436 0.0282294058854497 0.0960969840331165 0.0699534339827518 0.17402282770034 0.0253904691433256
"ничего" 0.0698922604211998 0.0687834434205602 0.0356036600562538 0.0613018279090504 0.0277383961042964 0.072273482859139 0.0457774149493778 0.0443524541691307 0.077262001712293 0.0853053076962449 0.0587608000174106
"познания" 0.00659360947369809 0.115313419852116 0.0694271371096949 0.0501560410164958 0.00410939201545131 0.0180683707147847 0.0442515011177319 0 0.162876652258347 0.177435040008189 0.00797986173075946
"силы" 0.0474739882106263 0.054622146245739 0.0640865881012568 0.156041016495765 0.133555240502168 0.0361367414295695 0.0343330612120334 0.0554405677114134 0.0229697842928439 0.0511831846177469 0.0631134518705521
"сознание" 0.105497751579169 0.144647535428531 0.108591163171574 0 0.0534220962008671 0.0325230672866125 0.021362793643043 0 0.05951262294055 0.0238854861549486 0.0355466568006558
"также" 0.0395616568421885 0.0445069339780095 0.0480649410759426 0.0557289344627731 0.10170745238242 0.0421595316678311 0.0686661224240667 0.0480484920165583 0.024013865397064 0.0784808830805453 0.0667406617481701
"совершенно" 0.072529704210679 0.0293341155764154 0.0836686011321964 0.0222915737851092 0.0380118761429247 0.0240911609530463 0.0282294058854497 0.0369603784742756 0.0929232182755956 0.121133536928668 0.0761714074299767
"всем" 0.0408803787369282 0.054622146245739 0.0320432940506284 0.0780205082478823 0.0770511002897121 0.0795008311450529 0.0473033287810237 0.0110881135422827 0.0292342709181649 0.0563015030795216 0.082700385209689
"само" 0.027693159789532 0.053610625018966 0.0267027450421903 0.0278644672313865 0.0390392241467875 0.132501385241755 0.0373848888753252 0.0110881135422827 0.0198375409801833 0.175728933854264 0.0558590321153163
"г" 0.00263744378947924 0.00505760613386472 0.00178018300281269 0.0891662951404369 0.0195196120733937 0.0108410224288708 0.145724770922186 0.28829095209935 0.160788490049907 0.00682442461569959 0.00870530370628305
"должны" 0.0817607574738563 0.0465299764315554 0.0534054900843807 0.0334373606776638 0.0636955762394954 0.0301139511913079 0.0404367165386171 0.0406564163217031 0.0292342709181649 0.114309112312968 0.0681915456992172
"дух" 0.141103242737139 0.0849677830489273 0.0836686011321964 0 0.0133555240502168 0.0879327374786191 0.0236516643905119 0 0.041763244168807 0.0699503523109208 0.033370330874085
"человечества" 0.083079479368596 0.0414723702976907 0.13885427421939 0.00557289344627731 0.0369845281390618 0.0204774868100894 0.0305182766329185 0.00739207569485511 0.0480277307941281 0.032416016924573 0.0986601086712079
"могут" 0.0870356450528148 0.0323686792567342 0.0462847580731299 0.0445831475702185 0.0647229242433582 0.0168638126671324 0.041962630370263 0.0517445298639858 0.0480277307941281 0.0938358384658693 0.0718187555768352
"людей" 0.120003692421305 0.0455184552047825 0.0195820130309396 0.117030762371823 0.0678049682549467 0.0409549736201788 0.0160220952322822 0.0110881135422827 0.0428073252730272 0.0272976984627984 0.0928565728670192
"сказать" 0.00527488757895847 0.0222534669890048 0.0534054900843807 0.100312082032992 0.114035628428774 0.0614324604302681 0.0785845623297652 0.0850088704908338 0.0522040552110088 0.0477709723098971 0.0253904691433256
"ней" 0.135828355158181 0.0859793042757002 0.0694271371096949 0.0222915737851092 0.0441759641661016 0.0517959960490496 0.0434885442019089 0.0221762270845653 0.024013865397064 0.0307099107706481 0.0355466568006558
"тот" 0.0435178225264074 0.0525991037921931 0.0694271371096949 0.0222915737851092 0.0215743080811194 0.113228456479318 0.0457774149493778 0.0406564163217031 0.0522040552110088 0.017061061539249 0.0667406617481701
"действительности" 0.0619799290527621 0.0262995518960965 0.174457934275644 0.0111457868925546 0.0328751361236105 0.0144546965718278 0.041962630370263 0.0184801892371378 0.0313224331266053 0.155255660007166 0.0478791703845568
"тому" 0.027693159789532 0.0394493278441448 0.0872289671378218 0.0390102541239412 0.0472580081776901 0.0554096701920066 0.0656142947607749 0.0628326434062685 0.0511599741067886 0.0563015030795216 0.0471537284090332
"истины" 0.0316493254737508 0.0637258372866955 0.0142414640225015 0.0278644672313865 0.0113008280424911 0.169842684718977 0.0190739228955741 0.00369603784742756 0.0856146505460544 0.102366369235494 0.024665027167802
"нибудь" 0.00923105326317733 0.0111267334945024 0.0106810980168761 0 0.00616408802317697 0.0517959960490496 0.041962630370263 0.0184801892371378 0.0574244607321097 0.141606810775766 0.132030439545293
"других" 0.027693159789532 0.0151728184015942 0.0178018300281269 0.0780205082478823 0.0832151883128891 0.0325230672866125 0.0442515011177319 0.0591366055588409 0.0448954874814676 0.0597137153873714 0.0935820148425428
"вне" 0.0237369941053131 0.0708064858741061 0.0302631110478157 0.0278644672313865 0.0369845281390618 0.072273482859139 0.0305182766329185 0.00739207569485511 0.148259516799265 0.0460648661559722 0.0188614913636133
"один" 0.0224182722105735 0.035403242937053 0.0658667711040695 0.0501560410164958 0.0339024841274733 0.0939555277168807 0.062562467097483 0.118273211117682 0.0459395685856877 0.0375343353863477 0.0391738666782737
"вместе" 0.00659360947369809 0.0192189033086859 0.0658667711040695 0.189478377173428 0.0760237522858493 0.049386879953745 0.0358589750436793 0.0628326434062685 0.0365428386477062 0.114309112312968 0.0471537284090332
"одно" 0.0329680473684905 0.0262995518960965 0.0391640260618792 0.0334373606776638 0.0554767922085927 0.0481823219060927 0.0579847256025452 0.033264340626848 0.0553362985236693 0.110896900005118 0.0464282864335096
"природе" 0.072529704210679 0.0809216981418355 0.101470431160323 0.0167186803388319 0.0328751361236105 0.0144546965718278 0.0198368798113971 0.00369603784742756 0.0605567040447702 0.0375343353863477 0.0681915456992172
"смысл" 0.055386319579064 0.0606912736063766 0.080108235126571 0.0557289344627731 0.0523947481970043 0.0421595316678311 0.063325424013306 0.0110881135422827 0.0187934598759632 0.0255915923088735 0.0565844740908398
"творчества" 0.0290118816842716 0.30244484680511 0.103250614163136 0 0 0.0108410224288708 0.0198368798113971 0 0.00104408110422018 0.0341221230784979 0.00362720987761794
"нужно" 0.0764858698948979 0.0485530188851013 0.0854487841350091 0.167186803388319 0.113008280424911 0.0361367414295695 0.0198368798113971 0 0.0125289732506421 0.0136488492313992 0.0500554963111276
"конечно" 0.00923105326317733 0.01719586085514 0.0142414640225015 0.139322336156933 0.0934886683515174 0.0445686477631357 0.0389108027069711 0.033264340626848 0.0563803796278895 0.0119427430774743 0.0928565728670192
"должна" 0.0738484261054186 0.108232771264705 0.0658667711040695 0.0557289344627731 0.0431486161622388 0.0301139511913079 0.02059983672722 0.0184801892371378 0.0167052976675228 0.0767747769266204 0.045702844457986
"собою" 0.00395616568421886 0.00606912736063766 0.00534054900843807 0.0390102541239412 0.0452033121699645 0.0807053891927052 0.0610365532658371 0.0480484920165583 0.0167052976675228 0.098954156927644 0.0928565728670192
"которого" 0.0329680473684905 0.0333802004835071 0.106810980168761 0.133749442710655 0.0554767922085927 0.0301139511913079 0.0373848888753252 0.0406564163217031 0.0428073252730272 0.0426526538481224 0.0558590321153163
"сам" 0.0158246627368754 0.0434954127512366 0.0142414640225015 0.0668747213553277 0.0339024841274733 0.101182876002795 0.0572217686867223 0.0184801892371378 0.0480277307941281 0.0460648661559722 0.0565844740908398
"бытие" 0.0540675976843244 0.102163643904067 0.0178018300281269 0 0.00410939201545131 0.0240911609530463 0.0190739228955741 0 0.0386310008561465 0.281507515397608 0.0116070716083774
"такой" 0.0369242130527093 0.0232649882157777 0.0480649410759426 0.0501560410164958 0.0318477881197477 0.0301139511913079 0.04119967345444 0.0776167947959787 0.0678652717743114 0.0631259276952212 0.0696424296502644
"бог" 0.0210995503158339 0.114301898625343 0.0391640260618792 0.00557289344627731 0.0575314882163184 0.108410224288708 0.0480662856968467 0 0.00730856772954123 0.0136488492313992 0.0282922370454199
"своем" 0.0369242130527093 0.0515875825654201 0.0195820130309396 0.0167186803388319 0.0277383961042964 0.0542051121443542 0.0572217686867223 0.00739207569485511 0.041763244168807 0.0853053076962449 0.0587608000174106
"всякого" 0.0606612071580224 0.0708064858741061 0.028482928045003 0.0501560410164958 0.0226016560849822 0.0313185092389602 0.0144961814006363 0.0110881135422827 0.0522040552110088 0.134782386160067 0.0500554963111276
"личности" 0.150334296000317 0.0708064858741061 0.0498451240787553 0.00557289344627731 0.0184922640695309 0.0987737599074899 0.0236516643905119 0.00369603784742756 0.0041763244168807 0.00511831846177469 0.0398993086537973
"д" 0.00527488757895847 0.00505760613386472 0.00534054900843807 0 0.0102734800386283 0.0469777638584403 0.103762140551923 0.147841513897102 0.11798116477688 0.0307099107706481 0.0275667950698963
"нашего" 0.0197808284210943 0.0202304245354589 0.0729875031153202 0.0278644672313865 0.0339024841274733 0.026500277048351 0.0335701042962104 0 0.0960554615882562 0.138194598467917 0.0377229827272266
"которых" 0.0316493254737508 0.0151728184015942 0.0462847580731299 0.14489522960321 0.0636955762394954 0.0216820448577417 0.0389108027069711 0.066528681253696 0.0511599741067886 0.0477709723098971 0.0631134518705521
"отношение" 0.0698922604211998 0.0404608490709178 0.0462847580731299 0.00557289344627731 0.0113008280424911 0.0240911609530463 0.0251775782221578 0.0147841513897102 0.0167052976675228 0.102366369235494 0.100836434597779
"свободы" 0.0909918107370337 0.121382547212753 0.172677751272831 0.0501560410164958 0.0113008280424911 0.0156592546194801 0.0083925260740526 0.0184801892371378 0.00730856772954123 0.0187671676931739 0.0362720987761794
"мысль" 0.0158246627368754 0.00910369104095649 0.0338234770534411 0.0222915737851092 0.0667776202510839 0.0578187862873112 0.104525097467746 0.00739207569485511 0.0689093528785316 0.0238854861549486 0.0188614913636133
"народа" 0.155609183579275 0.00101152122677294 0.156656104247517 0.200624164065983 0.0688323162588095 0.00481823219060927 0.0297553197170956 0 0.0041763244168807 0.0102366369235494 0.0261159111188492
"необходимости" 0.0263744378947924 0.19926968167427 0.0462847580731299 0.0501560410164958 0.0174649160656681 0.0072273482859139 0.0160220952322822 0.00739207569485511 0.0522040552110088 0.0272976984627984 0.0253904691433256
"идея" 0.0461552663158866 0.0273110731228695 0.0640865881012568 0 0.0184922640695309 0.0554096701920066 0.0106813968215215 0.00369603784742756 0.024013865397064 0.259328135396584 0.033370330874085
"самой" 0.0580237633685432 0.0465299764315554 0.124612810196888 0.0445831475702185 0.0400665721506503 0.0469777638584403 0.0305182766329185 0.0258722649319929 0.0229697842928439 0.0597137153873714 0.0348212148251322
"любовь" 0.0290118816842716 0.114301898625343 0.00890091501406345 0.0111457868925546 0.0616408802317697 0.156592546194801 0.0083925260740526 0 0 0.00853053076962449 0.0348212148251322
"другого" 0.0131872189473962 0.0131497759480483 0.0142414640225015 0.0222915737851092 0.0267110481004335 0.0698643667638344 0.0396737596227941 0.0258722649319929 0.0313224331266053 0.179141146162114 0.0594862419929342
"той" 0.0408803787369282 0.036414764163826 0.080108235126571 0.0167186803388319 0.029793092112022 0.0301139511913079 0.0389108027069711 0.0554405677114134 0.0616007851489904 0.0392404415402726 0.0565844740908398
