"slav_aksakov" "slav_kavelin" "slav_khomyakov" "slav_kireevsky" "slav_samarin" "west_annenkov" "west_belinsky" "west_granovsky1" "west_granovsky2" "west_herzen1"
"заметил" 0 0.00562619556655789 0 0 0.00436967445925279 0.00599376648285783 0 0 0.00573493146756896 0.00979623824451411
"замечательна" 0 0 0 0 0.00873934891850557 0.00299688324142891 0.010315659170621 0.00234351198706381 0.00573493146756896 0
"замка" 0 0 0 0.0143297270187003 0 0 0 0.0140610719223829 0 0
"замыслы" 0 0.00562619556655789 0 0 0.00436967445925279 0 0 0.00468702397412763 0.00764657529009195 0
"заняли" 0.00488639139995114 0 0 0 0 0 0 0.0117175599353191 0.00382328764504597 0
"занята" 0 0 0.00863632438034373 0 0.00436967445925279 0.0119875329657157 0 0.00234351198706381 0.00191164382252299 0
"западные" 0 0 0 0.0286594540374006 0 0 0 0.00468702397412763 0.00382328764504597 0
"зародыш" 0 0.00562619556655789 0 0.00716486350935015 0.0174786978370111 0 0 0.00234351198706381 0.00191164382252299 0
"заставляет" 0 0.0112523911331158 0 0 0.00873934891850557 0.00299688324142891 0 0 0 0.0293887147335423
"здравый" 0.00488639139995114 0 0 0 0 0.0149844162071446 0 0 0.00382328764504597 0
"иго" 0.00488639139995114 0.0168785866996737 0.0259089731410312 0 0 0 0 0.00234351198706381 0 0
"изменений" 0 0.0168785866996737 0.00863632438034373 0 0.00436967445925279 0 0 0.00468702397412763 0.00191164382252299 0
"изящных" 0 0 0 0.0214945905280504 0.00436967445925279 0.00299688324142891 0.010315659170621 0 0.00191164382252299 0.00979623824451411
"имевшие" 0 0 0 0 0 0 0 0.0164045839094467 0.00191164382252299 0
"имения" 0 0.00562619556655789 0 0 0 0 0 0.00234351198706381 0.0114698629351379 0
"имеющее" 0 0.0112523911331158 0 0.0143297270187003 0 0.00299688324142891 0 0.00234351198706381 0 0.0195924764890282
"императору" 0 0 0 0 0 0 0 0.00234351198706381 0.0133815067576609 0
"иного" 0.0146591741998534 0 0 0 0.0131090233777584 0.00299688324142891 0 0 0 0.00979623824451411
"интереса" 0 0 0.00863632438034373 0.00716486350935015 0.00436967445925279 0 0.030946977511863 0 0.00191164382252299 0.00979623824451411
"иных" 0.0195455655998045 0.00562619556655789 0 0.00716486350935015 0 0 0 0 0.00382328764504597 0
"испанский" 0 0 0 0 0 0 0 0 0.0152931505801839 0
"испанцев" 0 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00955821911261494 0
"испанцы" 0 0 0 0 0 0 0 0.00937404794825526 0.00764657529009195 0
"историческому" 0.00488639139995114 0.0112523911331158 0 0 0.0131090233777584 0.00599376648285783 0 0 0 0
"источника" 0.00977278279990227 0.00562619556655789 0.00863632438034373 0.00716486350935015 0 0 0.020631318341242 0.00234351198706381 0 0
"исчезают" 0 0.0281309778327895 0 0 0.00436967445925279 0 0 0 0 0.0195924764890282
"исчезла" 0 0.0168785866996737 0.0172726487606875 0 0.00436967445925279 0 0 0.00234351198706381 0.00191164382252299 0
"италией" 0 0 0 0 0 0 0 0.0140610719223829 0.00382328764504597 0
"ищет" 0 0 0.00863632438034373 0.0143297270187003 0.00873934891850557 0.00299688324142891 0.010315659170621 0.00234351198706381 0 0
"кавелина" 0 0 0 0 0.0349573956740223 0 0 0 0 0
"каждым" 0.00488639139995114 0.00562619556655789 0 0 0.0131090233777584 0 0 0 0.00382328764504597 0.00979623824451411
"казани" 0 0 0.0690905950427498 0 0 0 0 0 0 0
"казнены" 0 0 0 0 0 0 0 0.00468702397412763 0.0114698629351379 0
"казнь" 0 0 0.00863632438034373 0 0 0.00299688324142891 0 0.00468702397412763 0.00764657529009195 0
"католическое" 0 0 0.00863632438034373 0 0.00436967445925279 0.00299688324142891 0 0.00234351198706381 0.00764657529009195 0
"кафедры" 0 0 0 0 0 0.00899064972428674 0 0.00703053596119144 0.00382328764504597 0
"княжеств" 0 0.0168785866996737 0 0.00716486350935015 0 0 0 0.00468702397412763 0.00382328764504597 0
"кодекс" 0.034204739799658 0 0 0 0 0 0 0.00234351198706381 0 0
"колумб" 0 0 0 0 0 0.00599376648285783 0 0.0140610719223829 0 0
"конде" 0 0 0 0 0 0.00299688324142891 0 0 0.0133815067576609 0
"кончились" 0 0.00562619556655789 0 0 0 0 0 0.00703053596119144 0.00764657529009195 0
"королей" 0.00488639139995114 0 0 0 0 0 0 0.0140610719223829 0.00191164382252299 0
"крайне" 0.00488639139995114 0.00562619556655789 0 0 0 0.0179812994485735 0 0 0 0
"кранмер" 0 0 0 0 0 0 0 0 0.0152931505801839 0
"критика" 0.00977278279990227 0 0 0 0.00873934891850557 0.00899064972428674 0.010315659170621 0 0 0
"кровные" 0 0.0393833689659053 0 0 0.00436967445925279 0 0 0 0 0
"кровных" 0 0.0337571733993474 0 0 0.00873934891850557 0 0 0 0 0
"кругом" 0.00977278279990227 0 0 0.00716486350935015 0.00436967445925279 0.00599376648285783 0.010315659170621 0 0.00191164382252299 0
"лига" 0 0 0 0 0 0 0 0.00234351198706381 0.0133815067576609 0
"личными" 0 0.00562619556655789 0 0.0143297270187003 0 0 0 0.00468702397412763 0.00573493146756896 0
"малой" 0 0.00562619556655789 0.00863632438034373 0.00716486350935015 0 0.00599376648285783 0 0.00468702397412763 0.00191164382252299 0
"маргарита" 0 0 0 0 0 0 0 0.00234351198706381 0.0133815067576609 0
"массе" 0.0195455655998045 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00191164382252299 0
"мастерство" 0 0 0 0 0 0.0239750659314313 0 0 0 0
"мертвых" 0 0 0 0 0 0.00299688324142891 0.020631318341242 0 0 0.0489811912225705
"мест" 0.00977278279990227 0.0112523911331158 0 0 0.00873934891850557 0 0.010315659170621 0 0.00191164382252299 0
"местами" 0.00488639139995114 0 0 0 0.00436967445925279 0.00299688324142891 0.041262636682484 0.00234351198706381 0 0
"местах" 0 0.00562619556655789 0 0 0.00873934891850557 0.00299688324142891 0 0.00234351198706381 0.00573493146756896 0
"местности" 0.0195455655998045 0 0 0 0.00436967445925279 0 0 0.00703053596119144 0 0
"мечты" 0 0 0 0 0 0.00299688324142891 0.020631318341242 0 0 0.0489811912225705
"мешало" 0 0.0225047822662316 0 0.00716486350935015 0.00873934891850557 0 0 0.00234351198706381 0 0
"множеством" 0.00488639139995114 0 0.00863632438034373 0.00716486350935015 0 0.00599376648285783 0 0.00234351198706381 0.00382328764504597 0
"моего" 0.00488639139995114 0 0 0.0214945905280504 0 0.00599376648285783 0 0.00468702397412763 0 0
"молодого" 0 0 0.0259089731410312 0 0 0.00599376648285783 0 0.00468702397412763 0.00191164382252299 0
"монастырь" 0 0 0.0172726487606875 0 0 0 0 0.00937404794825526 0.00382328764504597 0
"монах" 0 0 0 0 0.00436967445925279 0.00299688324142891 0 0.00234351198706381 0.00955821911261494 0
"москву" 0 0 0.0518179462820624 0 0.00436967445925279 0.00299688324142891 0 0 0 0
"моя" 0 0 0 0 0 0.00299688324142891 0.061893955023726 0 0 0.00979623824451411
"навлек" 0 0 0 0 0 0 0 0.00468702397412763 0.0114698629351379 0
"надзором" 0 0 0.00863632438034373 0 0 0 0 0.00468702397412763 0.00955821911261494 0
"называл" 0.00488639139995114 0.0112523911331158 0 0 0 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0.00979623824451411
"наказания" 0.00977278279990227 0 0.0172726487606875 0 0 0 0 0 0.00764657529009195 0
"нападения" 0 0 0.0172726487606875 0.00716486350935015 0.00436967445925279 0 0 0.00703053596119144 0.00191164382252299 0
"нарушение" 0 0.00562619556655789 0.0172726487606875 0 0.00436967445925279 0 0 0.00234351198706381 0.00573493146756896 0
"настало" 0 0.0112523911331158 0.00863632438034373 0 0.0131090233777584 0 0 0.00234351198706381 0 0.00979623824451411
"настоящем" 0.0146591741998534 0.00562619556655789 0 0 0.00873934891850557 0.00299688324142891 0 0 0 0.00979623824451411
"наступила" 0 0.0225047822662316 0.00863632438034373 0 0 0.00599376648285783 0 0 0.00191164382252299 0
"находили" 0 0.00562619556655789 0 0.00716486350935015 0 0.00299688324142891 0 0 0.00764657529009195 0.00979623824451411
"национально" 0.0293183483997068 0.00562619556655789 0 0 0 0 0 0 0.00191164382252299 0
"национальность" 0.0195455655998045 0.0225047822662316 0 0 0 0 0 0 0 0
"недаром" 0 0 0 0 0 0 0 0.00468702397412763 0.00955821911261494 0.00979623824451411
"недостатка" 0 0 0 0.00716486350935015 0.00436967445925279 0 0 0.00703053596119144 0.00573493146756896 0
"независимости" 0 0 0.0172726487606875 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0 0
"независимость" 0.00977278279990227 0 0.00863632438034373 0 0.00436967445925279 0 0 0.00937404794825526 0 0
"некоторой" 0.00977278279990227 0.00562619556655789 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0 0.00382328764504597 0
"немецкому" 0 0 0 0.00716486350935015 0 0.00899064972428674 0 0.00468702397412763 0.00382328764504597 0
"низшие" 0 0.0112523911331158 0 0 0 0 0.010315659170621 0.00937404794825526 0.00191164382252299 0
"низшим" 0 0.00562619556655789 0.0172726487606875 0.00716486350935015 0 0.00299688324142891 0 0.00234351198706381 0.00382328764504597 0
"никитенко" 0 0 0 0 0.0305877212147695 0 0.010315659170621 0 0 0
"носили" 0 0 0 0 0 0.00299688324142891 0 0.00937404794825526 0.00573493146756896 0
"ночью" 0 0 0 0 0 0.00599376648285783 0.010315659170621 0.00468702397412763 0.00573493146756896 0
"нравами" 0 0.00562619556655789 0.00863632438034373 0 0.00873934891850557 0.00299688324142891 0.010315659170621 0.00468702397412763 0 0
"нравственном" 0.00488639139995114 0 0.00863632438034373 0.00716486350935015 0.00436967445925279 0.00299688324142891 0.010315659170621 0.00234351198706381 0.00191164382252299 0
"областях" 0 0.0112523911331158 0.00863632438034373 0 0 0 0 0.00234351198706381 0.00573493146756896 0.00979623824451411
"обнаружилась" 0 0.0112523911331158 0 0 0 0 0 0.00234351198706381 0.00955821911261494 0
"обоих" 0 0 0.0172726487606875 0.00716486350935015 0 0.00599376648285783 0.010315659170621 0 0 0.0195924764890282
"образовалась" 0 0 0 0 0 0.00599376648285783 0 0.00468702397412763 0.00764657529009195 0
"образованные" 0.00977278279990227 0.00562619556655789 0 0 0 0 0.010315659170621 0.00234351198706381 0.00573493146756896 0
"образовать" 0 0 0 0 0 0.00299688324142891 0 0.00937404794825526 0.00573493146756896 0
"обращался" 0.00488639139995114 0 0 0.00716486350935015 0 0.00599376648285783 0 0.00234351198706381 0.00573493146756896 0
"обширное" 0.00488639139995114 0.0112523911331158 0.00863632438034373 0 0 0 0 0.00703053596119144 0.00191164382252299 0
"объявили" 0.00488639139995114 0.00562619556655789 0 0 0 0.00299688324142891 0 0.00234351198706381 0.00764657529009195 0
"объясняют" 0 0.0168785866996737 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00468702397412763 0 0
"огромную" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"опасаясь" 0.00488639139995114 0 0 0 0 0 0 0.00703053596119144 0.00573493146756896 0.00979623824451411
"органическое" 0.00488639139995114 0.0112523911331158 0 0 0.00436967445925279 0 0 0.00937404794825526 0 0
"орудием" 0.00488639139995114 0.00562619556655789 0.0172726487606875 0 0 0 0.010315659170621 0.00234351198706381 0.00382328764504597 0
"орудия" 0.00977278279990227 0 0.00863632438034373 0 0 0 0 0.00468702397412763 0.00382328764504597 0.00979623824451411
"основал" 0 0 0.00863632438034373 0.00716486350935015 0 0 0 0.00703053596119144 0.00573493146756896 0
"основана" 0.00488639139995114 0 0.00863632438034373 0.0214945905280504 0.00436967445925279 0 0 0 0.00382328764504597 0
"основных" 0 0.00562619556655789 0 0.0143297270187003 0.00873934891850557 0 0 0 0.00382328764504597 0.00979623824451411
"особой" 0.00977278279990227 0 0 0.00716486350935015 0 0.00299688324142891 0.010315659170621 0.00234351198706381 0.00191164382252299 0.00979623824451411
"особый" 0.00977278279990227 0.0112523911331158 0 0.00716486350935015 0 0 0.010315659170621 0.00234351198706381 0 0.00979623824451411
"оставалась" 0 0.00562619556655789 0 0.00716486350935015 0 0 0 0.00234351198706381 0.00764657529009195 0.00979623824451411
"оставаясь" 0.00488639139995114 0.0168785866996737 0 0.0214945905280504 0.00436967445925279 0 0 0 0 0
"остальные" 0.00488639139995114 0.0112523911331158 0 0 0 0.00899064972428674 0 0.00468702397412763 0 0
"остановился" 0 0 0 0 0 0.0119875329657157 0 0.00234351198706381 0.00573493146756896 0
"остановиться" 0 0 0 0 0.00873934891850557 0.00899064972428674 0.010315659170621 0.00234351198706381 0.00191164382252299 0
"отвечать" 0.00488639139995114 0 0 0 0 0.00599376648285783 0 0.00234351198706381 0.00382328764504597 0.0195924764890282
"отдельное" 0.0146591741998534 0 0 0.00716486350935015 0 0.00299688324142891 0 0.00468702397412763 0.00191164382252299 0
"открыл" 0 0 0 0 0.00436967445925279 0.00899064972428674 0 0.00234351198706381 0.00573493146756896 0
"отличался" 0 0 0 0.0143297270187003 0 0 0 0.00468702397412763 0.00764657529009195 0
"отцом" 0 0.0112523911331158 0 0 0 0 0 0.00234351198706381 0.00955821911261494 0
"пали" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0 0 0 0 0.00937404794825526 0.00191164382252299 0
"папской" 0 0 0 0 0 0 0 0.00703053596119144 0.00955821911261494 0
"первенство" 0 0.0281309778327895 0.00863632438034373 0 0 0 0 0.00234351198706381 0.00191164382252299 0
"первому" 0.00488639139995114 0 0.00863632438034373 0 0.00436967445925279 0.00899064972428674 0 0.00234351198706381 0.00191164382252299 0
"переворот" 0 0 0 0.0143297270187003 0.00436967445925279 0.00299688324142891 0.010315659170621 0.00234351198706381 0 0.0195924764890282
"перестал" 0 0.00562619556655789 0 0 0 0.00299688324142891 0 0.00234351198706381 0.00764657529009195 0.00979623824451411
"песни" 0.00488639139995114 0 0.00863632438034373 0 0 0.00299688324142891 0 0.00234351198706381 0.00382328764504597 0.0195924764890282
"повинностей" 0.00488639139995114 0.00562619556655789 0 0 0 0 0 0.0140610719223829 0 0
"повинности" 0.00977278279990227 0 0 0 0 0 0 0.0140610719223829 0 0
"подать" 0 0 0 0 0 0.00599376648285783 0 0.0140610719223829 0 0
"подвигов" 0 0 0.0172726487606875 0 0 0 0 0.00468702397412763 0.00764657529009195 0
"подобное" 0.00488639139995114 0 0 0.00716486350935015 0 0.00599376648285783 0 0.00468702397412763 0.00382328764504597 0
"подобные" 0.00488639139995114 0 0 0 0.00436967445925279 0.00899064972428674 0 0.00468702397412763 0.00191164382252299 0
"пожертвовать" 0 0.0112523911331158 0 0.0143297270187003 0 0.00299688324142891 0 0 0.00191164382252299 0.0195924764890282
"познакомиться" 0 0 0 0 0.00436967445925279 0 0 0.0117175599353191 0.00382328764504597 0
"поколение" 0 0 0 0 0.00436967445925279 0.00599376648285783 0 0 0.00382328764504597 0.0293887147335423
"покуда" 0 0.0112523911331158 0 0.0286594540374006 0 0.00599376648285783 0 0 0 0
"политика" 0.0146591741998534 0.00562619556655789 0 0 0 0 0 0 0.00764657529009195 0
"политический" 0.00488639139995114 0.00562619556655789 0 0 0 0.00299688324142891 0 0.00703053596119144 0.00382328764504597 0
"полнее" 0 0.00562619556655789 0 0.0214945905280504 0 0.00599376648285783 0 0.00234351198706381 0 0.00979623824451411
"полноте" 0 0 0.00863632438034373 0.0286594540374006 0.00436967445925279 0.00299688324142891 0 0 0 0.00979623824451411
"полноту" 0.00977278279990227 0 0.00863632438034373 0.0143297270187003 0 0.00599376648285783 0 0 0 0.00979623824451411
"положению" 0.00977278279990227 0 0 0 0 0.00299688324142891 0 0.00234351198706381 0.00764657529009195 0
"получали" 0 0.00562619556655789 0 0 0 0 0 0.0117175599353191 0.00382328764504597 0
"получают" 0.00488639139995114 0.0281309778327895 0 0 0.00436967445925279 0.00299688324142891 0 0 0 0
"получив" 0 0 0.0259089731410312 0 0.00436967445925279 0 0 0 0.00764657529009195 0
"помещика" 0 0.00562619556655789 0.00863632438034373 0.0214945905280504 0.0131090233777584 0 0 0 0 0
"помещиков" 0.0146591741998534 0 0.00863632438034373 0.00716486350935015 0.0131090233777584 0 0 0 0 0
"понимание" 0 0 0 0.00716486350935015 0 0.00599376648285783 0 0.0117175599353191 0 0
"понятиях" 0.00488639139995114 0 0.00863632438034373 0.0143297270187003 0 0 0 0.00703053596119144 0.00191164382252299 0
"португалия" 0 0 0 0 0 0 0 0.00703053596119144 0.00955821911261494 0
"порядку" 0.00977278279990227 0.00562619556655789 0 0 0 0.00599376648285783 0 0 0.00573493146756896 0
"последними" 0 0.00562619556655789 0 0.00716486350935015 0 0.00599376648285783 0 0.00703053596119144 0.00191164382252299 0
"посмотреть" 0.00977278279990227 0 0 0 0 0.00599376648285783 0 0.00703053596119144 0 0.00979623824451411
"поставлен" 0.0146591741998534 0.00562619556655789 0 0 0 0.00299688324142891 0.010315659170621 0 0.00382328764504597 0
"постановлений" 0.00488639139995114 0 0.00863632438034373 0.00716486350935015 0 0 0 0.00234351198706381 0.00764657529009195 0
"поступки" 0 0 0 0 0.00436967445925279 0.00299688324142891 0 0.00468702397412763 0.00764657529009195 0
"поступок" 0 0 0 0 0 0.00299688324142891 0 0 0.0133815067576609 0
"потерять" 0 0.00562619556655789 0 0 0.00873934891850557 0 0.010315659170621 0.00468702397412763 0.00382328764504597 0
"потомки" 0 0.0112523911331158 0 0 0 0.00299688324142891 0 0.00703053596119144 0.00382328764504597 0
"поэт" 0 0.00562619556655789 0 0 0.00436967445925279 0 0.020631318341242 0.00234351198706381 0 0.0293887147335423
"правила" 0.00488639139995114 0 0 0.00716486350935015 0.00436967445925279 0 0 0.00937404794825526 0.00191164382252299 0
"правильно" 0.00488639139995114 0 0 0.0143297270187003 0.00436967445925279 0.00299688324142891 0 0.00468702397412763 0.00191164382252299 0
"правители" 0 0.0225047822662316 0 0.00716486350935015 0 0 0 0 0.00573493146756896 0
"православного" 0.0146591741998534 0 0 0.0358243175467507 0 0 0 0 0 0
"предлагает" 0 0 0 0.00716486350935015 0.00436967445925279 0.00599376648285783 0 0.00468702397412763 0.00191164382252299 0.00979623824451411
"предложение" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0 0.0114698629351379 0
"предложили" 0 0 0 0 0.00436967445925279 0 0 0.00234351198706381 0.0114698629351379 0
"предоставлено" 0 0 0.00863632438034373 0.00716486350935015 0.00436967445925279 0 0 0.00703053596119144 0.00382328764504597 0
"презрения" 0.00977278279990227 0 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00468702397412763 0.00191164382252299 0
"прекрасно" 0 0 0 0.00716486350935015 0.00436967445925279 0.00599376648285783 0.010315659170621 0.00468702397412763 0 0.00979623824451411
"прелесть" 0 0 0 0 0.00436967445925279 0.00899064972428674 0.010315659170621 0.00234351198706381 0 0.0195924764890282
"преступление" 0 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00955821911261494 0
"примирения" 0 0 0 0.00716486350935015 0.00436967445925279 0 0 0.00234351198706381 0 0.0489811912225705
"принадлежала" 0 0 0 0 0 0.00599376648285783 0 0.00468702397412763 0.00764657529009195 0
"принадлежащие" 0 0 0 0 0.00873934891850557 0.00899064972428674 0 0 0.00382328764504597 0.00979623824451411
"принимая" 0 0.00562619556655789 0.00863632438034373 0 0 0 0.010315659170621 0.00703053596119144 0.00382328764504597 0
"принят" 0 0 0 0.0143297270187003 0 0 0.010315659170621 0 0.00955821911261494 0
"приняты" 0 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00955821911261494 0
"причиною" 0.00488639139995114 0 0 0.0143297270187003 0 0 0.020631318341242 0.00703053596119144 0 0
"продолжал" 0 0.00562619556655789 0.00863632438034373 0 0 0.00299688324142891 0.010315659170621 0.00234351198706381 0.00573493146756896 0
"продолжалась" 0 0 0.00863632438034373 0 0 0 0 0.00703053596119144 0.00573493146756896 0.00979623824451411
"произведении" 0 0 0 0 0.00436967445925279 0.0119875329657157 0.030946977511863 0 0 0
"произвел" 0 0 0 0.00716486350935015 0 0.00899064972428674 0 0 0.00764657529009195 0
"произнес" 0 0 0 0 0 0.00599376648285783 0 0.00234351198706381 0.00955821911261494 0
"произошла" 0 0 0 0.0214945905280504 0.00873934891850557 0 0 0.00234351198706381 0.00382328764504597 0
"происшествий" 0 0 0 0 0 0.0239750659314313 0 0 0 0
"пройти" 0 0 0 0 0.00436967445925279 0.0119875329657157 0 0.00703053596119144 0 0
"простая" 0 0 0 0 0.00436967445925279 0 0.030946977511863 0.00937404794825526 0 0
"противиться" 0 0 0.00863632438034373 0 0 0 0 0.00937404794825526 0.00573493146756896 0
"противника" 0 0 0 0 0 0 0 0.00468702397412763 0.0114698629351379 0
"противоречия" 0.00488639139995114 0 0 0 0.00873934891850557 0.00899064972428674 0 0 0.00191164382252299 0.00979623824451411
"публикой" 0.00488639139995114 0 0 0 0 0.0209781826900024 0 0 0 0
"публичных" 0 0 0 0 0 0.0239750659314313 0 0 0 0
"рабам" 0 0.00562619556655789 0 0 0.00873934891850557 0 0 0.0117175599353191 0 0
"равноправности" 0.0390911311996091 0 0 0 0 0 0 0 0 0
"разбит" 0 0 0 0 0 0 0 0.00703053596119144 0.00955821911261494 0
"развивается" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0.00716486350935015 0 0.00899064972428674 0 0 0 0.00979623824451411
"раздавались" 0 0 0 0 0 0.00299688324142891 0 0.00937404794825526 0.00382328764504597 0.00979623824451411
"разложение" 0.00488639139995114 0.00562619556655789 0 0 0.00436967445925279 0.00299688324142891 0 0.00937404794825526 0 0
"разложения" 0.00488639139995114 0.0112523911331158 0 0 0.00436967445925279 0 0 0.00468702397412763 0.00382328764504597 0
"рассказа" 0.00488639139995114 0 0 0 0 0.00899064972428674 0.010315659170621 0.00703053596119144 0 0
"рассудочности" 0 0 0 0.0573189080748012 0 0 0 0 0 0
"рассуждать" 0.00488639139995114 0.00562619556655789 0 0 0 0.00599376648285783 0.041262636682484 0 0 0
"расчеты" 0.00488639139995114 0.00562619556655789 0 0 0 0 0 0 0.0114698629351379 0
"редактора" 0.00488639139995114 0 0 0 0.0218483722962639 0.00599376648285783 0 0 0 0
"религиозный" 0.00488639139995114 0 0 0 0 0 0 0.00468702397412763 0.00955821911261494 0
"романов" 0.00488639139995114 0 0 0 0 0.0119875329657157 0.010315659170621 0.00234351198706381 0.00191164382252299 0
"романтиков" 0 0 0 0 0 0 0.030946977511863 0 0 0.0489811912225705
"романы" 0 0 0 0 0.00436967445925279 0.00899064972428674 0.020631318341242 0.00234351198706381 0 0.00979623824451411
"рукой" 0.00488639139995114 0 0 0 0 0.0119875329657157 0 0.00234351198706381 0.00382328764504597 0
"сановники" 0 0.0112523911331158 0 0 0 0.00299688324142891 0 0.00703053596119144 0.00382328764504597 0
"своё" 0 0 0.0604542706624061 0 0 0 0 0 0 0.00979623824451411
"связать" 0 0 0 0.0143297270187003 0.0131090233777584 0.00599376648285783 0 0.00234351198706381 0 0
"север" 0 0.00562619556655789 0.0431816219017186 0 0 0 0 0.00234351198706381 0.00191164382252299 0
"северные" 0 0.0112523911331158 0.00863632438034373 0 0 0.00299688324142891 0 0 0.00764657529009195 0
"сейчас" 0 0 0 0.00716486350935015 0 0.00899064972428674 0.010315659170621 0.00703053596119144 0 0
"семейные" 0 0.0281309778327895 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0 0 0
"семья" 0 0.0281309778327895 0 0 0 0 0.020631318341242 0.00234351198706381 0 0
"сердцем" 0.00977278279990227 0 0 0.00716486350935015 0 0 0.010315659170621 0.00468702397412763 0 0.0195924764890282
"сильвестра" 0 0 0.0690905950427498 0 0 0 0 0 0 0
"сильный" 0 0 0 0 0 0.00899064972428674 0 0.00468702397412763 0.00382328764504597 0.00979623824451411
"славянское" 0 0.0225047822662316 0.00863632438034373 0 0.00873934891850557 0 0.010315659170621 0 0 0
"следствие" 0.00977278279990227 0.0112523911331158 0 0.0143297270187003 0 0 0 0.00234351198706381 0.00191164382252299 0
"словно" 0.0146591741998534 0 0 0 0 0.0119875329657157 0.010315659170621 0 0 0
"слоях" 0 0 0 0.0143297270187003 0 0 0 0.00234351198706381 0.00955821911261494 0
"слухи" 0 0 0 0 0 0.00599376648285783 0 0.00703053596119144 0.00573493146756896 0
"смели" 0 0 0.0345452975213749 0 0 0 0 0 0.00764657529009195 0
"смелого" 0 0 0 0 0 0 0 0.00937404794825526 0.00764657529009195 0
"смирение" 0.00488639139995114 0 0 0.00716486350935015 0.0262180467555167 0 0 0 0 0
"смотрела" 0 0 0 0 0.00436967445925279 0.00599376648285783 0 0.00234351198706381 0.00764657529009195 0
"смут" 0 0.00562619556655789 0 0 0 0 0 0 0.0133815067576609 0
"снять" 0.00488639139995114 0 0 0 0 0.00599376648285783 0 0.00234351198706381 0.00764657529009195 0
"собрал" 0 0.00562619556655789 0 0 0 0 0 0.0117175599353191 0.00382328764504597 0
"собственное" 0 0.00562619556655789 0 0 0 0.00899064972428674 0 0.00234351198706381 0.00573493146756896 0
"собственную" 0 0.00562619556655789 0 0 0 0.0149844162071446 0 0.00234351198706381 0.00191164382252299 0
"совершено" 0.00977278279990227 0 0 0 0 0 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"современная" 0.00488639139995114 0.00562619556655789 0 0 0.00436967445925279 0.00299688324142891 0.010315659170621 0 0 0.0293887147335423
"современном" 0 0 0 0.0143297270187003 0.00873934891850557 0.00599376648285783 0 0 0.00191164382252299 0.00979623824451411
"современности" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0 0.0391849529780564
"согласитесь" 0.00977278279990227 0 0 0 0.00873934891850557 0.0119875329657157 0 0 0 0
"созвал" 0 0 0.00863632438034373 0 0 0 0 0.00234351198706381 0.0114698629351379 0
"сознанием" 0.00977278279990227 0.0112523911331158 0 0.0143297270187003 0 0.00299688324142891 0 0 0.00191164382252299 0
"сознаться" 0.00488639139995114 0 0 0 0.0174786978370111 0.00599376648285783 0 0.00234351198706381 0 0
"соображений" 0.00488639139995114 0 0 0.0143297270187003 0 0.00599376648285783 0 0.00468702397412763 0.00191164382252299 0
"состояло" 0 0.0112523911331158 0.0172726487606875 0 0 0 0 0.00703053596119144 0.00191164382252299 0
"сохранились" 0 0 0.0172726487606875 0.00716486350935015 0 0 0 0.00703053596119144 0.00382328764504597 0
"сохраняя" 0 0 0.0259089731410312 0.0143297270187003 0 0.00599376648285783 0 0 0.00191164382252299 0
"сравнении" 0.00977278279990227 0.00562619556655789 0 0 0.00873934891850557 0 0.010315659170621 0.00468702397412763 0 0
"среде" 0.0195455655998045 0.00562619556655789 0 0 0.0131090233777584 0 0 0 0 0
"средством" 0 0.0112523911331158 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00234351198706381 0.00382328764504597 0
"стараясь" 0 0 0.00863632438034373 0.0143297270187003 0 0 0.010315659170621 0.00468702397412763 0.00382328764504597 0
"старшему" 0 0.0393833689659053 0.00863632438034373 0 0 0 0 0 0 0
"старыми" 0 0.0168785866996737 0 0 0.00436967445925279 0.00299688324142891 0.010315659170621 0.00468702397412763 0 0
"стихи" 0.00488639139995114 0 0 0 0.00873934891850557 0 0.020631318341242 0.00468702397412763 0.00191164382252299 0
"стражу" 0 0 0 0 0 0 0 0.00937404794825526 0.00764657529009195 0
"странице" 0 0 0 0 0.0305877212147695 0.00299688324142891 0 0 0 0
"страшной" 0 0.00562619556655789 0 0 0 0.00599376648285783 0 0.00234351198706381 0.00573493146756896 0.00979623824451411
"страшными" 0 0 0 0 0 0 0 0.0117175599353191 0.00573493146756896 0
"строки" 0.00977278279990227 0 0 0.00716486350935015 0.0174786978370111 0.00299688324142891 0 0 0 0
