"prose_lermontov1" "prose_lermontov2" "prose_nekrasov" "prose_pushkin" "prose_turgenev" "verse_lermontov" "verse_nekrasov" "verse_pushkin" "verse_turgenev"
"строгий" 0.00519628984904778 0.00309099901088032 0.00287844333784289 0.00607995136038912 0 0 0 0.00844880027036161 0.00960614793467819
"струны" 0.00259814492452389 0 0 0 0 0.0124711604414791 0.00447247193523861 0.0028162667567872 0
"стук" 0.00259814492452389 0 0.00575688667568579 0 0.0172830971310059 0.00415705348049303 0 0.0028162667567872 0.0192122958693564
"судом" 0 0 0 0.00607995136038912 0.00864154856550294 0.00415705348049303 0.0111811798380965 0 0
"существа" 0.00259814492452389 0.0247279920870425 0.00287844333784289 0 0 0 0 0 0
"тайных" 0 0.00618199802176063 0 0 0 0.0124711604414791 0 0.0028162667567872 0.00960614793467819
"текла" 0 0 0 0 0 0.00623558022073954 0.00894494387047721 0.00844880027036161 0
"телегу" 0 0.00618199802176063 0.00575688667568579 0.00607995136038912 0.0345661942620118 0 0 0 0
"темном" 0.00519628984904778 0.00927299703264095 0 0.00607995136038912 0 0 0.0022362359676193 0.00563253351357441 0
"теперича" 0 0 0.0201491033649003 0 0.00864154856550294 0 0.00447247193523861 0 0
"толкнул" 0.00519628984904778 0.0185459940652819 0 0.00303997568019456 0 0.00207852674024651 0 0 0
"томный" 0.00259814492452389 0.00309099901088032 0 0.00303997568019456 0 0.00623558022073954 0 0.00844880027036161 0.00960614793467819
"тридцать" 0.00259814492452389 0 0.00575688667568579 0.00911992704058368 0.00864154856550294 0 0.00670870790285791 0 0
"трудов" 0 0 0.00863533001352868 0 0 0.00415705348049303 0 0.014081333783936 0
"трус" 0.0103925796980956 0 0 0 0 0.00207852674024651 0.00447247193523861 0.00844880027036161 0
"тяжко" 0 0.00309099901088032 0 0 0 0.00831410696098605 0.00447247193523861 0.00563253351357441 0.00960614793467819
"увидав" 0.00779443477357167 0 0.00287844333784289 0 0.0345661942620118 0 0.00447247193523861 0 0
"увидать" 0 0.00618199802176063 0.00287844333784289 0 0 0.00623558022073954 0.00670870790285791 0 0.00960614793467819
"увидимся" 0.00779443477357167 0.00618199802176063 0 0.00911992704058368 0 0.00415705348049303 0 0 0
"угас" 0 0 0 0 0 0.00831410696098605 0.00670870790285791 0.00844880027036161 0
"уголок" 0 0.00309099901088032 0 0.00303997568019456 0 0 0.0022362359676193 0.0197138672975104 0
"удалиться" 0.00519628984904778 0.0154549950544016 0 0.00303997568019456 0 0 0.00447247193523861 0 0
"удары" 0 0.0185459940652819 0 0 0 0.00207852674024651 0.00670870790285791 0 0
"удивлением" 0.00779443477357167 0.00618199802176063 0.00575688667568579 0.00607995136038912 0.00864154856550294 0 0 0 0
"уединенный" 0 0 0 0 0 0.00623558022073954 0.0022362359676193 0.0168976005407232 0
"ужасное" 0.00519628984904778 0.0123639960435213 0 0.00303997568019456 0 0 0.00447247193523861 0.0028162667567872 0
"узнала" 0 0.00309099901088032 0 0.0182398540811674 0 0.00415705348049303 0 0.0028162667567872 0
"улыбке" 0.00519628984904778 0.0185459940652819 0 0 0 0.00415705348049303 0 0 0
"улыбки" 0.00519628984904778 0.00618199802176063 0 0 0 0.00831410696098605 0.00447247193523861 0 0
"умолк" 0 0.00309099901088032 0 0.00303997568019456 0.00864154856550294 0.00207852674024651 0 0.0168976005407232 0
"утес" 0.00779443477357167 0.00309099901088032 0 0 0 0.00415705348049303 0.0022362359676193 0.00844880027036161 0
"фонарь" 0.00259814492452389 0.0123639960435213 0 0.00303997568019456 0.0172830971310059 0.00207852674024651 0 0.0028162667567872 0
"хитрый" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0 0 0.00207852674024651 0.0022362359676193 0.0112650670271488 0.00960614793467819
"хладной" 0 0 0 0 0 0.0103926337012326 0 0.014081333783936 0
"ходили" 0.00779443477357167 0.00618199802176063 0 0 0.00864154856550294 0.00415705348049303 0.0022362359676193 0.0028162667567872 0
"холм" 0.00259814492452389 0 0 0 0 0.00207852674024651 0 0.014081333783936 0.0288184438040346
"царей" 0 0 0 0 0 0.00831410696098605 0.0022362359676193 0.0112650670271488 0.00960614793467819
"цветов" 0.00259814492452389 0 0.00287844333784289 0 0 0.0103926337012326 0.00447247193523861 0 0.00960614793467819
"целовал" 0.00519628984904778 0.00309099901088032 0.00287844333784289 0 0 0 0.00670870790285791 0.0028162667567872 0.0192122958693564
"цепей" 0 0 0 0 0 0.0145496871817256 0.00447247193523861 0 0.00960614793467819
"частию" 0.0155888695471433 0 0.00575688667568579 0.00607995136038912 0 0 0 0 0
"чашу" 0 0.00309099901088032 0 0 0 0.00415705348049303 0 0.0197138672975104 0
"читает" 0 0 0.00287844333784289 0 0 0.00831410696098605 0.00670870790285791 0.00563253351357441 0
"шаги" 0.00779443477357167 0.00927299703264095 0.00287844333784289 0.00303997568019456 0.00864154856550294 0 0.0022362359676193 0 0
"шапка" 0.00779443477357167 0.00927299703264095 0 0.00911992704058368 0 0.00207852674024651 0 0 0
"шепотом" 0.00779443477357167 0.0185459940652819 0 0 0 0.00207852674024651 0 0 0
"широкая" 0.00779443477357167 0.00309099901088032 0 0 0 0.00415705348049303 0.0022362359676193 0.00563253351357441 0.00960614793467819
"шоссе" 0 0 0.0287844333784289 0 0 0 0 0 0
"шпаги" 0 0 0 0.027359781121751 0 0 0 0.0028162667567872 0
"шумя" 0 0.00309099901088032 0 0 0.00864154856550294 0.00831410696098605 0 0.00563253351357441 0.0192122958693564
"щеках" 0.0103925796980956 0 0 0.00303997568019456 0.00864154856550294 0.00623558022073954 0.0022362359676193 0 0
"экой" 0.00779443477357167 0.00618199802176063 0 0 0.0259246456965088 0 0.00447247193523861 0 0
"iii" 0 0.00309099901088032 0.00575688667568579 0.00607995136038912 0 0 0 0.00844880027036161 0.0192122958693564
"ада" 0 0.00927299703264095 0 0 0 0.0124711604414791 0 0 0
"барон" 0 0 0 0 0 0.00831410696098605 0 0.014081333783936 0
"барыне" 0.00259814492452389 0.00309099901088032 0 0 0.0518492913930176 0 0 0.0028162667567872 0
"бег" 0 0 0 0 0 0.00623558022073954 0 0.014081333783936 0.00960614793467819
"бежали" 0.00519628984904778 0.00309099901088032 0 0.00911992704058368 0 0 0.0022362359676193 0.0028162667567872 0.00960614793467819
"безобразный" 0 0.0154549950544016 0.00287844333784289 0 0 0.00415705348049303 0.0022362359676193 0 0
"беспокойства" 0.0129907246226194 0.00927299703264095 0 0.00303997568019456 0 0 0 0 0
"бесы" 0 0 0 0 0 0 0.00447247193523861 0.0197138672975104 0
"блажен" 0 0 0 0 0 0.00207852674024651 0.00670870790285791 0.014081333783936 0
"бледное" 0 0.00618199802176063 0.00287844333784289 0 0 0.00623558022073954 0 0.0028162667567872 0.0192122958693564
"блестят" 0.00259814492452389 0 0 0 0 0.00623558022073954 0.00670870790285791 0.0028162667567872 0.00960614793467819
"боги" 0 0 0 0 0 0 0.0022362359676193 0.0197138672975104 0.00960614793467819
"божия" 0 0.00618199802176063 0.00287844333784289 0.00607995136038912 0.00864154856550294 0.00207852674024651 0.0022362359676193 0.0028162667567872 0
"бока" 0 0.00618199802176063 0.00287844333784289 0.00303997568019456 0 0.00207852674024651 0.00447247193523861 0 0.0192122958693564
"болота" 0 0.00309099901088032 0.0172706600270574 0 0 0 0.00447247193523861 0 0
"болото" 0 0.00309099901088032 0.0230275467027432 0 0 0 0 0 0
"бою" 0 0 0 0.00303997568019456 0 0.0103926337012326 0 0.00844880027036161 0
"брани" 0 0.00309099901088032 0 0 0 0.00207852674024651 0.00670870790285791 0.0112650670271488 0
"будущность" 0.00259814492452389 0.00927299703264095 0 0 0 0.00623558022073954 0.00447247193523861 0 0
"бывают" 0.00779443477357167 0.00309099901088032 0.00863533001352868 0 0 0.00207852674024651 0.0022362359676193 0 0
"ваня" 0 0 0 0 0 0 0.0111811798380965 0 0.0384245917387128
"вашем" 0.00519628984904778 0 0.00575688667568579 0.00303997568019456 0 0.00207852674024651 0 0.00844880027036161 0
"вдохновений" 0 0 0 0 0 0.0124711604414791 0 0.00844880027036161 0
"вдохновенный" 0 0 0 0 0 0.00831410696098605 0.0022362359676193 0.0112650670271488 0
"велела" 0 0 0 0.00303997568019456 0.0345661942620118 0.00415705348049303 0.0022362359676193 0.0028162667567872 0
"великого" 0 0.00309099901088032 0 0 0 0.00623558022073954 0.00447247193523861 0.00844880027036161 0
"вершине" 0.0181870144716672 0 0 0 0 0.00207852674024651 0.0022362359676193 0 0
"веселых" 0 0.00309099901088032 0 0 0 0.00623558022073954 0.00447247193523861 0.00844880027036161 0
"веслом" 0 0 0.0172706600270574 0 0 0.00207852674024651 0 0.0028162667567872 0.00960614793467819
"ветр" 0 0 0 0 0 0.00623558022073954 0 0.0112650670271488 0.0192122958693564
"вечор" 0 0 0 0.00303997568019456 0.00864154856550294 0 0 0.0197138672975104 0
"вихрем" 0 0.00618199802176063 0 0 0 0.00831410696098605 0.00670870790285791 0 0
"вкус" 0.00259814492452389 0 0 0 0 0.00415705348049303 0.00447247193523861 0.0112650670271488 0
"владыко" 0 0 0 0.0243198054415565 0 0 0 0.0028162667567872 0
"влево" 0 0 0.0143922166892145 0 0 0.00207852674024651 0.00670870790285791 0 0
"влечет" 0 0.00309099901088032 0 0 0 0.00415705348049303 0.00447247193523861 0.0112650670271488 0
"внутренно" 0.0129907246226194 0.00618199802176063 0 0 0 0.00207852674024651 0.0022362359676193 0 0
"водится" 0.00259814492452389 0 0.00287844333784289 0.00303997568019456 0 0 0.0134174158057158 0 0
"воет" 0 0.00618199802176063 0 0 0 0.00415705348049303 0 0.014081333783936 0
"вождь" 0 0 0 0 0 0.00207852674024651 0.0022362359676193 0.0197138672975104 0
"возвратясь" 0.00779443477357167 0.00309099901088032 0.00287844333784289 0.00303997568019456 0 0 0 0.00844880027036161 0
"возможность" 0.00519628984904778 0 0.00863533001352868 0 0 0 0.00894494387047721 0 0
"возьмет" 0 0.00309099901088032 0.00575688667568579 0 0 0.00415705348049303 0.00670870790285791 0 0.00960614793467819
"вольной" 0.00259814492452389 0 0 0 0 0.00831410696098605 0.00447247193523861 0.00563253351357441 0
"вопросом" 0 0.00309099901088032 0.00575688667568579 0.00911992704058368 0.00864154856550294 0 0.00447247193523861 0 0
"воры" 0.00519628984904778 0.00309099901088032 0 0.00911992704058368 0 0 0.00447247193523861 0.0028162667567872 0
"воспоминания" 0.00259814492452389 0.00618199802176063 0.00575688667568579 0 0 0.00207852674024651 0.0022362359676193 0.0028162667567872 0.00960614793467819
"вселенной" 0 0.00618199802176063 0 0 0 0.0103926337012326 0.0022362359676193 0.0028162667567872 0
"вспомнишь" 0 0 0 0 0 0.00831410696098605 0 0 0.048030739673391
"вставай" 0 0.0216369930761622 0 0 0.0172830971310059 0 0 0 0
"встретили" 0.00519628984904778 0.0123639960435213 0.00575688667568579 0 0 0 0 0.0028162667567872 0
"вступил" 0.00259814492452389 0.00309099901088032 0 0.00303997568019456 0.00864154856550294 0.00415705348049303 0.00447247193523861 0 0.00960614793467819
"вторых" 0.00519628984904778 0.00309099901088032 0.00575688667568579 0 0.00864154856550294 0.00207852674024651 0.00447247193523861 0 0
"входит" 0.00519628984904778 0 0 0 0 0.00831410696098605 0.0022362359676193 0.00563253351357441 0
"выйдет" 0 0.00309099901088032 0.0115137733513716 0 0 0.00207852674024651 0.00447247193523861 0 0.00960614793467819
"выражением" 0.00259814492452389 0.00927299703264095 0.00287844333784289 0.00911992704058368 0.00864154856550294 0 0 0 0
"выразить" 0.00519628984904778 0.00309099901088032 0 0.00303997568019456 0 0.00415705348049303 0.0022362359676193 0.0028162667567872 0.00960614793467819
"вырвал" 0 0.0154549950544016 0.00287844333784289 0.00607995136038912 0 0 0 0.0028162667567872 0
"гибели" 0 0.00927299703264095 0 0 0 0.00623558022073954 0 0.00844880027036161 0
"гибель" 0 0.00309099901088032 0.00287844333784289 0 0 0.00623558022073954 0.0022362359676193 0.00844880027036161 0
"глубокая" 0.00779443477357167 0.00618199802176063 0.00287844333784289 0.00303997568019456 0 0.00207852674024651 0.0022362359676193 0 0
"глуп" 0.00259814492452389 0 0 0.00303997568019456 0 0.00207852674024651 0.00447247193523861 0.00563253351357441 0.0192122958693564
"головами" 0.00259814492452389 0.00618199802176063 0.00863533001352868 0.00303997568019456 0 0.00207852674024651 0.0022362359676193 0 0
"головушка" 0.00259814492452389 0 0.00287844333784289 0.0182398540811674 0 0 0.0022362359676193 0 0
"голубые" 0.00259814492452389 0.00618199802176063 0 0.00303997568019456 0.00864154856550294 0.00415705348049303 0.0022362359676193 0 0.00960614793467819
"горьких" 0 0 0 0.00303997568019456 0.00864154856550294 0.0103926337012326 0 0.0028162667567872 0.00960614793467819
"государыня" 0 0 0 0.027359781121751 0 0 0 0 0
"грачева" 0 0 0.0259059900405861 0 0 0 0 0 0
"грехи" 0 0 0 0 0.0172830971310059 0.00207852674024651 0.00670870790285791 0.00844880027036161 0
"грубо" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0.00303997568019456 0 0.00207852674024651 0.00447247193523861 0.0028162667567872 0
"грузии" 0.0103925796980956 0 0 0 0 0.00207852674024651 0 0.0112650670271488 0
"грустен" 0 0 0 0.00303997568019456 0 0.00415705348049303 0.0022362359676193 0.014081333783936 0
"грустить" 0.00779443477357167 0.00309099901088032 0 0 0 0.00831410696098605 0.0022362359676193 0 0
"губам" 0.0103925796980956 0.00618199802176063 0.00287844333784289 0 0 0 0 0 0.0192122958693564
"дав" 0 0.00309099901088032 0 0.00607995136038912 0 0.00831410696098605 0.0022362359676193 0.0028162667567872 0
"давать" 0 0.00309099901088032 0.00575688667568579 0.00911992704058368 0 0 0.0022362359676193 0.00563253351357441 0
"дальний" 0.00519628984904778 0.00618199802176063 0 0 0 0.00415705348049303 0 0.00563253351357441 0.00960614793467819
"дверям" 0 0.00927299703264095 0.00287844333784289 0.00911992704058368 0 0.00207852674024651 0.0022362359676193 0 0
"движение" 0 0.00309099901088032 0.00863533001352868 0.0151998784009728 0 0 0 0 0
"движенье" 0 0 0 0 0 0.00831410696098605 0.00894494387047721 0.0028162667567872 0
"действия" 0.00779443477357167 0 0.00863533001352868 0.00911992704058368 0 0 0 0 0
"делом" 0 0 0.00863533001352868 0.00607995136038912 0.00864154856550294 0 0.0022362359676193 0.00563253351357441 0
"дем" 0 0 0.0259059900405861 0 0 0 0 0 0
"дерево" 0 0.00309099901088032 0.00575688667568579 0.00607995136038912 0 0.00415705348049303 0.0022362359676193 0 0.00960614793467819
"дерзкий" 0.00519628984904778 0.00618199802176063 0 0 0 0.00207852674024651 0.00670870790285791 0.0028162667567872 0
"дерзость" 0.0103925796980956 0 0 0.0121599027207782 0 0 0 0.0028162667567872 0
"добычу" 0.00259814492452389 0.00927299703264095 0.00575688667568579 0 0 0.00415705348049303 0 0.0028162667567872 0
"долгие" 0 0 0 0 0 0.00207852674024651 0.0022362359676193 0.0112650670271488 0.0288184438040346
"долгу" 0 0 0 0.0182398540811674 0.0172830971310059 0 0 0.0028162667567872 0
"долин" 0 0 0 0 0 0.0103926337012326 0.0022362359676193 0.00844880027036161 0
"дорог" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0 0 0.00415705348049303 0.00894494387047721 0 0
"дорогою" 0 0 0 0.00911992704058368 0 0.00415705348049303 0.0022362359676193 0.00844880027036161 0
"дочерью" 0.0103925796980956 0 0 0.00911992704058368 0 0 0.00447247193523861 0 0
"дремлют" 0 0 0 0 0 0 0.00447247193523861 0.0112650670271488 0.0288184438040346
"дрожащим" 0.00519628984904778 0.00618199802176063 0.00287844333784289 0.0121599027207782 0 0 0 0 0
"дружески" 0.00519628984904778 0 0.00287844333784289 0.0121599027207782 0 0.00207852674024651 0.0022362359676193 0 0
"дуб" 0 0 0 0 0 0.00623558022073954 0.0022362359676193 0.00563253351357441 0.0288184438040346
"дурно" 0.0155888695471433 0.00309099901088032 0 0.00303997568019456 0 0 0.0022362359676193 0 0
"дыханием" 0 0.00309099901088032 0.00287844333784289 0.00607995136038912 0 0.00623558022073954 0.0022362359676193 0 0.00960614793467819
"ездил" 0.00259814492452389 0 0.0143922166892145 0.00303997568019456 0 0.00207852674024651 0 0.0028162667567872 0
"жалкий" 0 0 0 0 0 0.0103926337012326 0.00670870790285791 0.0028162667567872 0
"жалко" 0.0103925796980956 0.00309099901088032 0 0 0 0.00415705348049303 0.00447247193523861 0 0
"жалок" 0 0 0.00287844333784289 0 0 0.00831410696098605 0.00447247193523861 0.00563253351357441 0
"желаний" 0 0.00309099901088032 0 0 0 0.00831410696098605 0.00670870790285791 0.0028162667567872 0
"жестоко" 0 0.00309099901088032 0.00287844333784289 0.00303997568019456 0 0.00415705348049303 0.0022362359676193 0.00844880027036161 0
"жестокой" 0 0 0 0 0 0.00415705348049303 0.0111811798380965 0.00563253351357441 0
"живого" 0 0.00618199802176063 0.00287844333784289 0.00607995136038912 0 0 0.00670870790285791 0.0028162667567872 0
"жизнию" 0.00259814492452389 0 0 0.00607995136038912 0 0.00415705348049303 0 0.00844880027036161 0.00960614793467819
"журнал" 0.00519628984904778 0 0 0 0 0.00207852674024651 0.00670870790285791 0.00563253351357441 0.00960614793467819
"забыв" 0 0 0 0 0.00864154856550294 0.00207852674024651 0.00670870790285791 0.0112650670271488 0
"забыла" 0.00259814492452389 0.00618199802176063 0 0 0 0.00415705348049303 0 0.0028162667567872 0.0288184438040346
"заметно" 0.00519628984904778 0 0 0.00607995136038912 0.00864154856550294 0 0.00670870790285791 0 0.00960614793467819
"занять" 0.00259814492452389 0 0 0 0 0.00623558022073954 0.00670870790285791 0.00563253351357441 0
"запах" 0 0.00618199802176063 0 0 0.00864154856550294 0.00207852674024651 0.0022362359676193 0.00563253351357441 0.0192122958693564
"здоровье" 0 0 0 0.0121599027207782 0 0.00207852674024651 0.00447247193523861 0.0028162667567872 0.00960614793467819
"зефир" 0 0 0 0 0 0.00623558022073954 0.0022362359676193 0.00844880027036161 0.0192122958693564
"злодеев" 0 0.00927299703264095 0 0.0182398540811674 0 0 0 0 0
"знаком" 0.00259814492452389 0 0.00287844333784289 0.00303997568019456 0 0.00207852674024651 0.00894494387047721 0.0028162667567872 0
"знакомы" 0.00259814492452389 0 0.00575688667568579 0 0 0.00415705348049303 0.00447247193523861 0.00563253351357441 0
"знамена" 0 0.00309099901088032 0 0.00607995136038912 0 0.00831410696098605 0 0.00563253351357441 0
"знамя" 0 0.00309099901088032 0 0 0 0.00415705348049303 0.00447247193523861 0.00844880027036161 0.00960614793467819
"зову" 0 0 0 0 0 0 0.0022362359676193 0.0168976005407232 0.0192122958693564
"золотом" 0.00519628984904778 0.00309099901088032 0 0 0 0.00623558022073954 0.0022362359676193 0.0028162667567872 0.00960614793467819
"игрой" 0 0 0 0 0 0.00831410696098605 0.00670870790285791 0.00563253351357441 0
"идеал" 0 0 0 0 0 0.00207852674024651 0.00447247193523861 0.0168976005407232 0
"идей" 0.00519628984904778 0 0 0 0 0 0.0156536517733351 0 0
"изволь" 0 0 0.00575688667568579 0.0182398540811674 0.00864154856550294 0 0 0 0
"изумленный" 0 0 0 0.0121599027207782 0.00864154856550294 0.00415705348049303 0 0.00563253351357441 0
"испугалась" 0 0.0154549950544016 0.00287844333784289 0.00607995136038912 0 0.00207852674024651 0 0 0
"испугался" 0.00779443477357167 0.00309099901088032 0.00575688667568579 0.00911992704058368 0 0 0 0 0
"испытал" 0 0.00618199802176063 0 0 0 0.00623558022073954 0.00447247193523861 0.00563253351357441 0
"истину" 0.00519628984904778 0 0.00575688667568579 0.00911992704058368 0 0.00207852674024651 0 0.0028162667567872 0
"исчезла" 0 0 0.00575688667568579 0.00607995136038912 0.00864154856550294 0.00207852674024651 0.00670870790285791 0 0
"казаками" 0 0.0123639960435213 0 0.0121599027207782 0 0 0 0.0028162667567872 0
"кивнул" 0.00519628984904778 0.00618199802176063 0 0.00607995136038912 0.0172830971310059 0.00207852674024651 0 0 0
"кланяется" 0.00519628984904778 0.00309099901088032 0.0172706600270574 0 0 0 0 0 0
"коих" 0 0.0154549950544016 0 0.00303997568019456 0 0 0.0022362359676193 0.00563253351357441 0
"коляска" 0.0181870144716672 0 0.00287844333784289 0 0 0 0.0022362359676193 0 0
"коне" 0.00259814492452389 0.00618199802176063 0 0.00303997568019456 0 0.00623558022073954 0 0.0028162667567872 0.00960614793467819
"коснулся" 0.00259814492452389 0 0 0.00303997568019456 0 0 0.00670870790285791 0.00844880027036161 0.00960614793467819
"косу" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0 0 0.00415705348049303 0.00447247193523861 0 0.00960614793467819
"красавицы" 0.00259814492452389 0 0.00287844333784289 0 0 0.00415705348049303 0.00894494387047721 0.0028162667567872 0
"крепче" 0.00519628984904778 0.0123639960435213 0 0 0.00864154856550294 0.00207852674024651 0 0.0028162667567872 0
"крестьяне" 0 0.00309099901088032 0.0115137733513716 0.00607995136038912 0 0 0.00447247193523861 0 0
"крестьянин" 0 0.00618199802176063 0.00863533001352868 0.00303997568019456 0.00864154856550294 0 0.00447247193523861 0 0
"кричали" 0.00259814492452389 0.00618199802176063 0.00575688667568579 0.00303997568019456 0 0 0.00447247193523861 0.0028162667567872 0
"кричать" 0 0.00618199802176063 0.00863533001352868 0 0 0 0.00894494387047721 0 0
"кружок" 0 0.00618199802176063 0.00287844333784289 0.00911992704058368 0 0.00207852674024651 0.0022362359676193 0.0028162667567872 0
"крылом" 0 0 0.00287844333784289 0.00303997568019456 0 0.00415705348049303 0.00447247193523861 0.00563253351357441 0.00960614793467819
"кузмича" 0 0 0 0.027359781121751 0 0 0 0 0
"кусок" 0.00259814492452389 0.00927299703264095 0.00287844333784289 0 0 0.00207852674024651 0.0022362359676193 0.0028162667567872 0.00960614793467819
"кустами" 0.00259814492452389 0.0123639960435213 0.00575688667568579 0 0 0.00207852674024651 0 0.0028162667567872 0
"кустарник" 0.00779443477357167 0.00618199802176063 0.00575688667568579 0 0 0 0 0.00563253351357441 0
"лампады" 0 0.00309099901088032 0 0 0 0.0124711604414791 0 0.00563253351357441 0
"легким" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0 0 0.00207852674024651 0 0.00563253351357441 0.0288184438040346
"лежат" 0 0 0 0 0 0.00207852674024651 0.00670870790285791 0.00563253351357441 0.0288184438040346
"лире" 0 0 0 0 0 0 0 0.0225301340542976 0.00960614793467819
"лирой" 0 0 0 0 0 0.00207852674024651 0.00894494387047721 0.0112650670271488 0
"листьев" 0 0.0185459940652819 0 0 0 0.00415705348049303 0 0.0028162667567872 0
"лугов" 0 0 0.00575688667568579 0 0 0.00207852674024651 0.00894494387047721 0 0.0192122958693564
"лучшее" 0.00779443477357167 0 0.00863533001352868 0.00303997568019456 0 0 0.00447247193523861 0 0
"лучших" 0.00519628984904778 0 0 0 0 0.0145496871817256 0 0 0
"людях" 0 0 0.0115137733513716 0.00303997568019456 0 0.00623558022073954 0.0022362359676193 0 0
"мальчишка" 0.00519628984904778 0.00309099901088032 0.0115137733513716 0.00303997568019456 0 0 0 0.0028162667567872 0
"маненечко" 0 0 0.0259059900405861 0 0 0 0 0 0
"машу" 0 0 0 0.027359781121751 0 0 0 0 0
"мелкий" 0.00259814492452389 0.00309099901088032 0 0.00303997568019456 0 0.00207852674024651 0.00670870790285791 0.0028162667567872 0.00960614793467819
"мелких" 0 0 0.00287844333784289 0 0 0.00415705348049303 0.00894494387047721 0.0028162667567872 0.00960614793467819
"мест" 0 0.00309099901088032 0.00287844333784289 0 0 0.00415705348049303 0.00670870790285791 0.00563253351357441 0
"месту" 0.00259814492452389 0.00618199802176063 0.00575688667568579 0.00607995136038912 0 0.00207852674024651 0.0022362359676193 0 0
"мечтанье" 0 0 0 0 0 0.0103926337012326 0 0.0112650670271488 0
"мешает" 0.00519628984904778 0.00927299703264095 0.00575688667568579 0 0 0.00207852674024651 0.0022362359676193 0 0
"милостив" 0 0.00309099901088032 0.00863533001352868 0.00607995136038912 0 0 0.00670870790285791 0 0
"милы" 0.00519628984904778 0 0 0 0 0.00415705348049303 0.00447247193523861 0.00563253351357441 0.00960614793467819
"молить" 0 0 0.00287844333784289 0.0151998784009728 0 0 0 0.00844880027036161 0
"молодежь" 0.0155888695471433 0.00309099901088032 0 0 0 0.00207852674024651 0 0.0028162667567872 0
"молчу" 0 0.00309099901088032 0 0 0 0.00415705348049303 0.00894494387047721 0 0.0192122958693564
"морем" 0 0 0 0.00303997568019456 0 0.0124711604414791 0 0.0028162667567872 0.00960614793467819
"москва" 0 0.00309099901088032 0 0 0 0.00831410696098605 0.0022362359676193 0.00844880027036161 0
"москве" 0.0129907246226194 0.00309099901088032 0 0 0 0 0.0022362359676193 0.0028162667567872 0.00960614793467819
"мрамор" 0.00259814492452389 0 0 0 0 0.00415705348049303 0 0.0168976005407232 0
"мрачные" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0.00303997568019456 0 0 0.0022362359676193 0.0112650670271488 0
"мрачным" 0.00259814492452389 0.00927299703264095 0.00287844333784289 0 0 0.00623558022073954 0 0.0028162667567872 0
"мщения" 0 0.0185459940652819 0 0 0 0.00207852674024651 0.0022362359676193 0.0028162667567872 0
"надел" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0.00911992704058368 0.00864154856550294 0 0 0.0028162667567872 0
"найдется" 0.00519628984904778 0 0.00863533001352868 0.00607995136038912 0 0.00207852674024651 0.0022362359676193 0 0
"народе" 0 0.00927299703264095 0.00287844333784289 0 0 0 0.00670870790285791 0.00563253351357441 0
"народы" 0 0 0 0 0 0.00623558022073954 0.0022362359676193 0.014081333783936 0
"наружность" 0.00519628984904778 0.00927299703264095 0.00575688667568579 0.00303997568019456 0 0 0.0022362359676193 0 0
"насмешки" 0.0103925796980956 0.00927299703264095 0.00287844333784289 0.00303997568019456 0 0 0 0 0
"насчет" 0.0129907246226194 0 0 0.00607995136038912 0.00864154856550294 0 0.0022362359676193 0 0
"находится" 0.00259814492452389 0.00309099901088032 0.00863533001352868 0.00911992704058368 0.00864154856550294 0 0 0 0
"начальство" 0.00519628984904778 0 0.00287844333784289 0.00303997568019456 0 0 0.0111811798380965 0 0
"начать" 0.00519628984904778 0.00618199802176063 0.00575688667568579 0.00303997568019456 0 0.00415705348049303 0 0 0
"начинается" 0.00779443477357167 0.00618199802176063 0.00287844333784289 0 0 0 0.00670870790285791 0 0
"начинал" 0.0129907246226194 0.00309099901088032 0 0 0.0172830971310059 0 0.0022362359676193 0 0
"начинала" 0.0103925796980956 0.00618199802176063 0 0 0 0.00207852674024651 0.00447247193523861 0 0
"начинали" 0.0103925796980956 0.00927299703264095 0.00575688667568579 0 0 0 0 0 0
"начинало" 0.00779443477357167 0.0123639960435213 0 0.00607995136038912 0 0 0 0 0
"начнет" 0.00259814492452389 0 0.00575688667568579 0 0 0.00415705348049303 0.00894494387047721 0 0
"нашими" 0.00779443477357167 0.00618199802176063 0.00863533001352868 0 0 0 0.0022362359676193 0 0
"нашла" 0.00259814492452389 0.00309099901088032 0 0.00303997568019456 0.0345661942620118 0.00207852674024651 0.0022362359676193 0 0
"небесной" 0 0.00618199802176063 0 0 0 0.00831410696098605 0.0022362359676193 0.0028162667567872 0.00960614793467819
"небосклоне" 0.00519628984904778 0.0154549950544016 0 0 0 0.00415705348049303 0 0 0
"невольный" 0 0 0 0 0 0.00831410696098605 0.0022362359676193 0.0112650670271488 0
"недалеко" 0 0.00618199802176063 0.00575688667568579 0.00607995136038912 0 0.00207852674024651 0 0 0.0192122958693564
"немец" 0.00259814492452389 0 0.00287844333784289 0 0 0.00623558022073954 0.00447247193523861 0.0028162667567872 0.00960614793467819
"немые" 0.00259814492452389 0 0 0 0 0.00207852674024651 0.00447247193523861 0.00844880027036161 0.0192122958693564
