"diary_tolstaya-korolenko" "diary_uspensky" "epistulae_gogol1" "epistulae_gogol2" "epistulae_nekrasov" "epistulae_pushkin" "epistulae_saltykov" "epistulae_turgenev1" "epistulae_turgenev2" "memoir_annenkov" "memoir_herzen" "memoir_panaev" "memoir_vigel" "travelog_bellinsgausen" "travelog_bronevsky" "travelog_davydov" "travelog_kruzenshtern" "travelog_litke"
"воспитание" 0 0 0.00604425908716577 0.00871143375680581 0 0.00332049408952052 0.00107998358424952 0.000483673597709322 0.00266096156507115 0 0.00364746075940133 0.00123394331264422 0.0113271274404811 0 0.00194917525522013 0.00376955456430232 0.00154826323571534 0
"главного" 0 0 0.00151106477179144 0 0 0.00083012352238013 0.00161997537637428 0.00145102079312797 0.00266096156507115 0.00132189453925366 0 0 0.0118419968695939 0.00352843210590942 0.0058475257656604 0 0.002322394853573 0.00652381918872684
"государства" 0 0 0.000755532385895721 0.000725952813067151 0 0 0.00053999179212476 0.000483673597709322 0 0.0171846290102976 0.00121582025313378 0 0.0113271274404811 0 0.0029237628828302 0 0.0154826323571534 0.000724868798747427
"деревьев" 0 0 0.00302212954358289 0 0 0 0.00161997537637428 0.00145102079312797 0.00106438462602846 0 0.00121582025313378 0 0.00102973885822555 0.0148194148448196 0.00730940720707551 0.00628259094050386 0.00774131617857668 0.000724868798747427
"доказать" 0 0.0190675946229383 0.00226659715768716 0.0043557168784029 0.00308098049123153 0.00498074113428078 0.0026999589606238 0.00628775677022118 0.00532192313014231 0.00264378907850732 0 0 0.00154460828733833 0.000705686421181884 0.00194917525522013 0.00125651818810077 0 0.00434921279248456
"дотоле" 0 0 0.000755532385895721 0.0058076225045372 0 0.00083012352238013 0 0 0 0.00528757815701463 0 0 0.0252286020265261 0 0.000487293813805034 0 0 0.00217460639624228
"дошли" 0 0 0.00226659715768716 0.00871143375680581 0.00431337268772414 0.00166024704476026 0 0.00386938878167457 0.00372534619109962 0.00132189453925366 0.00121582025313378 0.00246788662528843 0.00205947771645111 0.00141137284236377 0.00243646906902517 0.00125651818810077 0.00154826323571534 0.00724868798747427
"думая" 0.0298715523250025 0 0.000755532385895721 0.00871143375680581 0.00431337268772414 0.00332049408952052 0.00053999179212476 0 0.000532192313014231 0 0.00851074177193644 0.00370182993793265 0.00308921657467666 0 0.0043856443242453 0.0100521455048062 0.002322394853573 0.00144973759749485
"жителями" 0 0 0.00151106477179144 0 0 0.00249037056714039 0 0 0 0 0.00121582025313378 0 0.00411895543290222 0.00493980494827319 0.00828399483468557 0.00502607275240309 0.0147085007392957 0.00434921279248456
"занимает" 0.00995718410833416 0 0.00906638863074866 0.000725952813067151 0.00184858829473892 0.00249037056714039 0.00377994254487332 0.00145102079312797 0.00212876925205692 0 0.00121582025313378 0.00123394331264422 0.000514869429112777 0.00352843210590942 0.0058475257656604 0.00753910912860464 0.000774131617857668 0.00434921279248456
"заочно" 0 0 0.00755532385895721 0.00871143375680581 0.000616196098246306 0.00747111170142117 0.00431993433699808 0.00532040957480254 0.00638630775617077 0.00132189453925366 0 0.00123394331264422 0.00102973885822555 0 0 0 0 0
"затруднения" 0 0 0 0.0014519056261343 0.00308098049123153 0.00249037056714039 0.00323995075274856 0.00773877756334915 0.00266096156507115 0.00396568361776098 0.00121582025313378 0 0.00257434714556388 0.000705686421181884 0.00389835051044027 0.00125651818810077 0.00774131617857668 0.000724868798747427
"императору" 0 0 0 0 0 0.00664098817904104 0.00107998358424952 0.000967347195418644 0.000532192313014231 0 0.00486328101253511 0.00246788662528843 0.00617843314935332 0.000705686421181884 0.00877128864849061 0.00376955456430232 0.0100637110321497 0.000724868798747427
"кланяйтесь" 0 0 0.00226659715768716 0.000725952813067151 0.00123239219649261 0.00166024704476026 0.00755988508974664 0.0125755135404424 0.00957946163425616 0 0 0 0 0 0 0 0.000774131617857668 0
"копейки" 0 0.00953379731146916 0.00226659715768716 0.0108892921960073 0.00246478439298522 0.00249037056714039 0.00215996716849904 0.0043530623793839 0.00425753850411385 0 0.0133740227844715 0.00123394331264422 0 0 0.00341105669663524 0 0 0.000724868798747427
"кук" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0409298124285492 0 0 0.00696718456071901 0
"лечь" 0.00995718410833416 0 0 0 0.00123239219649261 0 0.00053999179212476 0.000967347195418644 0.000532192313014231 0 0.00121582025313378 0 0 0.00352843210590942 0.00243646906902517 0.00251303637620155 0.0131602375035804 0.0217460639624228
"любопытство" 0 0.00953379731146916 0.00151106477179144 0.0014519056261343 0.000616196098246306 0.00166024704476026 0.00107998358424952 0.000967347195418644 0.000532192313014231 0.00264378907850732 0 0.00616971656322109 0.00772304143669165 0.00564549136945507 0.0058475257656604 0.00502607275240309 0.00619305294286135 0
"мачты" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00564549136945507 0.015106108227956 0.00753910912860464 0.0100637110321497 0.00652381918872684
"мясо" 0 0 0 0 0.000616196098246306 0 0.00053999179212476 0.000483673597709322 0 0 0.00243164050626755 0 0.000514869429112777 0.00987960989654637 0.0043856443242453 0.0339259910787209 0.00541892132500368 0.00289947519498971
"народу" 0 0 0.00302212954358289 0 0.00123239219649261 0.00332049408952052 0.0026999589606238 0.00290204158625593 0.00159657693904269 0.00925326177477561 0.00729492151880266 0.00123394331264422 0.00308921657467666 0.00211705926354565 0.00779670102088054 0.00125651818810077 0.002322394853573 0
"определили" 0 0 0 0 0 0 0 0.000967347195418644 0 0.00132189453925366 0 0.00123394331264422 0.00102973885822555 0.0289331432684572 0.000487293813805034 0 0.00541892132500368 0.00869842558496912
"палубе" 0.00995718410833416 0 0 0 0 0 0 0 0 0 0.00121582025313378 0 0 0.030344516110821 0.00633481957946544 0.00376955456430232 0.00309652647143067 0.00144973759749485
"перевести" 0 0.00953379731146916 0.00302212954358289 0.0029038112522686 0.00123239219649261 0.00249037056714039 0.00377994254487332 0.00193469439083729 0.00425753850411385 0.00264378907850732 0.00486328101253511 0.00493577325057687 0.00463382486201499 0.000705686421181884 0.0043856443242453 0.00251303637620155 0.002322394853573 0
"полковник" 0 0 0.000755532385895721 0.000725952813067151 0.000616196098246306 0 0.00107998358424952 0.000483673597709322 0 0 0.0170214835438729 0 0.00978251915314276 0.000705686421181884 0.0116950515313208 0 0.00154826323571534 0.000724868798747427
"предприятие" 0 0 0.00302212954358289 0.00217785843920145 0.00184858829473892 0 0 0.000483673597709322 0.000532192313014231 0.00264378907850732 0 0.00370182993793265 0.00102973885822555 0.000705686421181884 0.0029237628828302 0.00628259094050386 0.0154826323571534 0.0115979007799588
"представляют" 0.00995718410833416 0 0 0 0 0 0 0.00241836798854661 0.00159657693904269 0.00264378907850732 0.00121582025313378 0 0 0.000705686421181884 0.0190044587383963 0.00628259094050386 0.00387065808928834 0.00362434399373713
"производят" 0 0 0.000755532385895721 0.0014519056261343 0.00123239219649261 0 0.00215996716849904 0 0.00159657693904269 0 0.00121582025313378 0.00123394331264422 0.00102973885822555 0.00493980494827319 0.0102331700899057 0.0150782182572093 0.00696718456071901 0.00144973759749485
"различных" 0 0 0.000755532385895721 0.0014519056261343 0.000616196098246306 0.00166024704476026 0.00053999179212476 0.00338571518396525 0.00159657693904269 0.0158627344710439 0 0.011105489813798 0.00154460828733833 0.00564549136945507 0.00389835051044027 0.00879562731670541 0.00154826323571534 0.000724868798747427
"семейству" 0 0.0190675946229383 0 0.0058076225045372 0.00184858829473892 0.00166024704476026 0.0080998768818714 0.00483673597709322 0.00798288469521346 0 0 0 0.00360408600378944 0.000705686421181884 0 0 0.00309652647143067 0
"сильная" 0.00995718410833416 0 0.00226659715768716 0.00725952813067151 0.000616196098246306 0.00166024704476026 0.00107998358424952 0.00338571518396525 0.00319315387808539 0.00132189453925366 0.00243164050626755 0.00123394331264422 0.00360408600378944 0.00282274568472753 0.0029237628828302 0.00376955456430232 0.00541892132500368 0.00289947519498971
"совета" 0.0298715523250025 0.00953379731146916 0.00453319431537433 0.00217785843920145 0.00246478439298522 0.00332049408952052 0.00593990971337236 0.00145102079312797 0.00212876925205692 0.00264378907850732 0.00729492151880266 0 0.00617843314935332 0 0.0029237628828302 0 0 0.00144973759749485
"стати" 0 0 0.00151106477179144 0 0 0.0431664231637668 0 0.00338571518396525 0.00212876925205692 0 0 0.00123394331264422 0.000514869429112777 0 0 0 0 0
"цензура" 0 0 0.00151106477179144 0.00508166969147005 0.00677815708070937 0.0141120998804622 0.0053999179212476 0.00532040957480254 0.00212876925205692 0.00264378907850732 0.00121582025313378 0 0.00102973885822555 0 0 0 0 0
"штука" 0 0 0 0 0.00308098049123153 0.00166024704476026 0.00377994254487332 0.013542860735861 0.00957946163425616 0 0 0.00616971656322109 0 0 0 0 0 0.00144973759749485
"барон" 0 0 0.00226659715768716 0 0.000616196098246306 0.00498074113428078 0.00107998358424952 0.00193469439083729 0 0 0.00243164050626755 0.0148073197517306 0.00463382486201499 0.00493980494827319 0.00925858246229564 0 0.000774131617857668 0
"важное" 0 0 0.00226659715768716 0.0029038112522686 0.00246478439298522 0.00415061761190065 0 0.00483673597709322 0.00266096156507115 0.00264378907850732 0 0.00493577325057687 0.00514869429112777 0.000705686421181884 0.0043856443242453 0.00125651818810077 0.00309652647143067 0.00289947519498971
"верьте" 0 0 0.0113329857884358 0.0043557168784029 0.00184858829473892 0.00083012352238013 0.00647990150549712 0.00628775677022118 0.006918500069185 0 0 0 0.000514869429112777 0 0.000974587627610067 0 0 0
"восточном" 0 0 0 0 0 0 0 0 0 0 0.00121582025313378 0 0 0.00917392347536449 0.0029237628828302 0.00502607275240309 0.00928957941429202 0.0217460639624228
"вошел" 0.00995718410833416 0 0 0.00217785843920145 0 0.00166024704476026 0.00107998358424952 0.00145102079312797 0.000532192313014231 0 0.00121582025313378 0.0123394331264422 0.00308921657467666 0.00141137284236377 0.0136442267865409 0.00251303637620155 0.00154826323571534 0.00217460639624228
"входе" 0 0 0 0 0 0 0 0.000483673597709322 0 0 0.00121582025313378 0.00123394331264422 0.00154460828733833 0.00987960989654637 0.00925858246229564 0.00125651818810077 0.0131602375035804 0.00652381918872684
"выстрел" 0 0 0 0 0 0.00083012352238013 0 0.000967347195418644 0 0 0 0 0.000514869429112777 0.0155251012660014 0.0155934020417611 0.00376955456430232 0.000774131617857668 0.00289947519498971
"департамента" 0 0 0.00302212954358289 0 0 0.00166024704476026 0.00215996716849904 0.000483673597709322 0 0.00132189453925366 0.00121582025313378 0.0074036598758653 0.00772304143669165 0.0084682370541826 0.000974587627610067 0.00125651818810077 0 0.0123227695787063
"дружеский" 0 0 0 0 0 0 0.013499794803119 0.00967347195418644 0.00798288469521346 0.00264378907850732 0.00121582025313378 0 0 0 0.000974587627610067 0 0.000774131617857668 0
"заменить" 0 0 0.00151106477179144 0.000725952813067151 0.00677815708070937 0.00498074113428078 0.00215996716849904 0.00145102079312797 0.00478973081712808 0.00132189453925366 0.00121582025313378 0.00370182993793265 0.00772304143669165 0.00141137284236377 0.000487293813805034 0 0.00154826323571534 0.00362434399373713
"знакомства" 0.00995718410833416 0 0.00226659715768716 0.0014519056261343 0.00123239219649261 0.00083012352238013 0.00107998358424952 0.00145102079312797 0.00212876925205692 0.00528757815701463 0.00243164050626755 0.017275206377019 0.00772304143669165 0 0.0043856443242453 0.00125651818810077 0.002322394853573 0
"лондоне" 0 0 0.00151106477179144 0.000725952813067151 0.000616196098246306 0 0 0.00580408317251186 0.006918500069185 0.00396568361776098 0.00729492151880266 0.00123394331264422 0.00308921657467666 0.00776255063300072 0.00341105669663524 0 0.002322394853573 0
"любящего" 0 0 0.013599582946123 0.00217785843920145 0.00123239219649261 0.00083012352238013 0.0178197291401171 0.00241836798854661 0.00159657693904269 0 0 0 0 0 0 0.00125651818810077 0 0
"малая" 0 0.0190675946229383 0.000755532385895721 0.0014519056261343 0 0 0.00107998358424952 0 0.00106438462602846 0 0.00243164050626755 0 0.00154460828733833 0.00635117779063695 0.0043856443242453 0.0175912546334108 0.00774131617857668 0.00724868798747427
"мальчик" 0.0398287364333367 0 0.00151106477179144 0 0.00123239219649261 0.00498074113428078 0.00431993433699808 0.000967347195418644 0.000532192313014231 0.00396568361776098 0.00851074177193644 0.00246788662528843 0.00926764972402999 0.000705686421181884 0.0029237628828302 0.00376955456430232 0 0.000724868798747427
"мирного" 0 0 0 0 0 0.00083012352238013 0 0 0 0 0 0 0 0.0437525581132768 0.000974587627610067 0 0.000774131617857668 0
"найдет" 0 0 0.00151106477179144 0.00508166969147005 0.00492956878597045 0 0.0026999589606238 0.00628775677022118 0.00372534619109962 0.00132189453925366 0.00243164050626755 0.00246788662528843 0.00205947771645111 0 0.00243646906902517 0.00376955456430232 0.00464478970714601 0.000724868798747427
"напомнить" 0.00995718410833416 0 0.00377766192947861 0 0.00431337268772414 0.00664098817904104 0.00701989329762188 0.00918979835647711 0.00372534619109962 0.00264378907850732 0.00121582025313378 0 0.00102973885822555 0 0.000487293813805034 0 0 0
"некоторого" 0 0 0.000755532385895721 0.0014519056261343 0.00492956878597045 0.00083012352238013 0.00161997537637428 0.00145102079312797 0.00372534619109962 0.0171846290102976 0.00243164050626755 0.00616971656322109 0.00205947771645111 0.00141137284236377 0.0029237628828302 0.00251303637620155 0.002322394853573 0.00289947519498971
"обращаюсь" 0 0 0 0.0014519056261343 0.00308098049123153 0.00913135874618143 0.00971985225824567 0.00773877756334915 0.00638630775617077 0.00132189453925366 0 0 0 0 0 0 0.000774131617857668 0
"охотника" 0 0 0 0 0.00492956878597045 0 0.00053999179212476 0.0043530623793839 0.0180945386424838 0.00925326177477561 0.00121582025313378 0 0.000514869429112777 0.000705686421181884 0.000487293813805034 0.00251303637620155 0.000774131617857668 0
"павловне" 0 0 0 0 0.00739435317895567 0 0.0280795731904875 0 0.000532192313014231 0 0 0 0.000514869429112777 0 0 0 0 0
"переменить" 0 0 0.00528872670127005 0.0014519056261343 0.00123239219649261 0.00249037056714039 0.00107998358424952 0.00338571518396525 0.00319315387808539 0.00132189453925366 0.00121582025313378 0 0.00154460828733833 0.00987960989654637 0.0029237628828302 0.00125651818810077 0.00387065808928834 0.00434921279248456
"пешком" 0 0 0.00151106477179144 0.0014519056261343 0 0.00581086465666091 0.0026999589606238 0.000967347195418644 0 0 0.00851074177193644 0.00246788662528843 0.0066933025784661 0.00282274568472753 0.0058475257656604 0.00753910912860464 0.000774131617857668 0.00217460639624228
"пищи" 0 0 0.00151106477179144 0.000725952813067151 0 0 0 0 0.00106438462602846 0 0.00243164050626755 0.00246788662528843 0.00102973885822555 0.00917392347536449 0.00633481957946544 0.01633473644531 0.00774131617857668 0.00434921279248456
"полезно" 0 0 0.00226659715768716 0.00871143375680581 0.00554576488421675 0.00083012352238013 0.00161997537637428 0.00290204158625593 0.00532192313014231 0.00132189453925366 0 0 0.00308921657467666 0.00352843210590942 0.00389835051044027 0 0.000774131617857668 0.000724868798747427
"политических" 0 0 0 0 0.00308098049123153 0.00581086465666091 0.00215996716849904 0.00338571518396525 0.00106438462602846 0.0158627344710439 0.00607910126566888 0.0074036598758653 0.00360408600378944 0.000705686421181884 0.00341105669663524 0 0.002322394853573 0
"полк" 0 0 0.00377766192947861 0 0 0.00166024704476026 0.00107998358424952 0 0.00106438462602846 0 0.00972656202507021 0.00123394331264422 0.0175055605898344 0 0.00536023195185537 0 0.000774131617857668 0
"порывами" 0 0 0 0 0 0 0 0 0.000532192313014231 0.00264378907850732 0 0 0.000514869429112777 0.0275217704260935 0.0029237628828302 0.00251303637620155 0.00851544779643435 0.00289947519498971
"посетить" 0 0.00953379731146916 0.000755532385895721 0.0014519056261343 0 0.00332049408952052 0.00701989329762188 0.00483673597709322 0.00319315387808539 0.00132189453925366 0.00121582025313378 0 0.0066933025784661 0.00141137284236377 0.0029237628828302 0 0.00309652647143067 0.00144973759749485
"приняв" 0 0 0.000755532385895721 0.000725952813067151 0.00369717658947784 0.00083012352238013 0.00053999179212476 0.000967347195418644 0.00106438462602846 0.00132189453925366 0.00121582025313378 0.00123394331264422 0.00102973885822555 0.00282274568472753 0.0112077577175158 0 0.00541892132500368 0.00942329438371655
"происходило" 0 0 0.000755532385895721 0.0014519056261343 0.00246478439298522 0.00083012352238013 0.00161997537637428 0.00290204158625593 0.000532192313014231 0.00925326177477561 0 0.00493577325057687 0.00926764972402999 0.00282274568472753 0.0014618814414151 0.00125651818810077 0.00774131617857668 0.000724868798747427
"пропасть" 0.0199143682166683 0 0.00604425908716577 0.000725952813067151 0.00431337268772414 0.00498074113428078 0.00323995075274856 0.00532040957480254 0.00478973081712808 0.00660947269626829 0.00121582025313378 0 0.000514869429112777 0.00141137284236377 0.00194917525522013 0.00251303637620155 0 0.000724868798747427
"прошел" 0.0199143682166683 0.00953379731146916 0.00226659715768716 0 0 0.00249037056714039 0.00053999179212476 0.00338571518396525 0.00212876925205692 0.00132189453925366 0.0121582025313378 0.00370182993793265 0.0066933025784661 0.00211705926354565 0.00389835051044027 0 0.002322394853573 0.00289947519498971
"разрешения" 0 0 0.000755532385895721 0 0.00492956878597045 0.0107916057909417 0.00593990971337236 0.00338571518396525 0.00478973081712808 0.00793136723552195 0.00364746075940133 0.00123394331264422 0.000514869429112777 0 0.000487293813805034 0.00125651818810077 0.00154826323571534 0.00144973759749485
"расположении" 0 0 0.00226659715768716 0.0029038112522686 0.00246478439298522 0.00166024704476026 0.00053999179212476 0.00241836798854661 0.00319315387808539 0.00264378907850732 0.00121582025313378 0.0148073197517306 0.00411895543290222 0.00141137284236377 0.00487293813805034 0.00251303637620155 0.00309652647143067 0
"редакцию" 0.00995718410833416 0 0 0 0.0129401180631724 0.00083012352238013 0.0140397865952438 0.00145102079312797 0.00319315387808539 0.00264378907850732 0 0.0074036598758653 0 0 0 0 0 0
"скуки" 0 0 0.00528872670127005 0.0014519056261343 0.00308098049123153 0.00664098817904104 0.00215996716849904 0.00145102079312797 0.00638630775617077 0.00264378907850732 0.00607910126566888 0.00123394331264422 0.00720817200757888 0 0.000487293813805034 0.00125651818810077 0 0.000724868798747427
"согласны" 0 0 0.00151106477179144 0.00217785843920145 0.0147887063579113 0.00083012352238013 0.00647990150549712 0.00241836798854661 0.000532192313014231 0 0.00121582025313378 0.00123394331264422 0.00154460828733833 0.00211705926354565 0.0029237628828302 0.00251303637620155 0.000774131617857668 0.000724868798747427
"солдаты" 0 0.00953379731146916 0.000755532385895721 0 0.000616196098246306 0.00166024704476026 0.00053999179212476 0 0.00212876925205692 0 0.021884764556408 0 0.00308921657467666 0.000705686421181884 0.0126696391589309 0 0.00387065808928834 0
"стану" 0.0199143682166683 0 0.00226659715768716 0.0029038112522686 0.00123239219649261 0.012451852835702 0.00107998358424952 0.00532040957480254 0.00425753850411385 0.00132189453925366 0.00121582025313378 0.00123394331264422 0.00308921657467666 0 0.0029237628828302 0.00502607275240309 0 0
"старому" 0 0 0.00377766192947861 0 0.00801054927720198 0.00332049408952052 0.00323995075274856 0.00628775677022118 0.00425753850411385 0.00528757815701463 0.00364746075940133 0.00123394331264422 0.00102973885822555 0 0.00194917525522013 0 0.00154826323571534 0.000724868798747427
"сторонам" 0 0 0.000755532385895721 0.00362976406533575 0 0.00083012352238013 0 0 0 0.00396568361776098 0.00364746075940133 0 0.000514869429112777 0.0155251012660014 0.00536023195185537 0.00628259094050386 0.00928957941429202 0.00144973759749485
"уважающий" 0 0 0 0.000725952813067151 0.014172510259665 0.00166024704476026 0.0199796963086161 0.000967347195418644 0.000532192313014231 0 0 0 0 0 0 0 0 0
"члены" 0.00995718410833416 0.0286013919344075 0.00226659715768716 0.00217785843920145 0.00123239219649261 0.00415061761190065 0.00215996716849904 0.00145102079312797 0.000532192313014231 0.00396568361776098 0.00486328101253511 0 0.00926764972402999 0.00282274568472753 0.0043856443242453 0.00125651818810077 0 0.00144973759749485
"шагу" 0.00995718410833416 0 0.00302212954358289 0.0014519056261343 0.00123239219649261 0 0.0026999589606238 0.00386938878167457 0.00266096156507115 0.00132189453925366 0.00121582025313378 0.00493577325057687 0.000514869429112777 0.00211705926354565 0.0121823453451258 0.00125651818810077 0 0.00217460639624228
"воспитания" 0 0 0.00302212954358289 0.00798548094373866 0.000616196098246306 0.00415061761190065 0.00107998358424952 0.00241836798854661 0.00106438462602846 0.00660947269626829 0.00729492151880266 0 0.00823791086580443 0.000705686421181884 0.0029237628828302 0.00125651818810077 0 0
"воспоминаний" 0 0 0.00377766192947861 0.00217785843920145 0 0.00415061761190065 0.00107998358424952 0.00386938878167457 0.0117082308863131 0.00925326177477561 0.00364746075940133 0.0074036598758653 0.00154460828733833 0 0.000487293813805034 0 0 0
"выходить" 0 0 0.00226659715768716 0.00362976406533575 0.00554576488421675 0.00083012352238013 0.00431993433699808 0.00193469439083729 0.00212876925205692 0 0.00121582025313378 0.00123394331264422 0.00102973885822555 0.000705686421181884 0.00633481957946544 0.00376955456430232 0.00309652647143067 0.00434921279248456
"грудь" 0.0298715523250025 0 0.00528872670127005 0.0029038112522686 0.00369717658947784 0.00166024704476026 0.00323995075274856 0.00338571518396525 0.00212876925205692 0.00396568361776098 0.00972656202507021 0.00246788662528843 0.00205947771645111 0.000705686421181884 0.0029237628828302 0.00125651818810077 0.000774131617857668 0
"добрые" 0 0 0.00377766192947861 0.00217785843920145 0.00308098049123153 0.00083012352238013 0.00215996716849904 0.00532040957480254 0.00319315387808539 0.00132189453925366 0.00607910126566888 0.00370182993793265 0.00205947771645111 0.00211705926354565 0.0029237628828302 0 0.00464478970714601 0.00144973759749485
"достоинство" 0 0 0.00453319431537433 0.000725952813067151 0.00369717658947784 0.00166024704476026 0 0.000967347195418644 0.00106438462602846 0.00793136723552195 0.00121582025313378 0.00616971656322109 0.00360408600378944 0.00282274568472753 0.00779670102088054 0.00251303637620155 0.002322394853573 0.00144973759749485
"дым" 0 0.00953379731146916 0.00151106477179144 0 0 0 0 0.00773877756334915 0.00638630775617077 0 0.00364746075940133 0.00123394331264422 0.000514869429112777 0.00352843210590942 0.0029237628828302 0.0175912546334108 0.00309652647143067 0
"её" 0 0 0.000755532385895721 0.000725952813067151 0 0 0 0 0 0 0 0 0.000514869429112777 0.0261103975837297 0 0.0301564365144185 0 0.000724868798747427
"замечание" 0 0 0.00151106477179144 0.00653357531760436 0.00554576488421675 0.00664098817904104 0.00161997537637428 0.00145102079312797 0.00319315387808539 0.0118970508532829 0.00607910126566888 0.00246788662528843 0 0.00211705926354565 0.0014618814414151 0 0.000774131617857668 0.00144973759749485
"зрелище" 0.0199143682166683 0 0.000755532385895721 0 0.00123239219649261 0 0 0.00193469439083729 0.00212876925205692 0 0.00121582025313378 0.00493577325057687 0.00154460828733833 0.00352843210590942 0.0131569329727359 0.0100521455048062 0.000774131617857668 0.00217460639624228
"камни" 0 0.0858041758032224 0.000755532385895721 0.000725952813067151 0 0 0.00161997537637428 0.000967347195418644 0.000532192313014231 0 0.00243164050626755 0 0.00102973885822555 0.00705686421181884 0.00633481957946544 0.00251303637620155 0.00541892132500368 0.00869842558496912
"княгиня" 0 0 0.000755532385895721 0.0014519056261343 0.00123239219649261 0.0116217293133218 0.00053999179212476 0.00241836798854661 0.00319315387808539 0 0.00364746075940133 0.00616971656322109 0.0123568662987066 0 0.000974587627610067 0 0 0
"комитет" 0.00995718410833416 0.0286013919344075 0.00151106477179144 0.00217785843920145 0.0104753336701872 0.00498074113428078 0.00593990971337236 0.00193469439083729 0.00106438462602846 0.00396568361776098 0.00607910126566888 0.00123394331264422 0.00257434714556388 0.00141137284236377 0 0 0 0
"корфу" 0 0 0 0 0 0.00332049408952052 0 0 0 0 0 0 0 0 0.0297249226421071 0 0 0
"край" 0 0 0.00528872670127005 0.0043557168784029 0.000616196098246306 0.00332049408952052 0 0.00290204158625593 0.000532192313014231 0.00132189453925366 0.00729492151880266 0.00370182993793265 0.00411895543290222 0.00282274568472753 0.00194917525522013 0.00251303637620155 0.00309652647143067 0.00579895038997941
"крови" 0 0.00953379731146916 0 0 0.000616196098246306 0.00249037056714039 0.0026999589606238 0.00193469439083729 0.00212876925205692 0 0.00364746075940133 0.0123394331264422 0.00257434714556388 0 0.0102331700899057 0.00628259094050386 0.00154826323571534 0.000724868798747427
"мель" 0 0 0 0 0 0.00166024704476026 0 0.000967347195418644 0.000532192313014231 0 0.00121582025313378 0 0 0.0084682370541826 0.0058475257656604 0.00753910912860464 0.00541892132500368 0.0159471135724434
"милой" 0 0 0.00226659715768716 0.0014519056261343 0 0.00083012352238013 0.00647990150549712 0.0111244927473144 0.00851507700822769 0 0 0 0.00205947771645111 0 0.00194917525522013 0 0 0
"одессе" 0 0 0.00377766192947861 0.000725952813067151 0.00184858829473892 0.00332049408952052 0.00485992612912284 0.000967347195418644 0.00478973081712808 0 0 0 0.0159609523024961 0 0.000487293813805034 0 0 0
"опасность" 0 0 0.000755532385895721 0.000725952813067151 0 0.00083012352238013 0.00215996716849904 0.00145102079312797 0.000532192313014231 0.00132189453925366 0.00486328101253511 0 0.00463382486201499 0.00564549136945507 0.0058475257656604 0.00753910912860464 0.00387065808928834 0.00652381918872684
"отлично" 0.00995718410833416 0 0 0 0.00308098049123153 0 0.0053999179212476 0.00870612475876779 0.006918500069185 0.00132189453925366 0.00121582025313378 0.00616971656322109 0.00308921657467666 0.00141137284236377 0.000974587627610067 0.00125651818810077 0 0
"отношений" 0 0 0.00151106477179144 0.00725952813067151 0.00677815708070937 0.00083012352238013 0.00431993433699808 0.00532040957480254 0.00106438462602846 0.0171846290102976 0.00364746075940133 0.00493577325057687 0 0 0 0 0 0
"отцу" 0.00995718410833416 0 0.000755532385895721 0.0014519056261343 0.00123239219649261 0.00747111170142117 0 0.000483673597709322 0.000532192313014231 0 0.021884764556408 0.00123394331264422 0.0108122580113683 0 0.00194917525522013 0.00502607275240309 0 0
"пакет" 0 0 0.00151106477179144 0.00362976406533575 0.00246478439298522 0.00332049408952052 0.00863986867399616 0.00241836798854661 0.0122404231993273 0 0.00243164050626755 0 0.000514869429112777 0 0.0014618814414151 0 0 0
"повеления" 0 0 0 0.0014519056261343 0 0.00166024704476026 0 0 0 0 0 0 0.00102973885822555 0.000705686421181884 0.0199790463660064 0.00251303637620155 0.011611974267865 0
"получает" 0 0.00953379731146916 0 0.00362976406533575 0.00184858829473892 0 0.00377994254487332 0.00241836798854661 0.00266096156507115 0.00132189453925366 0.00121582025313378 0 0.000514869429112777 0 0.00925858246229564 0.0100521455048062 0.00387065808928834 0.00289947519498971
"поцелуй" 0 0 0.00453319431537433 0.0130671506352087 0.00184858829473892 0.00332049408952052 0.0161997537637428 0.000483673597709322 0.000532192313014231 0 0 0.00123394331264422 0.000514869429112777 0 0 0 0 0
"поэмы" 0 0 0.000755532385895721 0.00217785843920145 0.0117077258666798 0.0141120998804622 0 0.00145102079312797 0.00212876925205692 0.00660947269626829 0.00121582025313378 0.0123394331264422 0.000514869429112777 0 0.000487293813805034 0 0 0
"правления" 0 0 0.00302212954358289 0.000725952813067151 0 0.00083012352238013 0.00323995075274856 0.000483673597709322 0.00159657693904269 0.00528757815701463 0.00607910126566888 0 0.00514869429112777 0.000705686421181884 0.00730940720707551 0.00125651818810077 0.00851544779643435 0.00144973759749485
"представление" 0 0 0.00226659715768716 0.0014519056261343 0.000616196098246306 0.00083012352238013 0.00161997537637428 0.00290204158625593 0.00319315387808539 0.0105751563140293 0.00364746075940133 0.00616971656322109 0.00257434714556388 0.000705686421181884 0.00487293813805034 0.00753910912860464 0.00309652647143067 0.000724868798747427
"примеру" 0 0 0.000755532385895721 0.00362976406533575 0.00246478439298522 0.00166024704476026 0.0026999589606238 0.000967347195418644 0.00266096156507115 0.00132189453925366 0 0.00123394331264422 0.00978251915314276 0.00282274568472753 0.00194917525522013 0.00251303637620155 0 0.00724868798747427
