"bestuzhev_fregat" "bestuzhev_mulla" "bulgarin_dimitriy_b1" "bulgarin_dimitriy_b2" "bulgarin_dimitriy_b3" "bulgarin_vyzhigin_b1" "bulgarin_vyzhigin_b2" "bulgarin_vyzhigin_b3" "gogol_mertvye_b1" "gogol_mertvye_b2" "gogol_taras" "lazhechnikov_ledyanoy_b1" "lazhechnikov_ledyanoy_b2" "lazhechnikov_posledniy_b1" "lazhechnikov_posledniy_b2" "lazhechnikov_posledniy_b3" "lazhechnikov_posledniy_b4" "lermontov_ligovskaya" "lermontov_mary" "lermontov_vadim" "narezhnyy_bursak_b1" "narezhnyy_bursak_b2" "narezhnyy_zhilblaz_b1" "narezhnyy_zhilblaz_b2" "pogorelskiy_dvoynik" "pogorelskiy_monastyrka" "pushkin_dubrovsky" "pushkin_kapitanskaya" "pushkin_povesti" "saltykov_protivorechiya" "zagoskin_miloslavskiy_b1" "zagoskin_miloslavskiy_b2" "zagoskin_roslavlev_b1" "zagoskin_roslavlev_b2"
"верно" 0.0229522306699182 0.0382813907404071 0.0383310654119631 0.0410148239292201 0.0463634897597162 0.0383004800326831 0.0450202591166025 0.025206694898165 0.0350546042874478 0.0203577881263201 0.0107976784991227 0.010879735404835 0.0170335987735809 0.0176852530254415 0.0102046022756263 0.0129964649615305 0.0175078785453454 0.026651031394915 0.060107268355835 0.0278189910979228 0.013332740767077 0.021306061574518 0.0462107208872458 0.0505162763442381 0.0524246395806029 0.0623315363881402 0.00484238051426081 0.0212798297613619 0.0156756191869579 0.0225022502250225 0.0439150244277323 0.0504514073287307 0.0797416370958096 0.0683595713452761
"говорить" 0.0372973748386171 0.022518465141416 0.0287482990589723 0.0156246948301791 0.034268666344138 0.0510673067102441 0.030013506077735 0.0504133897963299 0.0566266684643387 0.0356261292210601 0.0350924551221487 0.0261113649716039 0.0404547970872546 0.0277911118971224 0.0255115056890658 0.0311915159076731 0.0250112550647792 0.063962475347796 0.0369890882189754 0.0123639960435213 0.0199991111506155 0.0149142431021626 0.0442015591095395 0.0484956252904686 0.0357440724413201 0.043800539083558 0.0145271415427824 0.0151998784009728 0.0209008255826105 0.045004500450045 0.0411703354009991 0.0424853956452469 0.049838523184881 0.0382009369282426
"нею" 0.0344283460048773 0.0022518465141416 0.00958276635299078 0.0117185211226343 0.0100790195129818 0.0331937493616587 0.0200090040518233 0.0176446864287155 0.0161790481326682 0.00508944703158002 0.0188959373734647 0.0435189416193398 0.0660051952476259 0.0480028296404841 0.0382672585335986 0.0311915159076731 0.0475213846230804 0.085283300463728 0.0739781764379508 0.0463649851632047 0.0199991111506155 0.0127836369447108 0.0160732942216507 0.0222271615914648 0.0691052067198856 0.146563342318059 0.0387390441140865 0.0486396108831129 0.0731528895391368 0.0365661566156616 0.0137234451336664 0.0159320233669676 0.0279095729835334 0.0120634537668134
"своими" 0.0602496055085354 0.0292740046838408 0.036414512141365 0.035155563367903 0.0403160780519271 0.0485139413747319 0.0275123805712571 0.0403307118370639 0.0161790481326682 0.0203577881263201 0.0674854906195168 0.0587505711861088 0.0468423966273474 0.0555822237942447 0.0688810653604776 0.0623830318153462 0.06002701215547 0 0.0231181801368596 0.0185459940652819 0.0199991111506155 0.0276978800468733 0.0241099413324761 0.0121239063226171 0.00476587632550935 0.0185309973045822 0.0532661856568689 0.0243198054415565 0.0261260319782631 0.0281278127812781 0.0219575122138662 0.0424853956452469 0.0179418683465572 0.0241269075336269
"отца" 0.00286902883373978 0.0315258511979823 0.0383310654119631 0.0332024765141306 0.0262054507337526 0.0331937493616587 0.0500225101295583 0.0478927203065134 0.00539301604422273 0.0203577881263201 0.024294776623026 0.010879735404835 0.0212919984669761 0.0480028296404841 0.0255115056890658 0.0441879808692036 0.0250112550647792 0.005330206278983 0.00462363602737193 0.0556379821958457 0.0844406915248211 0.072440609353361 0.0562565297757775 0.0585988805593162 0.0285952579530561 0.0235849056603774 0.12105951285652 0.0607995136038912 0.0156756191869579 0.0112511251125113 0.0164681341603996 0.0424853956452469 0.00598062278218572 0.00804230251120896
"всю" 0.0114761153349591 0.0360295442262655 0.0172489794353834 0.0273432159528134 0.0141106273181745 0.0485139413747319 0.0325146315842129 0.0302480338777979 0.0485371443980046 0.0458050232842202 0.0674854906195168 0.0326392062145049 0.0191627986202785 0.0227381824612819 0.0280626562579723 0.0207943439384487 0.0225101295583012 0.010660412557966 0.0277418161642316 0.0340009891196835 0.0399982223012311 0.0553957600937467 0.0301374266655951 0.0343510679140819 0.0262123197903014 0.0151617250673854 0.00484238051426081 0.0212798297613619 0.0313512383739158 0.0956345634563456 0.0466597134544656 0.0504514073287307 0.0478449822574857 0.0442326638116493
"иногда" 0.0172141730024387 0.011259232570708 0.0459972784943558 0.0292963028065858 0.0120948234155781 0.0663874987233173 0.0275123805712571 0.0504133897963299 0.0404476203316705 0.0381708527368501 0.0431907139964908 0.0174075766477359 0.0149043989268833 0.0454763649225639 0.0280626562579723 0.0129964649615305 0.0100045020259117 0.031981237673898 0.0462363602737193 0.0741839762611276 0.0466645926847696 0.0383509108341323 0.0522382062203649 0.0262684636990038 0.088168712021923 0.0454851752021563 0.0242119025713041 0.0243198054415565 0.0156756191869579 0.0506300630063006 0.0164681341603996 0.0132766861391397 0.0239224911287429 0.0180951806502202
"ними" 0.025821259503658 0.022518465141416 0.0325814056001687 0.0292963028065858 0.0322528624415417 0.0229802880196098 0.0350157570906908 0.0327687033676144 0.0539301604422273 0.0407155762526401 0.0755837494938588 0.0435189416193398 0.038325597240557 0.0480028296404841 0.0535741619470381 0.0207943439384487 0.0500225101295583 0.026651031394915 0.0508599963010912 0.0432739861523244 0.0155548642282565 0.0191754554170662 0.0100458088885317 0.0101032552688476 0.0357440724413201 0.043800539083558 0.0290542830855649 0.0364797081623347 0.0365764447695684 0.00562556255625563 0.0192128231871329 0.0345193839617631 0.0318966548383238 0.0542855419506605
"брат" 0.0200832018361785 0.0337776977121239 0.0498303850355521 0.0332024765141306 0.0322528624415417 0.00766009600653661 0.0175078785453454 0.0504133897963299 0.0862882567075637 0.0483497468000102 0.0188959373734647 0.010879735404835 0.0106459992334881 0.0176852530254415 0.0153069034134395 0.0181950509461426 0.00500225101295583 0.015990618836949 0.00462363602737193 0.0525469831849654 0.0111106173058975 0.0426121231490359 0.012054970666238 0.0404130210753905 0.00238293816275468 0.00336927223719677 0.00968476102852162 0.0182398540811674 0.0365764447695684 0.0196894689468947 0.0850853598287314 0.0982474774296336 0.119612455643714 0.0643384200896717
"зачем" 0.0344283460048773 0.0202666186272744 0.0459972784943558 0.00390617370754477 0.034268666344138 0.0153201920130732 0.0100045020259117 0.0126033474490825 0.0458406363758932 0.0661628114105402 0.0188959373734647 0.0261113649716039 0.0234211983136737 0.0176852530254415 0.0255115056890658 0.0129964649615305 0.0100045020259117 0.005330206278983 0.064730904383207 0.0556379821958457 0.0377760988400516 0.0191754554170662 0.0221007795547697 0.0242478126452343 0.0285952579530561 0.057277628032345 0.0677933271996514 0.0516795865633075 0.0104504127913053 0.171579657965797 0.030191579294066 0.0531067445565587 0.0318966548383238 0.0221163319058246
"знать" 0.0172141730024387 0.0202666186272744 0.0268317457883742 0.0156246948301791 0.0322528624415417 0.0357471146971709 0.0250112550647792 0.0453720508166969 0.0566266684643387 0.0381708527368501 0.0404912943717101 0.0435189416193398 0.0468423966273474 0.035370506050883 0.0382672585335986 0.0337908088999792 0.0350157570906908 0.021320825115932 0.0323654521916035 0.0216369930761622 0.0422203457624106 0.0362203046766805 0.0502290444426585 0.0363717189678514 0.00953175265101871 0.0252695417789757 0.0581085661711297 0.0364797081623347 0.0156756191869579 0.0225022502250225 0.0356809573475325 0.0238980350504514 0.0518320641122762 0.0301586344170336
"нельзя" 0.0315593171711376 0.0180147721131328 0.0402476186825613 0.0371086502216754 0.0221738429285599 0.0331937493616587 0.0350157570906908 0.0428513813268804 0.0781987326412296 0.0865205995368603 0.0323930354973681 0.0413429945383728 0.0425839969339522 0.0252646471792021 0.0127557528445329 0.0259929299230609 0.0225101295583012 0.021320825115932 0.0323654521916035 0.0185459940652819 0.0244433580729745 0.0149142431021626 0.0281282648878888 0.038392370021621 0.0119146908137734 0.0454851752021563 0.0145271415427824 0.0151998784009728 0.0470268575608737 0.0731323132313231 0.0466597134544656 0.0265533722782793 0.0338901957657191 0.0180951806502202
"голос" 0.0401664036723569 0.0180147721131328 0.0306648523295705 0.0195308685377239 0.0221738429285599 0.0204269226840976 0.0150067530388675 0.015124016938899 0.0107860320884455 0.0203577881263201 0.016196517748684 0.0369911003764388 0.0361963973938594 0.0505292943584043 0.0408184091025052 0.0519858598461219 0.0650292631684258 0.010660412557966 0.0323654521916035 0.0772749752720079 0.0444424692235901 0.0255672738894215 0.0301374266655951 0.0323304168603124 0.0595734540688669 0.0471698113207547 0.0581085661711297 0.0364797081623347 0.0104504127913053 0.0253150315031503 0.0384256463742658 0.0451407328730749 0.0099677046369762 0.0462432394394515
"никто" 0.0172141730024387 0.0405332372545487 0.036414512141365 0.0410148239292201 0.0221738429285599 0.0280870186906343 0.0100045020259117 0.0126033474490825 0.0134825401105568 0.0203577881263201 0.0620866513699555 0.0152316295667689 0.0425839969339522 0.0252646471792021 0.0204092045512526 0.0441879808692036 0.0150067530388675 0.026651031394915 0.0786018124653227 0.0401829871414441 0.017776987689436 0.0276978800468733 0.0341557502210078 0.0262684636990038 0.0452758250923389 0.0690700808625337 0.0581085661711297 0.027359781121751 0.041801651165221 0.0337533753375338 0.0576384695613987 0.0424853956452469 0.0279095729835334 0.0382009369282426
"юрий" 0 0 0 0.00195308685377239 0 0 0 0 0 0 0 0 0 0 0.0102046022756263 0 0 0 0 0.272007912957468 0 0 0 0 0 0 0 0 0 0 0.417192732063457 0.55231014338821 0 0
"сего" 0 0 0.0459972784943558 0.0292963028065858 0.0181422351233672 0.0102134613420488 0.0225101295583012 0 0.0107860320884455 0.00254472351579001 0.00809825887434202 0.00217594708096699 0.00425839969339522 0.00757939415376064 0.00255115056890658 0.0129964649615305 0.0125056275323896 0 0 0.0123639960435213 0.208879605350873 0.204538191115372 0.0703206622197219 0.109115156903554 0.0309781961158108 0.0202156334231806 0.111374751827999 0.0182398540811674 0.0574772703521789 0 0.00548937805346654 0.0212426978226235 0.00598062278218572 0.00603172688340672
"сын" 0.00573805766747956 0.011259232570708 0.0517469383061502 0.0624987793207164 0.0866795678116433 0.012766826677561 0.0475213846230804 0.020165355918532 0.0161790481326682 0.01017889406316 0.0350924551221487 0.0130556824858019 0.0234211983136737 0.0202117177433617 0.0204092045512526 0.0363901018922853 0.030013506077735 0.015990618836949 0 0.0401829871414441 0.0333318519176925 0.0660487908810056 0.0863939564413727 0.0505162763442381 0.0190635053020374 0.00168463611859838 0.0387390441140865 0.0243198054415565 0.0470268575608737 0.0281278127812781 0.0192128231871329 0.0876261285183218 0.00598062278218572 0.0201057562780224
"знаешь" 0.0286902883373978 0.0450369302828319 0.061329704659141 0.0312493896603582 0.0403160780519271 0.0204269226840976 0.0375168825971687 0.0176446864287155 0.0107860320884455 0.00763417054737003 0.00539883924956134 0.0369911003764388 0.0255503981603713 0.0101058588716809 0.0255115056890658 0.0363901018922853 0.0225101295583012 0.010660412557966 0.0554836323284631 0.0309099901088032 0.017776987689436 0.0340896985192287 0.0401832355541268 0.0282891147527733 0.0142976289765281 0.0235849056603774 0.0290542830855649 0.027359781121751 0.0104504127913053 0.0365661566156616 0.0686172256683318 0.0849707912904939 0.0637933096766477 0.050264390695056
"царь" 0.00286902883373978 0.00450369302828319 0.243402265365966 0.0624987793207164 0.459603289791969 0 0 0 0 0 0.00269941962478067 0.0130556824858019 0.00212919984669761 0.00757939415376064 0.0102046022756263 0.0129964649615305 0.0250112550647792 0 0 0.00618199802176063 0.0022221234611795 0 0 0 0 0 0.00484238051426081 0.00911992704058368 0 0.00281278127812781 0.0247022012405994 0.0079660116834838 0.0179418683465572 0
"около" 0.0286902883373978 0.0360295442262655 0.00574965981179447 0.0136716079764067 0.0141106273181745 0.0280870186906343 0.0275123805712571 0.0126033474490825 0.0215720641768909 0.0152683410947401 0.016196517748684 0.0391670474574058 0.0404547970872546 0.0252646471792021 0.0331649573957855 0.0337908088999792 0.030013506077735 0.005330206278983 0.0138709080821158 0.0185459940652819 0.0511088396071286 0.0383509108341323 0.0462107208872458 0.0949705995271677 0.0309781961158108 0.0555929919137466 0.116217132342259 0.0638394892840857 0.0783780959347894 0.0168766876687669 0.0109787561069331 0.0371747211895911 0.0159483274191619 0.0281480587892314
"две" 0.0172141730024387 0.0427850837686903 0.0229986392471779 0.035155563367903 0.0100790195129818 0.0485139413747319 0.030013506077735 0.0277273643879814 0.0377511123095591 0.0508944703158002 0.0620866513699555 0.0217594708096699 0.0212919984669761 0.00757939415376064 0.0331649573957855 0.0103971719692244 0.0200090040518233 0.021320825115932 0.0369890882189754 0.0772749752720079 0.0466645926847696 0.0340896985192287 0.0281282648878888 0.038392370021621 0.0142976289765281 0.021900269541779 0.0242119025713041 0.00911992704058368 0.0365764447695684 0.0168766876687669 0.0521490915079321 0.0292087095061073 0.0378772776205095 0.0804230251120896
"письмо" 0.0200832018361785 0.0022518465141416 0.00766621308239262 0.00976543426886194 0.00806321561038542 0.0153201920130732 0.0200090040518233 0.0428513813268804 0.0107860320884455 0.0279919586736901 0 0.0152316295667689 0.076651194481114 0.0328440413329628 0.0229603551201592 0.0389893948845914 0.0400180081036466 0.031981237673898 0.0138709080821158 0.00618199802176063 0.0244433580729745 0.0767018216682646 0.0482198826649522 0.109115156903554 0.00953175265101871 0.0623315363881402 0.0871628492566946 0.0911992704058368 0.0574772703521789 0.0281278127812781 0.0109787561069331 0.00265533722782793 0.0418643594753 0.0140740293946157
"место" 0.00860708650121934 0.0180147721131328 0.0440807252237576 0.0273432159528134 0.0745847443960651 0.0536206720457563 0.030013506077735 0.0705787457148619 0.0323580962653364 0.0356261292210601 0.0188959373734647 0.0326392062145049 0.0404547970872546 0.0303175766150426 0.0510230113781315 0.0155957579538366 0.0200090040518233 0.026651031394915 0.00462363602737193 0.0370919881305638 0.0555530865294876 0.0447427293064877 0.0160732942216507 0.0262684636990038 0.0262123197903014 0.0303234501347709 0.0387390441140865 0.0151998784009728 0.0156756191869579 0.0112511251125113 0.030191579294066 0.0451407328730749 0.0239224911287429 0.0160846050224179
"этим" 0.0286902883373978 0.0517924698252567 0.0153324261647852 0.0312493896603582 0.0322528624415417 0.0485139413747319 0.0250112550647792 0.0352893728574309 0.0161790481326682 0.01272361757895 0.00539883924956134 0.0413429945383728 0.0702635949410212 0.0480028296404841 0.0433695596714118 0.0467872738615097 0.0650292631684258 0.042641650231864 0.0369890882189754 0.0432739861523244 0.0022221234611795 0.00213060615745179 0.0100458088885317 0.0080826042150781 0.0190635053020374 0.0286388140161725 0.0338966635998257 0.027359781121751 0.0365764447695684 0.045004500450045 0.0384256463742658 0.0185873605947955 0.0538256050396715 0.050264390695056
"друга" 0.0688566920097547 0.0360295442262655 0.0325814056001687 0.0195308685377239 0.0241896468311563 0.012766826677561 0.0150067530388675 0.0226860254083485 0.0134825401105568 0.0279919586736901 0.00539883924956134 0.0261113649716039 0.0361963973938594 0.035370506050883 0.0382672585335986 0.0701809107922645 0.0475213846230804 0.031981237673898 0.0277418161642316 0.0432739861523244 0.0488867161459491 0.0660487908810056 0.0401832355541268 0.038392370021621 0.0524246395806029 0.0168463611859838 0.00968476102852162 0.0121599027207782 0.0470268575608737 0.0309405940594059 0.0137234451336664 0.0345193839617631 0.0159483274191619 0.0281480587892314
"глава" 0.00286902883373978 0.0022518465141416 0.0229986392471779 0.0273432159528134 0.0201580390259636 0.120008170769074 0.0275123805712571 0.0226860254083485 0.0161790481326682 0.01272361757895 0 0.0391670474574058 0.0511007963207427 0.0277911118971224 0.0255115056890658 0.0259929299230609 0.0350157570906908 0.047971856510847 0 0.0741839762611276 0.0555530865294876 0.0511345477788431 0.0642931768866029 0.0525369273980076 0.00238293816275468 0.0370619946091644 0.0920052297709554 0.0455996352029184 0 0.0112511251125113 0 0 0.0299031139109286 0.0321692100448358
"своем" 0.0172141730024387 0.022518465141416 0.0229986392471779 0.0410148239292201 0.0262054507337526 0.0280870186906343 0.030013506077735 0.0327687033676144 0.0215720641768909 0.0203577881263201 0.0404912943717101 0.0456948887003068 0.0234211983136737 0.0378969707688032 0.0280626562579723 0.0389893948845914 0.0325146315842129 0.031981237673898 0.0184945441094877 0.0216369930761622 0.0399982223012311 0.0468733354639395 0.0301374266655951 0.04243367212916 0.0381270106040748 0.0555929919137466 0.0435814246283473 0.0334397324821401 0.0365764447695684 0.0337533753375338 0.0247022012405994 0.0106213489113117 0.0239224911287429 0.0281480587892314
"россии" 0.0114761153349591 0.00450369302828319 0.0939111102593097 0.12304447178766 0.1108692146428 0.0408538453681953 0.057525886648992 0.0302480338777979 0.0107860320884455 0.00508944703158002 0.00269941962478067 0.0652784124290097 0.0617467955542307 0.0404234354867234 0.0280626562579723 0.0363901018922853 0.057525886648992 0.021320825115932 0 0 0 0 0.00200916177770634 0.00606195316130857 0.0142976289765281 0 0 0 0.00522520639565263 0 0.0192128231871329 0.0345193839617631 0.0637933096766477 0.0261374831614291
