"karamzin_igr1" "karamzin_igr2" "kareev_istorica" "kareev_obschiy" "klyuchevky_boyarskaya1" "klyuchevky_boyarskaya2" "klyuchevky_skazania" "platonov_godunov" "platonov_grozny" "rozhkov_trud" "solovyev_rossii1" "solovyev_rossii2"
"земли" 0.0522670848033451 0.0402098571592693 0.016540109766183 0.0383396896503017 0.119896090055285 0.0487303761458224 0.0635324015247776 0.0858895705521472 0.100779360386993 0.16 0.0408491675434796 0.0515331100231899
"россии" 0.20906833921338 0.153180408225788 0.033080219532366 0.0242145408317695 0.0066608938919603 0.0144874091244337 0.140060066997805 0.016359918200409 0 0.231578947368421 0.0235192176765489 0.0049079152403038
"наконец" 0.0936451936059933 0.0957377551411174 0.0405984512442674 0.0544827168714813 0.0359688270165856 0.0447792645664314 0.046205382927111 0.0429447852760736 0.0335931201289976 0.170526315789474 0.0557034102865631 0.0797536226549368
"нас" 0.0566226752036239 0.0478688775705587 0.156379219607548 0.044393324858244 0.0359688270165856 0.0250237066694763 0.0144391821647222 0.0143149284253579 0.0436710561676969 0.0926315789473684 0.0953147242681191 0.105520177666532
"сказать" 0.0544448800034845 0.0287213265423352 0.0842041951732952 0.0645721088847186 0.0506227935788983 0.0329259298282584 0.0231026914635555 0.0449897750511247 0.0470303681805966 0.0168421052631579 0.0643683852200285 0.190181715561772
"значение" 0.00217779520013938 0 0.0721750244342531 0.141251488185322 0.105242123492973 0.114582235802339 0.0519810557929999 0.0224948875255624 0.0268744961031981 0.0568421052631579 0.0829361886488828 0.0282205126317468
"мог" 0.080578422405157 0.109141040860874 0.0225546951357041 0.00807151361058983 0.0492906148005062 0.0210725950900853 0.0490932193600554 0.0756646216768916 0.0335931201289976 0.0168421052631579 0.0965525778300427 0.147237457209114
"потом" 0.00871118080055752 0.0076590204112894 0.0240583414780844 0.0726436224953084 0.0772663691467395 0.0539985249183437 0.0649763197412499 0.0245398773006135 0.00671862402579952 0.0526315789473684 0.116358234820821 0.14232954196881
"бориса" 0.00435559040027876 0.0402098571592693 0.00150364634238027 0 0.00266435755678412 0.00921926035191234 0.00288783643294444 0.756646216768916 0.00335931201289976 0 0.0309463390480906 0.023312597391443
"таким" 0.0413781088026482 0.0516983877762034 0.0601458536952109 0.0867687713138406 0.0572836874708586 0.051364450532083 0.0563128104424165 0.0777096114519427 0.0571083042192959 0.0947368421052632 0.0643683852200285 0.0515331100231899
"государя" 0.0370225184023694 0.0516983877762034 0.00150364634238027 0.0141251488185322 0.0572836874708586 0.23574965757033 0.135728312348389 0.0920245398773006 0.0638269282450954 0.00842105263157895 0.00247570712384725 0.00368093643022785
"думы" 0 0 0.00451093902714082 0 0.14254312928795 0.401696343904752 0.0187709368141388 0.00408997955010225 0.013437248051599 0.00421052631578947 0 0.00122697881007595
"киев" 0.0762228320048783 0.15509516332861 0 0 0.022647039232665 0 0.0101074275153055 0 0 0 0.0903633100204246 0.271162317026785
"руси" 0.0130667712008363 0 0.0135328170814224 0.0121072704158847 0.197162459202025 0.027657781055737 0.0101074275153055 0.0265848670756646 0.0100779360386993 0.0926315789473684 0.132450331125828 0.0772996650347848
"над" 0.0696894464044601 0.0497836326733811 0.0601458536952109 0.12712633936679 0.0426297209085459 0.0368770414076494 0.0433175464941666 0.0715746421267894 0.0907014243482935 0.0252631578947368 0.0804604815250356 0.0441712371627342
"московского" 0 0 0.0105255243966619 0 0.121228268833677 0.110631124222948 0.199260713873166 0.130879345603272 0.0940607363611932 0.00842105263157895 0.0111406820573126 0
"ними" 0.0718672416045995 0.0612721632903152 0.0315765731899857 0.0282502976370644 0.0732698328115633 0.0368770414076494 0.0505371375765277 0.0286298568507157 0.0571083042192959 0.0189473684210526 0.0928390171442718 0.110428092906836
"князья" 0.0348447232022301 0.0804197143185387 0 0.00201787840264746 0.125224805168854 0.027657781055737 0.0158831003811944 0.0368098159509202 0.0436710561676969 0.0252631578947368 0.069319799467723 0.166869118170329
"собою" 0.0392003136025088 0.0727606939072493 0.148860987895647 0.113001190548258 0.0519549723572903 0.0302918554419977 0.0245466096800277 0.0797546012269939 0.013437248051599 0.0147368421052632 0.0383734604196324 0.0601219616937215
"хотя" 0.0740450368047389 0.0344655918508023 0.0932260732275769 0.0908045281191355 0.043961899686938 0.051364450532083 0.0779715836894998 0.0572597137014315 0.0436710561676969 0.0610526315789474 0.0458005817911741 0.0343554066821266
"власти" 0.0283113376018119 0.0153180408225788 0.016540109766183 0.0948402849244305 0.0825950842603077 0.110631124222948 0.0173270185976666 0.118609406952965 0.0739048642837947 0.111578947368421 0.0458005817911741 0.00122697881007595
"город" 0.0718672416045995 0.103396775552407 0.00451093902714082 0.0100893920132373 0.0492906148005062 0.00658518596565167 0.11695737553425 0.0531697341513292 0.0369524321418973 0.00842105263157895 0.0755090672773411 0.104293198856456
"царя" 0.0217779520013938 0.00191475510282235 0.00601458536952109 0.00201787840264746 0.022647039232665 0.244968917922242 0.0505371375765277 0.171779141104294 0.167965600644988 0 0.0136163891811599 0.0024539576201519
"года" 0.0892896032057145 0.0325508367479799 0.00451093902714082 0.00403575680529491 0.0293079331246253 0.055315562111474 0.0404297100612221 0.210633946830266 0.288900833109379 0.0273684210526316 0.0284706319242434 0.0147237457209114
"царь" 0.0239557472015332 0.0038295102056447 0.00300729268476054 0.00403575680529491 0.0159861453407047 0.225213360025287 0.0548688922259443 0.159509202453988 0.188121472722386 0.00210526315789474 0.0173299498669307 0.0024539576201519
"великий" 0.0718672416045995 0.323593612376977 0.00751823171190136 0.0181609056238271 0.0785985479251316 0.0342429670213887 0.0259905278964999 0.0286298568507157 0.0503896801934964 0.0147368421052632 0.0173299498669307 0.0184046821511392
"тех" 0.017422361601115 0.00574426530846705 0.066160439064732 0.0544827168714813 0.0785985479251316 0.0579496364977347 0.0548688922259443 0.0858895705521472 0.110857296425692 0.0589473684210526 0.0433248746673269 0.0282205126317468
"будет" 0.0348447232022301 0.0689311837016046 0.0977370122547177 0.0181609056238271 0.021314860454273 0.0447792645664314 0.0202148550306111 0.0593047034764826 0.0302338081160978 0.0421052631578947 0.0755090672773411 0.0907964319456203
"великого" 0.0675116512043207 0.1627541837399 0.0120291707390422 0.0585184736767762 0.0799307267035236 0.03951111579391 0.0202148550306111 0.0736196319018405 0.0907014243482935 0.0147368421052632 0.0272327783623197 0.0392633219224304
"либо" 0.00217779520013938 0 0.293211036764153 0.0665899872873661 0.0386331845733697 0.059266673690865 0.00433175464941666 0.0143149284253579 0.00671862402579952 0.0294736842105263 0.00618926780961812 0.0552140464534178
"однако" 0.0544448800034845 0.0516983877762034 0.0781896098037742 0.0585184736767762 0.0319722906814094 0.0381940786007797 0.0245466096800277 0.0838445807770961 0.0604676162321956 0.0821052631578947 0.0470384353530977 0.0478521735929621
"иногда" 0.0413781088026482 0.00957377551411175 0.0601458536952109 0.0242145408317695 0.127889162725638 0.102728901064166 0.101074275153055 0.016359918200409 0.0235151840902983 0.0463157894736842 0.0160920963050071 0.00858885167053165
"которого" 0.0152445664009757 0.0114885306169341 0.0601458536952109 0.0524648384688339 0.0865916205954839 0.0487303761458224 0.0490932193600554 0.0593047034764826 0.0268744961031981 0.0336842105263158 0.0618926780961812 0.0723917497944811
"области" 0.045733699202927 0.124459081683453 0.0541312683256898 0.0565005952741288 0.0319722906814094 0.0105362975450427 0.0808594201224443 0.0081799591002045 0.0302338081160978 0.071578947368421 0.0977904313919663 0.0159507245309874
"всем" 0.0304891328019513 0.0287213265423352 0.0375911585595068 0.048429081663539 0.0333044694598015 0.082973343167211 0.0245466096800277 0.100204498977505 0.0940607363611932 0.0526315789473684 0.0433248746673269 0.0650298769340253
"свое" 0.0522670848033451 0.0497836326733811 0.0436057439290279 0.0766793793006033 0.0519549723572903 0.0539985249183437 0.00577567286588888 0.0715746421267894 0.0671862402579952 0.0357894736842105 0.0730333601534938 0.049079152403038
"должны" 0.0435559040027876 0.0248918163366905 0.0571385610104503 0.0464112032608915 0.0386331845733697 0.0381940786007797 0.0490932193600554 0.032719836400818 0.0235151840902983 0.04 0.132450331125828 0.0441712371627342
"именно" 0.00217779520013938 0.00191475510282235 0.0887151342004361 0.141251488185322 0.0319722906814094 0.0289748182488673 0.0404297100612221 0.0858895705521472 0.0940607363611932 0.0905263157894737 0.0445627282292505 0.0171777033410633
"сына" 0.0370225184023694 0.149350898020143 0 0.00201787840264746 0.0186505028974888 0.0184385207038247 0.00433175464941666 0.0204498977505112 0.0503896801934964 0.00631578947368421 0.0557034102865631 0.202451503662532
"кроме" 0.0348447232022301 0.0363803469536246 0.049620329298549 0.0403575680529491 0.0253113967894491 0.0408281529870404 0.125620884833083 0.0572597137014315 0.0335931201289976 0.0168421052631579 0.079222627963112 0.0355823854922026
"стр" 0 0 0.11126982933614 0 0.0985812296010125 0.134337793699294 0.0808594201224443 0 0.013437248051599 0.111578947368421 0 0
"да" 0.150267868809617 0.0612721632903152 0.0421020975866476 0.0322860544423593 0.0253113967894491 0.047413338952692 0.0101074275153055 0.065439672801636 0.0571083042192959 0.0315789473684211 0.0247570712384725 0.0858885167053165
"народов" 0.10453416960669 0.0038295102056447 0.11126982933614 0.284520854773291 0 0 0 0.00204498977505112 0 0.0147368421052632 0.09902828495389 0.0073618728604557
"место" 0.0283113376018119 0.0574426530846705 0.0556349146680701 0.0504469600661864 0.0426297209085459 0.03951111579391 0.0505371375765277 0.0286298568507157 0.0235151840902983 0.0168421052631579 0.089125456458501 0.0650298769340253
"тот" 0.0108889760006969 0.0268065714395129 0.0255619878204646 0.0302681760397118 0.0519549723572903 0.051364450532083 0.0534249740094721 0.0511247443762781 0.0739048642837947 0.0378947368421053 0.0445627282292505 0.10920111409676
"те" 0.00871118080055752 0.00191475510282235 0.0736786707766333 0.0524648384688339 0.0559515086924665 0.043462227373301 0.033210118978861 0.0572597137014315 0.0604676162321956 0.0526315789473684 0.0680819459057993 0.0601219616937215
"вообще" 0.0326669280020907 0.0114885306169341 0.150364634238027 0.0807151361058983 0.0199826816758809 0.0131703719313033 0.0563128104424165 0.0674846625766871 0.0503896801934964 0.0757894736842105 0.0371356068577087 0.0147237457209114
"лишь" 0 0 0.213517780617999 0.139233609782674 0.022647039232665 0.031608892635128 0.00288783643294444 0.0347648261758691 0.0470303681805966 0.126315789473684 0.00123785356192362 0.00368093643022785
"которой" 0.0108889760006969 0.00191475510282235 0.0902187805428163 0.10291179853502 0.0532871511356824 0.051364450532083 0.0736398290400832 0.0306748466257669 0.0235151840902983 0.0442105263157895 0.0458005817911741 0.025766555011595
"два" 0.0566226752036239 0.0708459388044269 0.0360875122171265 0.044393324858244 0.0612802238060348 0.0421451901801707 0.0678641561741943 0.0286298568507157 0.0335931201289976 0.071578947368421 0.0321841926100142 0.0343554066821266
"кн" 0 0 0.016540109766183 0 0.125224805168854 0.292382256874934 0.0072195910823611 0.00613496932515337 0.013437248051599 0.0126315789473684 0 0
"оно" 0.0283113376018119 0.0172327959254011 0.0541312683256898 0.0504469600661864 0.0506227935788983 0.0777051943946897 0.0360979554118055 0.0858895705521472 0.0638269282450954 0.0757894736842105 0.0470384353530977 0.00613489405037975
"сын" 0.0261335424016725 0.201049285796347 0.00300729268476054 0 0.0253113967894491 0.0223896322832157 0.00433175464941666 0.0245398773006135 0.0201558720773985 0.00631578947368421 0.0606548245342576 0.143556520778886
"летописец" 0.080578422405157 0.0516983877762034 0.00300729268476054 0 0.0279757543462333 0.00921926035191234 0 0.0347648261758691 0.00671862402579952 0.00210526315789474 0.131212477563904 0.144783499588962
"эта" 0 0 0.0300729268476054 0.0867687713138406 0.0612802238060348 0.0684859340427774 0.0693080743906665 0.0552147239263804 0.0537489922063961 0.0631578947368421 0.049514142476945 0.0196316609612152
"грозного" 0.00435559040027876 0 0 0.00201787840264746 0.0146539665623127 0.0368770414076494 0.00577567286588888 0.177914110429448 0.675221714592851 0.00210526315789474 0.00247570712384725 0
"i" 0.0152445664009757 0.0134032857197564 0.0436057439290279 0.0141251488185322 0.0945846932658363 0.075071120008429 0.103962111586 0.0081799591002045 0.00335931201289976 0.103157894736842 0.0148542427430835 0.025766555011595
"смерти" 0.0413781088026482 0.0344655918508023 0.00150364634238027 0.00807151361058983 0.0412975421301539 0.0302918554419977 0.0072195910823611 0.128834355828221 0.0571083042192959 0.00842105263157895 0.0581791174104103 0.125151838627747
"святослав" 0.0936451936059933 0.166583693945544 0 0 0.00266435755678412 0 0 0 0 0 0.0841740422108065 0.163188181740101
"раз" 0.017422361601115 0.0191475510282235 0.10976618299376 0.0565005952741288 0.0253113967894491 0.0289748182488673 0.033210118978861 0.0470347648261759 0.0369524321418973 0.0273684210526316 0.039611313981556 0.0858885167053165
"ты" 0.0108889760006969 0.0880787347298281 0.00150364634238027 0.0242145408317695 0.0119896090055285 0.0144874091244337 0 0.00613496932515337 0.00671862402579952 0 0.0445627282292505 0.252757634875646
"землю" 0.0609782656039026 0.0689311837016046 0.00451093902714082 0.00403575680529491 0.0479584360221142 0.027657781055737 0.0158831003811944 0.0143149284253579 0.0235151840902983 0.0652631578947368 0.0767469208392647 0.105520177666532
"этим" 0 0 0.0481166829561687 0.048429081663539 0.0599480450276427 0.0619007480771257 0.0534249740094721 0.0429447852760736 0.0739048642837947 0.0526315789473684 0.0532277031627158 0.0380363431123545
"хотел" 0.0892896032057145 0.231685367441504 0.00451093902714082 0 0.00932525144874442 0.00658518596565167 0.00866350929883331 0.0102249488752556 0.013437248051599 0.00631578947368421 0.0334220461719379 0.127605796247899
"одного" 0.0370225184023694 0.0306360816451576 0.0511239756409293 0.0625542304820711 0.0519549723572903 0.0566325993046044 0.0317662007623888 0.0368098159509202 0.0235151840902983 0.0273684210526316 0.059416970972334 0.0441712371627342
"русской" 0.0239557472015332 0.0191475510282235 0.0360875122171265 0.00201787840264746 0.0945846932658363 0.0263407438626067 0.0144391821647222 0.016359918200409 0.0403117441547971 0.0968421052631579 0.0631305316581049 0.073618728604557
"видно" 0 0 0 0.00403575680529491 0.0386331845733697 0.047413338952692 0.0360979554118055 0.0143149284253579 0.0100779360386993 0.0231578947368421 0.131212477563904 0.127605796247899
