"gener_aliceai_official" "gener_chatgpt5_official" "gener_chatgpt5_peasants1" "gener_chatgpt5_peasants2" "gener_gigachat_official" "gener_gigachat_peasants" "gener_saiga_official" "gener_saiga_peasants" "gener_yandex.api_official" "gener_yandex.api_peasants" "natur_gogol_nos" "natur_gogol_shinel" "natur_goncharov_istoriya1" "natur_goncharov_istoriya2" "natur_goncharov_istoriya3" "natur_turgenev_zapiski1" "natur_turgenev_zapiski2" "natur_turgenev_zapiski3" "natur_turgenev_zapiski4"
"пахнет" 0 0.0175162024873008 0 0 0.00782472613458529 0 0 0 0 0 0 0 0 0.0111111111111111 0.0114731528223956 0.0104286161226405 0.00945626477541371 0.0138908181691902 0
"пекли" 0 0 0 0 0 0.0308665792113589 0 0 0 0.0283326250177079 0 0 0 0 0 0 0 0 0
"пела" 0 0 0.0194798870166553 0 0 0.00771664480283973 0 0.034546292031322 0 0 0 0 0.00999200639488409 0 0.0114731528223956 0 0 0 0
"первой" 0 0 0 0 0 0.00771664480283973 0 0.0230308613542146 0 0 0.0258866166192079 0 0.0199840127897682 0 0 0 0 0.00694540908459508 0
"первую" 0 0.0175162024873008 0 0 0.00782472613458529 0.00771664480283973 0 0.0230308613542146 0 0 0 0 0.00999200639488409 0.0111111111111111 0 0 0 0.00694540908459508 0
"перекрестился" 0 0 0.0194798870166553 0.0285823170731707 0 0 0 0 0 0 0 0.00985901607019619 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"пером" 0 0.0175162024873008 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0 0 0 0.0444444444444444 0.0114731528223956 0 0 0 0
"петровна" 0 0 0 0 0.0156494522691706 0.0308665792113589 0 0.0115154306771073 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"петру" 0 0.0175162024873008 0 0 0 0.0154332896056795 0.0200621927976728 0.0115154306771073 0 0.00708315625442697 0 0 0 0.0111111111111111 0 0 0 0 0
"печально" 0 0 0 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0 0.00985901607019619 0 0 0 0.0104286161226405 0.00945626477541371 0.0138908181691902 0.00956571647216376
"пил" 0 0 0 0.0190548780487805 0 0 0 0 0.043894302519533 0 0 0 0 0 0 0 0 0 0.00956571647216376
"пишешь" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0.0229463056447912 0 0 0 0.00956571647216376
"плечи" 0 0 0.0194798870166553 0 0.00782472613458529 0 0 0 0 0 0 0.0197180321403924 0 0.0333333333333333 0 0 0 0 0
"повел" 0 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0 0 0.0114731528223956 0 0.00945626477541371 0.00694540908459508 0.0382628658886551
"погрузился" 0 0 0 0 0.0156494522691706 0 0.0300932891965092 0 0 0 0 0 0 0 0.0114731528223956 0 0 0.00694540908459508 0.00956571647216376
"подал" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0.0111111111111111 0.0114731528223956 0.0104286161226405 0.0378250591016548 0 0
"подальше" 0 0 0 0 0.0234741784037559 0.0154332896056795 0.0100310963988364 0.0115154306771073 0 0 0 0.00985901607019619 0 0 0 0 0 0 0
"подарки" 0 0 0 0 0 0.0540165136198781 0 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"подготовить" 0 0 0 0 0.00782472613458529 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.0263365815117198 0 0 0 0 0 0 0 0 0 0
"поднялась" 0 0 0.029219830524983 0 0 0.00771664480283973 0 0.0115154306771073 0 0 0.0129433083096039 0 0 0 0 0.0104286161226405 0 0.00694540908459508 0
"подобно" 0 0 0 0 0.00782472613458529 0 0.0200621927976728 0.0115154306771073 0 0 0 0.0197180321403924 0 0 0.0114731528223956 0 0 0.00694540908459508 0
"подчиняясь" 0 0 0 0 0 0.0154332896056795 0 0.0230308613542146 0 0.0283326250177079 0 0 0 0 0 0 0 0 0
"поехали" 0 0 0.00973994350832765 0.00952743902439024 0.00782472613458529 0 0 0 0 0 0 0 0 0 0 0.0208572322452811 0 0.00694540908459508 0.0191314329443275
"познакомился" 0 0 0 0.00952743902439024 0.00782472613458529 0 0 0 0.0175577210078132 0 0 0.00985901607019619 0 0 0 0.0208572322452811 0.00945626477541371 0 0
"познакомиться" 0 0.0175162024873008 0 0 0.00782472613458529 0 0 0 0.00877886050390659 0.00708315625442697 0.0129433083096039 0 0 0.0111111111111111 0.0114731528223956 0 0.00945626477541371 0 0
"показал" 0 0.0175162024873008 0.00973994350832765 0.00952743902439024 0 0 0 0 0 0.00708315625442697 0 0.00985901607019619 0 0.0111111111111111 0 0 0.0189125295508274 0 0
"покойник" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0 0 0.0312858483679216 0.00945626477541371 0.0208362272537852 0
"покраснел" 0 0 0 0 0 0.00771664480283973 0 0 0 0 0 0 0.00999200639488409 0.0222222222222222 0.0229463056447912 0 0.0189125295508274 0 0
"полиции" 0 0.0350324049746015 0 0 0 0 0.0100310963988364 0 0 0 0.0388299249288118 0.0197180321403924 0 0 0 0 0 0 0
"полный" 0 0 0 0 0.00782472613458529 0 0.0200621927976728 0.0115154306771073 0.00877886050390659 0.00708315625442697 0 0.00985901607019619 0.00999200639488409 0 0 0 0 0 0
"помни" 0 0 0.00973994350832765 0.00952743902439024 0 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0.0199840127897682 0 0.0229463056447912 0 0 0 0
"поняла" 0 0 0.0194798870166553 0.00952743902439024 0 0.00771664480283973 0 0.0230308613542146 0 0 0 0 0.00999200639488409 0 0.0114731528223956 0 0 0 0
"поняли" 0 0 0 0 0 0.0308665792113589 0 0.0115154306771073 0 0.0141663125088539 0 0 0 0.0111111111111111 0 0 0 0 0
"попал" 0 0 0 0 0 0 0 0 0 0 0 0.00985901607019619 0 0 0.0114731528223956 0.0208572322452811 0 0.0277816363383803 0
"поправил" 0 0.0175162024873008 0.00973994350832765 0 0.00782472613458529 0 0 0 0 0 0.0129433083096039 0 0.00999200639488409 0 0 0 0 0.0138908181691902 0.00956571647216376
"порога" 0 0 0.00973994350832765 0.0190548780487805 0.00782472613458529 0 0 0.0115154306771073 0 0 0 0 0.00999200639488409 0 0.0114731528223956 0 0.00945626477541371 0 0
"посевы" 0 0 0 0.00952743902439024 0 0.0154332896056795 0 0.0230308613542146 0 0.0212494687632809 0 0 0 0 0 0 0 0 0
"поскорей" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0222222222222222 0 0 0.00945626477541371 0.0208362272537852 0.0191314329443275
"послышался" 0 0 0 0.00952743902439024 0.00782472613458529 0 0 0.0115154306771073 0 0 0.0258866166192079 0 0.00999200639488409 0 0 0 0 0 0.0191314329443275
"постой" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0222222222222222 0.0229463056447912 0 0 0 0.0382628658886551
"построить" 0 0 0 0 0 0.0154332896056795 0 0.0460617227084293 0 0.0141663125088539 0 0 0 0 0 0 0 0 0
"потерять" 0 0 0 0.00952743902439024 0.00782472613458529 0.0154332896056795 0 0 0.0175577210078132 0 0.0129433083096039 0 0 0 0.0114731528223956 0 0 0 0
"потянулся" 0 0 0 0 0 0.00771664480283973 0.0200621927976728 0.0115154306771073 0 0 0.0258866166192079 0 0.00999200639488409 0.0111111111111111 0 0 0 0 0
"поэтому" 0 0.0175162024873008 0 0 0.00782472613458529 0 0 0 0.0175577210078132 0.00708315625442697 0 0 0.00999200639488409 0.0111111111111111 0.0114731528223956 0 0 0 0
"правильно" 0 0.0350324049746015 0.00973994350832765 0 0.0156494522691706 0 0 0 0.00877886050390659 0 0 0 0 0.0111111111111111 0 0 0 0 0.00956571647216376
"прасковья" 0 0 0.00973994350832765 0 0 0.0231499344085192 0 0.0115154306771073 0 0 0.0388299249288118 0 0 0 0 0 0 0 0
"пределами" 0 0 0 0 0.00782472613458529 0.0231499344085192 0 0.0115154306771073 0 0.0212494687632809 0 0 0 0 0 0 0 0 0
"представился" 0 0.0175162024873008 0 0 0.0156494522691706 0.00771664480283973 0 0 0.0175577210078132 0 0 0 0 0 0.0114731528223956 0 0 0 0.00956571647216376
"прежней" 0 0 0 0 0.0469483568075117 0.00771664480283973 0.0100310963988364 0 0 0 0 0 0 0 0 0 0 0 0
"привычка" 0 0.0525486074619023 0.00973994350832765 0.0285823170731707 0 0 0 0 0 0 0 0 0 0.0111111111111111 0 0 0 0 0
"привычной" 0 0 0 0.00952743902439024 0.0391236306729265 0 0 0.0230308613542146 0 0 0 0 0 0 0 0 0 0 0
"пригорке" 0 0 0.0389597740333106 0.0285823170731707 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694540908459508 0
"приказчику" 0 0 0.029219830524983 0.00952743902439024 0 0 0 0 0 0 0 0 0 0 0 0.0208572322452811 0.00945626477541371 0 0.00956571647216376
"причины" 0 0 0 0 0.00782472613458529 0 0.0200621927976728 0 0 0 0 0.0295770482105886 0.00999200639488409 0.0111111111111111 0 0 0 0 0
"приятель" 0 0 0 0 0 0 0 0 0 0 0.0258866166192079 0.0197180321403924 0 0 0 0.0104286161226405 0.0189125295508274 0.00694540908459508 0
"продать" 0 0 0.0194798870166553 0 0 0.0231499344085192 0 0.0230308613542146 0 0 0 0 0 0 0 0 0.00945626477541371 0 0
"произнёс" 0 0.0175162024873008 0 0.00952743902439024 0.0156494522691706 0.00771664480283973 0.0100310963988364 0.0230308613542146 0 0 0 0 0 0 0 0 0 0 0
"произнесла" 0 0 0 0.0190548780487805 0 0.0154332896056795 0.0100310963988364 0.0115154306771073 0 0 0 0 0 0 0 0 0.00945626477541371 0 0.00956571647216376
"просит" 0 0 0.00973994350832765 0.00952743902439024 0.0156494522691706 0 0 0 0 0 0.0129433083096039 0 0.00999200639488409 0.0111111111111111 0 0 0.00945626477541371 0 0
"проспекта" 0 0 0 0 0.0469483568075117 0 0.0200621927976728 0 0 0 0 0 0 0 0 0 0 0 0
"прости" 0 0 0 0 0 0 0 0 0 0 0 0 0.0199840127897682 0.0111111111111111 0.0114731528223956 0.0104286161226405 0.00945626477541371 0 0.0191314329443275
"прощайте" 0 0 0 0 0 0 0 0 0 0 0 0 0.0799360511590727 0 0 0 0 0 0
"путешествия" 0.0918779860345461 0 0 0 0.00782472613458529 0 0 0 0 0 0 0 0.00999200639488409 0 0 0 0 0 0.00956571647216376
"пушкина" 0 0 0 0 0.00782472613458529 0 0.0200621927976728 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0
"работник" 0 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0 0 0 0.0208572322452811 0.00945626477541371 0.0208362272537852 0.00956571647216376
"равнодушно" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0 0 0 0 0 0 0.0114731528223956 0.0104286161226405 0.0189125295508274 0.0138908181691902 0
"разговоров" 0 0 0 0.00952743902439024 0.0156494522691706 0.00771664480283973 0.0100310963988364 0.0115154306771073 0 0 0 0 0 0 0 0.0104286161226405 0 0.00694540908459508 0
"размеренная" 0 0 0 0 0 0.0231499344085192 0 0 0.0175577210078132 0.0212494687632809 0 0 0 0 0 0 0 0 0
"размышлял" 0 0 0 0 0.0156494522691706 0.00771664480283973 0.0300932891965092 0.0115154306771073 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"расчет" 0 0 0 0 0.00782472613458529 0 0 0 0 0 0 0 0 0 0.0688389169343736 0 0 0 0.00956571647216376
"ребенка" 0 0 0 0.0190548780487805 0 0 0 0 0 0 0 0.0394360642807848 0 0 0.0114731528223956 0 0 0 0.00956571647216376
"резко" 0 0.0175162024873008 0 0.0285823170731707 0.0156494522691706 0 0 0 0 0 0 0 0 0 0 0 0 0.00694540908459508 0.00956571647216376
"реку" 0 0 0 0.00952743902439024 0.00782472613458529 0.00771664480283973 0 0 0 0 0 0 0 0 0 0.0312858483679216 0 0.0138908181691902 0
"решить" 0 0 0 0 0.00782472613458529 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.00877886050390659 0.00708315625442697 0 0 0 0.0111111111111111 0 0 0 0 0
"рукавом" 0 0 0.0194798870166553 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0 0 0 0 0.0114731528223956 0.0104286161226405 0 0.00694540908459508 0.00956571647216376
"руководства" 0.0551267916207277 0 0 0 0.0156494522691706 0 0.0200621927976728 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"руси" 0 0 0 0 0 0.0154332896056795 0 0.0115154306771073 0 0 0 0.00985901607019619 0.00999200639488409 0 0 0 0.00945626477541371 0.00694540908459508 0.00956571647216376
"рутины" 0 0 0 0 0.0312989045383412 0 0.0401243855953456 0 0 0 0 0 0 0 0 0 0 0 0
"свежесть" 0 0 0.00973994350832765 0 0.0156494522691706 0 0 0 0 0.00708315625442697 0 0 0.00999200639488409 0 0.0229463056447912 0 0 0.00694540908459508 0
"свежестью" 0 0 0 0 0 0.00771664480283973 0.0100310963988364 0.034546292031322 0 0.00708315625442697 0 0 0.00999200639488409 0 0 0 0.00945626477541371 0 0
"светлые" 0 0 0 0.00952743902439024 0.0156494522691706 0 0.0100310963988364 0.034546292031322 0 0 0 0 0 0 0 0 0 0 0.00956571647216376
"свободу" 0.0367511944138184 0 0.00973994350832765 0.00952743902439024 0.00782472613458529 0.0231499344085192 0 0 0 0 0 0 0 0 0 0 0 0 0
"сделали" 0 0 0 0.00952743902439024 0.00782472613458529 0 0.0100310963988364 0 0.00877886050390659 0 0 0.00985901607019619 0.00999200639488409 0 0 0 0 0.0138908181691902 0
"сели" 0 0 0 0.0190548780487805 0 0 0 0 0 0.00708315625442697 0 0 0.00999200639488409 0 0 0.0104286161226405 0.0189125295508274 0.00694540908459508 0
"семейство" 0 0 0 0 0 0.00771664480283973 0 0 0 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0.0378250591016548 0.00694540908459508 0
"серебряные" 0.0735023888276369 0 0 0 0 0 0.0100310963988364 0 0 0 0 0.00985901607019619 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"серое" 0 0 0.0194798870166553 0.00952743902439024 0.0234741784037559 0 0 0 0 0 0 0.00985901607019619 0 0 0 0 0 0.00694540908459508 0
"сильный" 0 0 0 0.00952743902439024 0 0.0385832240141986 0 0 0 0 0 0.00985901607019619 0 0 0 0 0 0 0.00956571647216376
"скот" 0 0 0.029219830524983 0 0 0.0154332896056795 0 0 0 0.0212494687632809 0 0 0 0 0 0 0 0 0
"славе" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0.043894302519533 0 0 0 0.00999200639488409 0 0 0 0 0 0
"сладко" 0 0 0 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0 0 0 0.0111111111111111 0.0114731528223956 0 0 0.0277816363383803 0
"сложной" 0.0367511944138184 0 0 0 0 0 0.0300932891965092 0 0.0175577210078132 0.00708315625442697 0 0 0 0 0 0 0 0 0
"сложных" 0.0367511944138184 0 0 0 0 0.00771664480283973 0.0200621927976728 0 0.00877886050390659 0.0141663125088539 0 0 0 0 0 0 0 0 0
"случались" 0 0 0.00973994350832765 0 0 0.00771664480283973 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0
"случалось" 0 0 0 0 0.00782472613458529 0 0 0 0 0 0.0129433083096039 0.0295770482105886 0 0 0 0.0208572322452811 0 0 0.00956571647216376
"слышу" 0 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0.00999200639488409 0 0.0344194584671868 0 0.00945626477541371 0.00694540908459508 0.00956571647216376
"смог" 0.0183755972069092 0 0 0 0.0156494522691706 0 0 0 0.0351154420156264 0 0 0 0 0 0 0 0 0.00694540908459508 0
"смогут" 0 0 0 0 0 0 0.0100310963988364 0 0 0.0495820937809888 0 0 0 0 0 0 0 0 0
"смотрю" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0.0111111111111111 0.0458926112895824 0 0.00945626477541371 0 0.00956571647216376
"смутно" 0 0 0 0 0 0 0 0 0 0 0 0.00985901607019619 0 0 0.0114731528223956 0 0 0.0416724545075705 0
"собиралась" 0 0 0.00973994350832765 0 0 0.0154332896056795 0.0100310963988364 0.0230308613542146 0.00877886050390659 0.00708315625442697 0 0 0 0 0 0 0 0 0
"собрали" 0 0 0.00973994350832765 0 0 0.0385832240141986 0 0.0115154306771073 0 0 0 0.00985901607019619 0 0 0 0 0 0 0
"событий" 0 0 0 0 0.00782472613458529 0 0.0300932891965092 0 0.0263365815117198 0.00708315625442697 0 0 0 0 0 0 0 0 0
"согласился" 0 0 0 0.00952743902439024 0.0156494522691706 0 0 0 0 0 0 0 0 0 0 0.0312858483679216 0.00945626477541371 0.00694540908459508 0
"солдаты" 0 0 0.029219830524983 0.0190548780487805 0 0 0 0 0.00877886050390659 0 0 0.00985901607019619 0 0 0 0.0104286161226405 0 0 0
"сообщил" 0.0551267916207277 0 0 0 0.0234741784037559 0 0 0.0115154306771073 0 0 0 0 0 0 0 0 0 0.00694540908459508 0
"состояние" 0.0183755972069092 0 0 0 0 0 0.0100310963988364 0.0230308613542146 0.0175577210078132 0 0 0 0 0.0111111111111111 0 0 0 0.00694540908459508 0
"спину" 0 0 0 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0.00945626477541371 0.0138908181691902 0.00956571647216376
"сплетни" 0.0735023888276369 0 0 0 0 0 0.0200621927976728 0 0 0.0141663125088539 0 0 0 0 0 0 0 0 0
"спокойным" 0 0.0175162024873008 0.00973994350832765 0.00952743902439024 0 0 0 0.0115154306771073 0 0 0 0 0 0 0 0 0.0189125295508274 0.00694540908459508 0.00956571647216376
"становился" 0 0.0175162024873008 0.00973994350832765 0 0 0.00771664480283973 0.0100310963988364 0 0.0175577210078132 0.00708315625442697 0 0 0 0.0111111111111111 0 0 0 0 0
"стеклом" 0.0735023888276369 0.0350324049746015 0 0.00952743902439024 0 0 0.0100310963988364 0 0 0 0 0 0 0 0 0 0 0 0
"сторон" 0 0 0 0 0 0 0 0 0 0 0 0.0295770482105886 0.00999200639488409 0.0333333333333333 0 0.0104286161226405 0 0 0
"стоят" 0 0.0175162024873008 0.00973994350832765 0.00952743902439024 0 0 0 0 0 0 0 0.00985901607019619 0 0 0 0.0208572322452811 0.00945626477541371 0.00694540908459508 0
"стране" 0 0 0 0 0 0 0 0 0.0702308840312527 0 0 0 0 0 0 0 0 0 0
"страшно" 0 0 0.0194798870166553 0 0 0 0 0 0 0 0 0.0197180321403924 0 0.0111111111111111 0 0 0.00945626477541371 0.00694540908459508 0.00956571647216376
"строго" 0 0.0175162024873008 0 0.00952743902439024 0 0 0.0100310963988364 0 0.00877886050390659 0 0 0 0.0199840127897682 0 0.0229463056447912 0 0 0 0
"стула" 0 0.0175162024873008 0 0 0 0 0 0 0 0 0 0 0.0199840127897682 0 0.0114731528223956 0 0.0189125295508274 0 0.0191314329443275
"ступил" 0.128629180448365 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114731528223956 0 0 0 0
"судьбе" 0 0 0 0 0.0234741784037559 0.0231499344085192 0.0100310963988364 0 0 0 0 0 0.00999200639488409 0 0 0 0 0 0
"сукна" 0 0 0 0.0190548780487805 0 0 0.0100310963988364 0 0 0 0.0129433083096039 0.0295770482105886 0 0 0 0 0.00945626477541371 0 0
"сушили" 0 0 0.029219830524983 0 0 0.0154332896056795 0 0.0115154306771073 0 0.0141663125088539 0 0 0 0 0 0 0 0 0
"существование" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0.0175577210078132 0.0212494687632809 0 0.00985901607019619 0 0 0 0 0 0 0
"счастливо" 0.0183755972069092 0 0 0.0190548780487805 0 0.0308665792113589 0 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"счастливой" 0 0 0 0 0 0.0154332896056795 0 0 0.0175577210078132 0.0283326250177079 0 0 0 0 0 0 0 0 0
"счастливыми" 0 0 0 0 0.00782472613458529 0.0154332896056795 0 0 0 0.0354157812721349 0 0 0 0 0 0 0 0 0
"считая" 0 0 0 0 0 0.0154332896056795 0.0100310963988364 0.0230308613542146 0.00877886050390659 0 0 0 0 0.0111111111111111 0.0114731528223956 0 0 0 0
"сынок" 0 0 0 0 0.0156494522691706 0 0 0.0115154306771073 0 0 0.0129433083096039 0 0.0199840127897682 0 0 0.0104286161226405 0 0 0.00956571647216376
"сыном" 0 0 0 0 0 0.0231499344085192 0 0.0230308613542146 0 0.00708315625442697 0 0 0.0199840127897682 0 0 0 0 0 0
"твоего" 0 0 0.0194798870166553 0 0 0 0 0 0 0 0 0 0.0199840127897682 0.0333333333333333 0 0.0104286161226405 0 0 0
"текли" 0.0183755972069092 0 0 0 0 0 0.0100310963988364 0.0115154306771073 0.0263365815117198 0.00708315625442697 0 0 0 0 0 0 0 0.00694540908459508 0
"телегу" 0 0 0.00973994350832765 0 0 0 0 0.0115154306771073 0 0 0 0 0 0 0 0.0417144644905621 0 0.0138908181691902 0
"темные" 0 0 0.00973994350832765 0.0190548780487805 0 0 0.0100310963988364 0 0 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0.00945626477541371 0 0.00956571647216376
"товарищей" 0 0 0 0 0 0 0.0100310963988364 0 0 0 0 0.0197180321403924 0.00999200639488409 0.0111111111111111 0.0114731528223956 0 0 0.00694540908459508 0.00956571647216376
"товары" 0 0 0 0 0 0.00771664480283973 0 0.034546292031322 0.0175577210078132 0.0141663125088539 0 0 0 0 0 0 0 0 0
"трактире" 0.0735023888276369 0 0 0 0.0234741784037559 0 0 0 0 0 0 0 0.00999200639488409 0 0 0 0 0 0
"требовало" 0.0551267916207277 0.0175162024873008 0 0 0 0 0.0401243855953456 0 0 0 0 0 0 0 0 0 0 0 0
"тысяч" 0.0367511944138184 0 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0.0129433083096039 0 0 0.0111111111111111 0.0114731528223956 0 0.00945626477541371 0 0
"тяжёлая" 0 0 0.0389597740333106 0.0190548780487805 0 0.00771664480283973 0 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"уважаемым" 0 0 0 0 0 0.0308665792113589 0 0 0.00877886050390659 0.0212494687632809 0 0 0 0 0 0 0 0 0
"уважения" 0 0 0 0 0.00782472613458529 0 0.0100310963988364 0.034546292031322 0.00877886050390659 0.00708315625442697 0 0.00985901607019619 0 0 0 0 0 0 0
"увидал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208572322452811 0 0.0138908181691902 0.0382628658886551
"удастся" 0 0 0 0 0.0156494522691706 0 0 0 0 0 0.0258866166192079 0 0.0199840127897682 0.0222222222222222 0 0 0 0 0
"уездном" 0.0367511944138184 0 0.0194798870166553 0 0 0.00771664480283973 0 0 0.00877886050390659 0 0 0 0 0 0 0 0.0189125295508274 0 0
"указал" 0.0367511944138184 0 0 0 0 0 0 0 0 0 0.0129433083096039 0 0.00999200639488409 0.0111111111111111 0 0 0 0.00694540908459508 0.0191314329443275
"улица" 0.0183755972069092 0 0 0.00952743902439024 0.00782472613458529 0.00771664480283973 0.0100310963988364 0 0 0 0 0.00985901607019619 0 0.0222222222222222 0 0 0 0 0
"улицах" 0.0551267916207277 0 0 0 0.00782472613458529 0 0.0200621927976728 0 0.00877886050390659 0 0 0.00985901607019619 0 0 0 0 0 0 0
"улучшить" 0 0 0 0 0.0156494522691706 0.00771664480283973 0.0100310963988364 0.0115154306771073 0 0.0212494687632809 0 0 0 0 0 0 0 0 0
"уме" 0 0 0 0 0 0 0 0 0 0 0 0 0.0299760191846523 0.0111111111111111 0 0.0208572322452811 0.00945626477541371 0.00694540908459508 0
"умрет" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0.0111111111111111 0.0229463056447912 0 0.0378250591016548 0 0
"умру" 0 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0.00999200639488409 0 0 0 0.0472813238770686 0 0.00956571647216376
"урожаем" 0 0 0.00973994350832765 0 0 0.00771664480283973 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0
"устал" 0 0.0525486074619023 0 0 0.0312989045383412 0 0 0 0 0 0 0 0 0 0 0 0 0.00694540908459508 0
"утешение" 0 0 0 0 0.00782472613458529 0 0.0300932891965092 0 0.00877886050390659 0.00708315625442697 0 0 0 0 0 0 0.00945626477541371 0.00694540908459508 0
"утки" 0 0 0.00973994350832765 0 0 0 0 0 0 0 0 0 0 0 0 0.0208572322452811 0.00945626477541371 0.0208362272537852 0.00956571647216376
"уток" 0 0 0 0 0 0.00771664480283973 0 0 0 0 0 0 0 0 0 0.0104286161226405 0 0.0347270454229754 0.00956571647216376
"утомительного" 0 0 0 0 0.0391236306729265 0 0.0200621927976728 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"утрам" 0 0.0175162024873008 0.029219830524983 0.00952743902439024 0 0 0 0 0.00877886050390659 0 0 0 0 0.0222222222222222 0 0 0 0 0
"уходили" 0 0 0.029219830524983 0.00952743902439024 0 0.00771664480283973 0 0 0 0.0141663125088539 0 0 0 0 0.0114731528223956 0 0 0 0
"участие" 0 0 0 0 0.00782472613458529 0 0.0100310963988364 0.0115154306771073 0 0 0.0129433083096039 0 0.0199840127897682 0 0.0114731528223956 0 0.00945626477541371 0 0
"уши" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0.0222222222222222 0.0114731528223956 0.0104286161226405 0 0.0208362272537852 0
"уют" 0 0 0 0 0 0.0231499344085192 0.0100310963988364 0.0115154306771073 0.00877886050390659 0.0141663125088539 0 0 0 0 0 0 0 0 0
"уютной" 0.0367511944138184 0 0 0 0 0 0.0100310963988364 0.0115154306771073 0.0263365815117198 0.00708315625442697 0 0 0 0 0 0 0 0 0
"фигура" 0 0 0 0 0.0312989045383412 0 0 0.0115154306771073 0 0 0 0 0 0 0.0114731528223956 0 0 0 0.0191314329443275
"хвостом" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0 0 0.0208572322452811 0 0.0138908181691902 0.0286971494164913
"хозяйка" 0.0183755972069092 0.0350324049746015 0 0.00952743902439024 0 0 0 0.0115154306771073 0 0 0 0.0295770482105886 0 0 0 0 0 0 0
"хорошие" 0 0 0 0 0.00782472613458529 0.0231499344085192 0 0 0.00877886050390659 0 0.0129433083096039 0 0.00999200639488409 0 0 0 0.00945626477541371 0 0
"хотели" 0 0 0 0 0 0 0 0 0 0 0 0.0295770482105886 0 0 0.0229463056447912 0.0104286161226405 0 0.0138908181691902 0
"цвета" 0 0 0 0 0 0 0.0100310963988364 0 0 0.00708315625442697 0.0129433083096039 0.0197180321403924 0 0 0 0 0 0.00694540908459508 0.0191314329443275
"чём" 0 0 0.00973994350832765 0.00952743902439024 0.0391236306729265 0 0 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"чемодан" 0 0 0 0 0 0 0 0 0 0 0 0 0.0799360511590727 0 0 0 0 0 0
"чинили" 0 0 0.029219830524983 0.0190548780487805 0 0.0154332896056795 0 0.0115154306771073 0 0 0 0 0 0 0 0 0 0 0
"читая" 0 0 0 0 0.0156494522691706 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.0175577210078132 0 0 0 0 0 0 0 0 0 0
"чтение" 0 0 0 0 0.0156494522691706 0 0.050155481994182 0 0 0 0 0 0 0 0.0114731528223956 0 0 0 0
"чувствами" 0 0 0 0 0 0 0.0100310963988364 0 0.0263365815117198 0.00708315625442697 0 0 0 0 0.0344194584671868 0 0 0 0
"чувствуя" 0 0.0175162024873008 0.00973994350832765 0 0.0156494522691706 0 0 0.0230308613542146 0.00877886050390659 0 0 0.00985901607019619 0 0 0 0 0 0 0
"шагами" 0 0.0350324049746015 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0 0.0114731528223956 0.0104286161226405 0 0.00694540908459508 0.0191314329443275
